original,translation
Задать размер файла {} не удалось: {},Nepavyko nustatyti failo dydžio {}: {}
Закончено за {:02d}:{:02d}:{:02d},Užbaigta per {:02d}:{:02d}:{:02d}
Закончилась память при посылке ответа,Baigėsi atmintis siunčiant atsakymą
Закончились дополнительные буферы. Скорость записи на носитель слишком низка,Baigėsi papildomi buferiai. Rašymo į laikmeną greitis per mažas
Закрытие соединения,Uždaromas ryšys
Закрытие соединения к {}:{},Uždaromas ryšys su {}:{}
Запаковать LFS в romfs.bin,Supakuoti LFS į romfs.bin
Запаковать в romfs.bin,Supakuoti į romfs.bin
Запаковка папки в RomFS,Aplanko pakavimas į RomFS
Записанное время конца  : {},Įrašytas pabaigos laikas  : {}
Записанное время начала : {},Įrašytas pradžios laikas : {}
Запись в файл...,Rašoma į failą...
Запись за пределами файла,Rašymas už failo ribų
Заполнение нулями,Užpildymas nuliais
Заполнить свободное место на SD нулями,Užpildyti laisvą vietą SD nuliais
Запрет захвата видео,Drausti vaizdo įrašymą
Запрет скриншотов,Ekrano kopijų draudimas
Запрещено,Uždrausta
Запускавшиеся игры,Paleisti žaidimai
Запустить FTP сервер...,Paleisti FTP serverį...
Запустить HTTP сервер...,Paleidžiamas HTTP serveris...
Запустить МТР соединение,Paleisti MTP ryšį
Запустить случайную игру,Paleisti atsitiktinį žaidimą
Заряд батареи                  : {},Baterijos įkrova               : {}
Здесь пусто,Čia nieko nėra
Игра анонсирует SDK {},Žaidimas skelbia SDK {}
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})",Žaidimas reikalauja naujesnės SDK ({}) nei dabartinė programinė įranga ({})
Игра использует titleId от дополнения,Žaidimas naudoja titleId iš DLC
Игра использует titleId от обновления,Žaidimas naudoja titleId iš atnaujinimo
Извлечь в LFS,Išskleisti į LFS
Изменение размера сохранения на {} [{}]...,Keičiamas išsaugojimo dydis į {} [{}]...
Изменить версию DLC (десятичную),Keisti DLC versiją (dešimtainę)
Изменить номер DLC (десятичный),Keisti DLC numerį (dešimtainis)
Изменить номер DLC (шестнадцатеричный),Keisti DLC numerį (šešioliktainis)
Изменён размер SaveFS,SaveFS dydis pakeistas
Импорт исправленного тикета...,Importuojamas pataisytas bilietas...
Импорт тикета...,Importuojamas bilietas...
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Katalogo pavadinimas\n'{}'\nturi neleistinų simbolių.\nJo sukurti negalima.\n\nPaspauskite A - nutraukti, B - praleisti, X - pervadinti"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Failo pavadinime\n'{}'\nyra neleistinų simbolių.\nJo sukurti negalima.\n\nPaspauskite A - nutraukti, B - praleisti, X - pervadinti"
Инсталлируется romfs.bin,Įdiegiama romfs.bin
Информация о зарядке батареи,Baterijos įkrovimo informacija
Информация о контенте,Turinio informacija
Информация о контенте ({}),Turinio informacija ({})
Информация о прошивке,Programinės įrangos informacija
Информация о системе,Sistemos informacija
Информация о сохранении,Išsaugojimo informacija
Информация о сохранении...,Išsaugojimo informacija...
Информация о тикете,Bilieto informacija
Информация о тикете...,Bilieto informacija...
Информация об NSP,NSP informacija
Информация об атмосфере,Atmosphere informacija
Информация об игровой активности,Žaidimo veiklos informacija
Информация об источние питания,Maitinimo šaltinio informacija
Информация об оборудовании,Aparatinės įrangos informacija
Информация...,Informacija...
Испанский,Ispanų
Использовано дополнительной памяти: {}. Создано буферов: {},Panaudota papildomos atminties: {}. Sukurta buferių: {}
Использовать папку для...,Naudoti aplanką...
Используется USB{},Naudojamas USB{}
Итальянский,Italų
Ищется control для ProgramId {},Ieškoma control ProgramId {}
Ищется exefs/romfs для ProgramId {},Ieškoma exefs/romfs ProgramId {}
Ищется exefs/romfs/logo для ProgramId {},Ieškoma exefs/romfs/logo ProgramId {}
Ищется {},Ieškoma {}
Июль,Liepa
Июнь,Birželis
Канадский французский,Kanados prancūzų
"Когда ваше устройство подключится, нажмите любую кнопку","Paspauskite bet kurį mygtuką, kai prisijungs jūsų įrenginys"
Код партии батареи    : {} ({}),Baterijos partijos kodas : {} ({})
Кодировка,Kodavimas
Конец игры            : -,Žaidimo pabaiga        : -
Конец игры            : {},Žaidimo pabaiga        : {}
Контент уже на месте,Turinys jau yra vietoje
Копирование IVFC слой {} в nca: {},Kopijuojamas IVFC sluoksnis {} į nca: {}
Копирование PFS0 в nca,Kopijuojama PFS0 į nca
Копирование PFS0 хэш таблицы в nca,Kopijuojama PFS0 maišos lentelė į nca
Копирование SDK {} в файл: {}...,Kopijuojamas SDK {} į failą: {}...
Копировать,Kopijuoti
Корейский,Korėjiečių
Корень не найден,Šaknis nerasta
Корень сохранения не существует,Išsaugojimo šaknis neegzistuoja
Корея,Korėja
Латиноамериканский испанский,Lotynų Amerikos ispanų
Май,Gegužė
Март,Kovas
Масштаб: По ширине,Mastelis: Pritaikyti prie pločio
Масштаб: По экрану,Mastelis: Pritaikyti ekranui
Масштаб: Точка в точку,Mastelis: Pikselis į pikselį
Масштаб: Увеличение x2,Mastelis: 2x didinimas
Место в  NAND         : {},Vieta NAND           : {}
Место на SD карте     : {},Vieta SD kortelėje     : {}
Место на приставке не занято,Konsolėje neužimta vietos
Мета контент отсутствует,Trūksta meta turinio
Миссия провалена\n\nНажмите А для выхода,Misija nepavyko\n\nPaspauskite A išėjimui
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,Misija sėkminga\n\nLiko ėjimų: {}\n\nPaspauskite A išėjimui
Модификация файла не удалась,Failo modifikavimas nepavyko
На выбранном устройстве нет достаточного свободного места для установки,Pasirinktame įrenginyje nepakanka laisvos vietos diegimui
На месте нет достаточно свободного места,Nepakanka laisvos vietos
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,"Paspauskite (+), kad perrašytumėte konfigūraciją atnaujinta\n\nBet kurį kitą mygtuką, kad praleistumėte"
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","Paspauskite (+) ištrinti, bet kurį kitą mygtuką praleisti...\n (-) Ištrinti viską, daugiau neklausti"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","Paspauskite A, kad tęstumėte, kitą mygtuką, kad išeitumėte"
"Нажмите B, чтобы вернуться","Paspauskite B, kad grįžtumėte"
Нажмите любую кнопку,Paspauskite bet kurį mygtuką
Найден SDK: {},Rastas SDK: {}
Найден {} зарегистрированный контент-файл,Rastas {} registruotas turinio failas
Найден {} контент-файл,Rastas {} turinio failas
Найден {} пользователь,Rastas {} vartotojas
Найден {} потерянный контент-файл,Rastas {} našlaitis turinio failas
Найден {} файл,Rastas {} failas
Найден {} файл с ошибками,Rastas {} failas su klaidomis
Найден и удалён {} неиспользуемый тикет,Rastas ir ištrintas {} nenaudojamas bilietas
Найдена {} запись об игре,Rastas {} žaidimo įrašas
Найдена {} запись об ошибках,Rastas {} klaidos įrašas
Найдена {} установленная игра,Rasta {} įdiegtas žaidimas
Найдено {} записей об играх,Rasta {} žaidimų įrašų
Найдено {} записей об ошибках,Rasta {} klaidų ataskaitų
Найдено {} записи об играх,Rasta {} žaidimų įrašų
({}/{}) Устанавливается {},({}/{}) Diegiama {}
Найдено {} записи об ошибках,Rasta {} klaidų ataskaitų
Найдено {} зарегистрированных контент-файла,Rasta {} registruotų turinio failų
Найдено {} зарегистрированных контент-файлов,Rasta {} registruotų turinio failų
Найдено {} контент-файла,Rasta {} turinio failų
Найдено {} контент-файлов,Rasta {} turinio failų
Найдено {} обновление,{} atnaujinimas rastas
Найдено {} обновлений,Rasta {} atnaujinimų
Найдено {} обновления,Rasta {} atnaujinimų
Найдено {} пользователей,Rasta {} naudotojų
Найдено {} пользователя,Rasta {} naudotojas
Найдено {} потерянных контент-файла,Rasta {} prarastų turinio failų
Найдено {} потерянных контент-файлов,Rasta {} našlaitėlių turinio failų
Найдено {} сохранение,Rasta {} išsaugojimas
Найдено {} сохранение...,Rasta {} išsaugojimas...
Найдено {} сохранений,Rasta {} išsaugojimų
Найдено {} сохранений...,Rasta {} išsaugojimų...
Найдено {} сохранения,Rasta {} išsaugojimų
Найдено {} сохранения...,Rasta {} išsaugojimų...
Найдено {} установленные игры,Rasta {} įdiegtų žaidimų
Найдено {} установленных игр,Rasta {} įdiegtų žaidimų
Найдено {} файла,{} failas rastas
Найдено {} файла с ошибками,Rasta {} failų su klaidomis
Найдено {} файлов,Rasta {} failų
Найдено {} файлов с ошибками,Rasta {} failų su klaidomis
Найдено и удалено {} неиспользуемых тикета,Rasta ir pašalinta {} nenaudojamų bilietų
Найдено и удалено {} неиспользуемых тикетов,Rasta ir pašalinta {} nenaudojamų bilietų
Найдено существующее сохранение. Восстанавливаю бекап в него...,Rastas esamas išsaugojimas. Atkuriamas atsarginė kopija...
Настройки,Nustatymai
Настройки DBI,DBI nustatymai
Настройки FB2,FB2 nustatymai
Начало игры           : -,Žaidimo pradžia        : -
Начало игры           : {},Žaidimo pradžia        : {}
Начало создания Control.nca,Pradedamas Control.nca kūrimas
Начало создания Program.nca,Pradedamas Program.nca kūrimas
Начать установку,Pradėti diegimą
Не доступно,Nepasiekiama
Не известно,Nežinoma
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.","Nerastas USB diskas, kuris galėtų sutalpinti gautą išklotinę. Įsitikinkite, kad jis suformatuotas ExFAT formatu."
Не найдены требуемые тикеты,Reikalingi bilietai nerasti
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. Neveikimo laikas \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,Nepavyko sukurti NSP
Не удалось получить список,Nepavyko gauti sąrašo
Не удалось установить аватар\n{},Nepavyko nustatyti avataro\n{}
Не установлен,Neįdiegta
Невозможно найти путь,Nepavyko rasti kelio
Невозможно открыть папку журналов ошибок,Nepavyko atidaryti klaidų žurnalo aplanko
Невозможно переименовать '{}' в '{}':,Nepavyko pervadinti '{}' į '{}':
Невозможно получить список LFS,Nepavyko gauti LFS sąrašo
Невозможно получить список пользователей,Nepavyko gauti vartotojų sąrašo
Невозможно получить статус связи с Nintendo Account,Nepavyko gauti Nintendo Account susiejimo būsenos
...готово,...atlikta
Невозможно получить число записей об ошибках,Nepavyko gauti klaidų įrašų skaičiaus
Невозможно прочитать общие тикеты,Nepavyko perskaityti bendrų bilietų
Невозможно прочитать персонализированные тикеты,Nepavyko perskaityti personalizuotų bilietų
Невозможно разобрать content meta,Nepavyko išanalizuoti content meta
Невозможно разобрать content meta. Неожиданная ошибка,Nepavyko išanalizuoti content meta. Netikėta klaida
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Nepavyko išanalizuoti content meta. PASENUSI PROGRAMINĖ ĮRANGA. Reikalingas HOS atnaujinimas
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Nepavyko išanalizuoti nca. PASENUSI PROGRAMINĖ ĮRANGA. Reikalingas HOS atnaujinimas
Невозможно разобрать индекс кеша,Nepavyko išanalizuoti talpyklos indekso
Невозможно распаковать '{}':,Nepavyko išpakuoti '{}':
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,Nepavyko nukopijuoti failo\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,Nepavyko prijungti išsaugojimo
Невозможно смонтировать устройство сохраниения,Nepavyko prijungti išsaugojimo įrenginio
Невозможно создать каталог,Nepavyko sukurti katalogo
Невозможно создать каталог '{}':,Nepavyko sukurti katalogo '{}':
Невозможно создать файл,Nepavyko sukurti failo
Невозможно создать файл '{}':,Nepavyko sukurti failo '{}':
Недопустимый идентификатор,Netinkamas identifikatorius
Неизвестная игра [{:016x}],Nežinomas žaidimas [{:016x}]
: {:>4} сохранение,: {:>4} išsaugojimas
Неизвестно,Nežinoma
Неизвестный тайтл,Nežinomas pavadinimas
Немецкий,Vokiečių
Неправильное хранилище,Netinkama saugykla
Неправильный родительский объект,Netinkamas pirminis objektas
Нет,Ne
Нет VFS. Прекращение работы,Nėra VFS. Nutraukiama
Нет exefs VFS. Прекращение работы,Nėra exefs VFS. Nutraukiama
: {:>4} сохранений,: {:>4} išsaugojimų
Нет logo VFS. Прекращение работы,Nėra logo VFS. Nutraukiama
Нет romfs VFS. Прекращение работы,Nėra romfs VFS. Nutraukiama
Нет лого,Nėra logotipo
Нечего устанавливать,Nėra ką įdiegti
Новое имя для '{}',Naujas pavadinimas '{}'
Новый каталог,Naujas katalogas
Новый размер сохранения в МБ,Naujas išsaugojimo dydis MB
Новый рейтинг (-1 для удаления),Naujas įvertinimas (-1 pašalinimui)
: {:>4} сохранения,: {:>4} išsaugojimų
Номер страницы,Puslapio numeris
Ночь,Naktis
Нужен связанный аккаунт,Reikalinga susieta paskyra
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,KLAIDA GAUNANT PAPILDOMUS DUOMENIS
Обнаружены недопустимые символы,Aptikti netinkami simboliai
Обновить DBI,Atnaujinti DBI
Обновить DBI из этого файла,Atnaujinti DBI iš šio failo
Обновить TitleDB,Atnaujinti TitleDB
Обновление TitleDB,TitleDB atnaujinimas
Обновление базы данных...,Atnaujinama duomenų bazė...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,Atnaujinama versija į {} {}\n\nPaspauskite (+) tęsti\nBet kurį kitą mygtuką atšaukti
Обновление времени...,Atnaujinamas laikas...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,Atnaujinimas baigtas\n\nPaspauskite bet kurį mygtuką\nkad paleistumėte DBI iš naujo
Обновление фейковой записи {} ➡ [v{}],Atnaujinamas netikras įrašas {} ➡ [v{}]
Обновление. Пожалуйста подождите...,Atnaujinama. Prašome palaukti...
Обновляется запись об игре...,Atnaujinamas žaidimo įrašas...
Обрабатывается запись {:016X},Apdorojamas įrašas {:016X}
Обратный альбом (180°),Apverstas albumas (180°)
Обратный портрет (270°),Atvirkštinis portretas (270°)
Общее время активной игры     : {} часов,Bendras aktyvaus žaidimo laikas  : {} valandų
Общее время дампа {:d}:{:02d}:{:02d},Bendra išklotinės trukmė {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,Bendras žaidimo laikas           : {} valandų
Общее время игры      : -,Bendras žaidimo laikas : -
Общее время игры      : {:d} часов {:02d} минут,Bendras žaidimo laikas : {:d} val. {:02d} min.
Общее время установки: {:d}:{:02d}:{:02d},Bendras diegimo laikas: {:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},Bendras laikas: {:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},Bendra užimta vieta: N:{} + S:{} = {}
Общее число запусков  : -,Bendras paleidimų skaičius : -
Общие,Bendra
Общий размер установки: {},Bendras diegimo dydis: {}
Объединение списков,Sujungti sąrašus
Объект {} не допустим,Objektas {} neleidžiamas
Объект {} не может быть создан,Objektas {} negali būti sukurtas
Объект не открыт для редактирования,Objektas nėra atidarytas redagavimui
Объект удалён,Objektas ištrintas
Объект уже открыт для редактирования,Objektas jau atidarytas redagavimui
Огибка получения адреса сокета: {} {},Klaida gaunant lizdo adresą: {} {}
Ожидаемый размер: {},Tikėtinas dydis: {}
Ожидается большой (>4GB) файл,Tikimasi didelio (>4GB) failo
Ожидается запуск dbibackend на стороне ПК...,Laukiama dbibackend paleidimo kompiuterio pusėje...
Ожидание: {} секунд,Laukiama: {} sekundės
Ожидание: {} секунда,Laukiama: {} sekundė
Ожидание: {} секунды,Laukiama: {} sekundės
Ориентация,Orientacija
Ориентация...,Orientacija...
Основной SDK не найден. Пробуем мультипрограмный вариант,Pagrindinis SDK nerastas. Bandoma daugiaprogramė versija
Оставить сохранения,Palikti išsaugojimus
Осталось ходов:    {:>3},Liko ėjimų:    {:>3}
Остаток файла пропускается,Likusi failo dalis praleidžiama
Отключение связи с мобильным приложением...,Atsijungiama nuo mobiliosios programos...
Открываем папку прошивки...,Atidaroma programinės įrangos aplankas...
Открыть,Atidaryti
Открыть вторую панель,Atidaryti antrą skydelį
Открыть как 7Z,Atidaryti kaip 7Z
Открыть как RAR,Atidaryti kaip RAR
Открыть как ZIP,Atidaryti kaip ZIP
Открыть как hex,Atidaryti kaip hex
Открыть как текст,Atidaryti kaip tekstą
Открыть контент по MTP,Atidaryti turinį per MTP
Открыть папку LFS,Atidaryti LFS aplanką
Content meta не найден. Установка прервана,Content meta nerastas. Diegimas nutrauktas
Отослано {}/{} байт,Išsiųsta {}/{} baitų
Отсутствуют ES сигпатчи!,Trūksta ES sigpatches!
Очистка /atmosphere/contents,Valoma /atmosphere/contents
Очистка кеша rightsId...,Valoma rightsId talpykla...
Очистка папки...,Valomas aplankas...
Очистка плейсхолдеров...,Išvalomi vietų žymekliai...
Очистка системы от мусора,Sistemos valymas nuo šiukšlių
Очистка сохранений,Išsaugojimų valymas
Очистка...,Valoma...
Ошибка FTP сервера,FTP serverio klaida
DBI Просмотр альбома,DBI Albumo peržiūra
Ошибка во время копирования файла,Klaida kopijuojant failą
Ошибка во время обновления тайтла,Klaida atnaujinant pavadinimą
Ошибка выделения сокета: {},Lizdo paskirstymo klaida: {}
Ошибка завершения соединения: {},Ryšio nutraukimo klaida: {}
Ошибка загрузки картинки,Vaizdo įkėlimo klaida
Ошибка загрузки файла из альбома: {},Klaida įkeliant failą iš albumo: {}
Ошибка закрытия сокета: {},Lizdo uždarymo klaida: {}
Ошибка записи файла: {},Failo rašymo klaida: {}
Ошибка изменения размера файла,Klaida keičiant failo dydį
Ошибка инициализации {}: {},Inicijavimo klaida {}: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","DPAD ir lazdelės - slinkimas, L - puslapis aukštyn, R - puslapis žemyn"
Ошибка опроса сокета: {},Lizdo apklausos klaida: {}
Ошибка открытия каталога: {},Klaida atidarant katalogą: {}
Ошибка открытия сокета: {},Lizdo atidarymo klaida: {}
Ошибка открытия файла,Klaida atidarant failą
Ошибка открытия файла '{}': {},Klaida atidarant failą '{}': {}
Ошибка открытия файла: {},Klaida atidarant failą: {}
Ошибка отсылки: {},Siuntimo klaida: {}
Ошибка переименования: {},Pervadinimo klaida: {}
Ошибка подключения: {},Prisijungimo klaida: {}
Ошибка подмены SDK: {},SDK pakeitimo klaida: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","DPAD ir lazdelės - slinkimas, L - pusl. aukštyn, R - pusl. žemyn, R3 - Tekstas/Hex"
Ошибка получения адреса узла: {},Klaida gaunant mazgo adresą: {}
Ошибка получения внеочередных данных: {},Klaida gaunant neeilinių duomenų: {}
Ошибка получения имени сокета: {} {},Klaida gaunant lizdo pavadinimą: {} {}
Ошибка получения информаци о файле: {},Klaida gaunant failo informaciją: {}
Ошибка получения размера файла: {},Klaida gaunant failo dydį: {}
Ошибка получения флагов сокета: {},Klaida gaunant lizdo vėliavėles: {}
Ошибка получения хранилища {},Klaida gaunant saugyklą {}
Ошибка получения: {},Gavimo klaida: {}
Ошибка получения: {} {},Gavimo klaida: {} {}
Ошибка посылки файла: {},Failo siuntimo klaida: {}
Ошибка привязки сокета к порту {}: {},Klaida prijungiant lizdą prie prievado {}: {}
Ошибка привязки: {},Susiejimo klaida: {}
Ошибка принятия соединения: {} {},Ryšio priėmimo klaida: {} {}
Ошибка приёма соединения: {},Ryšio priėmimo klaida: {}
Ошибка проверси метки сокета: {},Lizdo etiketės patikrinimo klaida: {}
Ошибка прослушивания: {},Klausymo klaida: {}
Ошибка прослушки сокета: {},Lizdo klausymo klaida: {}
Ошибка сжатия,Suspaudimo klaida
Ошибка создания каталога: {},Klaida kuriant katalogą: {}
Ошибка создания сокета: {},Lizdo kūrimo klaida: {}
Ошибка создания сохранения,Klaida kuriant išsaugojimą
Ошибка удаления каталога: {},Katalogo ištrynimo klaida: {}
Ошибка удаления файла: {},Failo ištrynimo klaida: {}
Ошибка установки флагов сокета: {},Klaida nustatant lizdo vėliavėles: {}
Ошибка чтения записи об игре: {},Klaida skaitant žaidimo įrašą: {}
Ошибка чтения каталога: {},Katalogo skaitymo klaida: {}
Ошибка чтения файла: {},Failo skaitymo klaida: {}
Ошибок не найдено,Klaidų nerasta
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Netinkamas DLC numeris (Turi būti diapazone 0x001-0x7FF)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Neteisingas DLC numeris (Turi būti diapazone 1-2047)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Netinkamas bilietas {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,LFS aplankas nerastas
Папка обновления очищена,Atnaujinimų aplankas išvalytas
Параметры FTP,FTP nustatymai
Параметры MTP,MTP nustatymai
Параметры установки,Diegimo parinktys
Передача окончена,Perdavimas baigtas
Переименование объекта,Objekto pervadinimas
Переименовать,Pervadinti
Перейти к первой странице,Eiti į pirmą puslapį
Перейти к последней странице,Eiti į paskutinį puslapį
Перейти к странице...,Eiti į puslapį...
Переместить,Perkelti
Переместить в NAND,Perkelti į NAND
Переместить на SD карту,Perkelti į SD kortelę
"Перемещение {} ({}, {}) в {}","Perkeliama {} ({}, {}) į {}"
Перемещение {} записей,Perkeliama {} įrašų
Перемещение {} записи,Perkeliamas {} įrašas
Перемещение {} игр,{} žaidimų perkėlimas
Перемещение {} игры,Perkeliama {} žaidimas
FTP сервер (нажмите B для остановки),FTP serveris (sustabdymui paspauskite B)
Перемещение контента,Perkeliamas turinys
Перенос строк,Eilutės pertraukimas
Переоткрытие ФС сохранения: {},Išsaugojimo FS atidarymas iš naujo: {}
Пишется новая запись о контенте...,Rašomas naujas turinio įrašas...
Пишется новый cnmt.nca...,Rašomas naujas cnmt.nca...
Подготовка...,Ruošiama...
Подключаемся к {}...,Jungiamasi prie {}...
Подключено к {}:{},Prisijungta prie {}:{}
Подмена SDK,SDK pakeitimas
Подменить SDK,Pakeisti SDK
Подсчитывается размер установки...,Skaičiuojamas diegimo dydis...
Подсчитывается размер установки...{}%,Skaičiuojamas diegimo dydis...{}%
Подсчитываются объекты в альбоме в NAND,Skaičiuojami objektai albume NAND
Подсчитываются объекты в альбоме на SD карте,Skaičiuojami objektai albume SD kortelėje
Подсчёт метаданных...,Skaičiuojami metaduomenys...
Подсчёт основного хэша,Skaičiuojama pagrindinė maiša
Подсчёт хэша секции,Skaičiuojama sekcijos maiša
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",Prašome prijungti konsolę prie kompiuterio USB Type-C kabeliu arba paspauskite B
"Пожалуйста, подождите...",Prašome palaukti...
Поиск записей об ошибках,Ieškoma klaidų įrašų
Поиск неиспользуемых тикетов,Ieškoma nenaudotų bilietų
Поиск подготовленного системного обновления,Ieškoma paruošto sistemos atnaujinimo
Поиск потерянных тайтлов,Ieškoma prarastų pavadinimų
Поиск потерянных файлов в NAND,Ieškoma prarastų failų NAND
Поиск потерянных файлов на SD,Ieškoma prarastų failų SD
Поиск сохранений удалённых пользователей...,Ieškoma ištrintų vartotojų išsaugojimų...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Получен список из {} записей,Gautas sąrašas su {} įrašais
Получен список из {} записи,Gautas sąrašas su {} įrašais
Получение версий установленных игр,Gaunamos įdiegtų žaidimų versijos
Получение информации из hac_versionlist...,Gaunama informacija iš hac_versionlist...
Получение информации из системы...,Gaunama sistemos informacija...
Получение информации об играх...,Gaunama informacija apie žaidimus...
Получение списка тикетов...,Gaunamas bilietų sąrašas...
Получение файла: {} МБ ({:.2f} МБ/сек),Gaunamas failas: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Gaunamas failas: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/sek)
Полученное время: {},Gautas laikas: {}
Полученный размер: {},Gautas dydis: {}
"Получено: {}, ({:.2f} МБ/сек)","Gauta: {}, ({:.2f} MB/s)"
Пользователь {} не найден. Создание сохранения невозможно,Vartotojas {} nerastas. Išsaugojimo sukurti neįmanoma
Пользователь не найден,Vartotojas nerastas
Попытаться разобрать,Bandyti išanalizuoti
Попытка исправить,Bandoma taisyti
Портрет (90°),Stačias (90°)
Португальский,Portugalų
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Pradžia, L+➡-Pabaiga, ZL-Registras, ZR-Įvesti, Y-Tarpas, X-Trinti, R3-Kalba"
После удаления игры не будут запускаться,Po ištrynimo žaidimai nebus paleidžiami
Посылается файл: {},Siunčiamas failas: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Siunčiamas failas: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Viršytas komandų buferio dydis
LFS мод.: -,LFS režimas : -
Предоставить по FTP,Pateikti per FTP
Прекращение прослушивания на {}:{},Sustabdomas klausymasis {}:{}
Прервано пользователем,Nutraukta vartotojo
Привязка к {}:{},Prisijungimas prie {}:{}
Принято соединение от {}:{},Priimtas ryšys iš {}:{}
Проверить целостность,Patikrinti vientisumą
Проверка magic...,Tikrinama magic...
"Проверка {} ({}, {}), {}","Tikrinimas {} ({}, {}), {}"
Проверка картриджа...,Tikrinamas kasetė...
Проверка на наличие  {}...,Tikrinama {}...
Проверка обновлений,Tikrinami atnaujinimai
Проверка обновлений игр,Tikrinami žaidimų atnaujinimai
Проверка сохранений,Tikrinami išsaugoti duomenys
Проверка целостности ({}),Vientisumo patikra ({})
Проверяется: {},Tikrinama: {}
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS mod.    : Yra, Dydis: skaičiavimas išjungtas nustatymuose"
Проверяются бекапы...,Tikrinamos atsarginės kopijos...
Проверяются сохранения,Tikrinami išsaugojimai
Программа {}. Control не найдена,Programa {}. Control nerasta
Программа {}. Exefs не найдена,Programa {}. Exefs nerasta
Программа {}. Romfs не найдена,Programa {}. Romfs nerasta
Произошла неизвестная ошибка,Įvyko nežinoma klaida
Произошла ошибка:,Įvyko klaida:
Произошла ошибка: {},Įvyko klaida: {}
LFS папка игры,LFS žaidimo aplankas
Пропускается: {}          \r,Praleidžiama: {}          \r
Прослушивание на {}:{},Klausoma {}:{}
Просмотр альбома по HTTP,Peržiūrėti albumą per HTTP
MTP Респондер (нажмите B для остановки),MTP Atsakiklis (paspauskite B sustabdymui)
Просмотреть игры,Peržiūrėti žaidimus
Просто запуск,Tiesiog paleisti
Разбор,Analizė
Раздел secure не найден,Secure skyrius nerastas
"Размер  : {}, {} файл","Dydis  : {}, {} failas"
"Размер  : {}, {} файла","Dydis  : {}, {} failas"
"Размер  : {}, {} файлов","Dydis  : {}, {} failai"
Размер посылаемого файла   : {},Siunčiamo failo dydis: {}
Размер сохранений     : {},Išsaugojimų dydis      : {}
Размер: {},Dydis: {}
Разрешено,Leidžiama
Распаковать в подкаталог,Išskleisti į pakatalogį
Распаковать сюда,Išskleisti čia
Распаковка файла,Išpakuojamas failas
Растущие цветы:     {},Augančios gėlės:     {}
Nintendo Account задан и связан,Nintendo paskyra nustatyta ir susieta
