original,translation
Запаковка папки в RomFS,Pakowanie folderu do RomFS
Записанное время конца  : {},Zapisany czas zakończenia  : {}
Записанное время начала : {},Zapisany czas rozpoczęcia : {}
Запись в файл...,Zapisywanie do pliku...
Запись за пределами файла,Zapis poza plikiem
Заполнение нулями,Wypełnianie zerami
Заполнить свободное место на SD нулями,Wypełnij wolne miejsce na SD zerami
Запрет захвата видео,Zabroń przechwytywania wideo
Запрет скриншотов,Zakaz zrzutów ekranu
Запрещено,Zabronione
Запускавшиеся игры,Uruchomione gry
Запустить FTP сервер...,Uruchom serwer FTP...
Запустить HTTP сервер...,Uruchamianie serwera HTTP...
Запустить МТР соединение,Uruchom połączenie MTP
Запустить случайную игру,Uruchom losową grę
Заряд батареи                  : {},Naładowanie baterii            : {}
Здесь пусто,Tutaj nic nie ma
Игра анонсирует SDK {},Gra ogłasza SDK {}
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})",Gra wymaga nowszego SDK ({}) niż obecne oprogramowanie ({})
Игра использует titleId от дополнения,Gra używa titleId z DLC
Игра использует titleId от обновления,Gra używa titleId z aktualizacji
Извлечь в LFS,Wypakuj do LFS
Изменение размера сохранения на {} [{}]...,Zmiana rozmiaru zapisu na {} [{}]...
Изменить версию DLC (десятичную),Zmień wersję DLC (dziesiętną)
Изменить номер DLC (десятичный),Zmień numer DLC (dziesiętny)
Изменить номер DLC (шестнадцатеричный),Zmień numer DLC (szesnastkowy)
Изменён размер SaveFS,Zmieniono rozmiar SaveFS
Импорт исправленного тикета...,Importowanie naprawionego biletu...
Импорт тикета...,Importowanie biletu...
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Nazwa katalogu\n'{}'\nzawiera niedozwolone znaki.\nNie można go utworzyć.\n\nNaciśnij A - przerwij, B - pomiń, X - zmień nazwę"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Nazwa pliku\n'{}'\nzawiera niedozwolone znaki.\nNie można go utworzyć.\n\nNaciśnij A - przerwij, B - pomiń, X - zmień nazwę"
Инсталлируется romfs.bin,Instalowanie romfs.bin
Информация о зарядке батареи,Informacje o ładowaniu baterii
Информация о контенте,Informacje o zawartości
Информация о контенте ({}),Informacje o zawartości ({})
Информация о прошивке,Informacje o oprogramowaniu
Информация о системе,Informacje o systemie
Информация о сохранении,Informacje o zapisie
Информация о сохранении...,Informacje o zapisie...
Информация о тикете,Informacje o tickecie
Информация о тикете...,Informacje o bilecie...
Информация об NSP,Informacje o NSP
Информация об атмосфере,Informacje o Atmosphere
Информация об игровой активности,Informacje o aktywności w grze
Информация об источние питания,Informacje o źródle zasilania
Информация об оборудовании,Informacje o sprzęcie
Информация...,Informacja...
Испанский,Hiszpański
Использовано дополнительной памяти: {}. Создано буферов: {},Użyto dodatkowej pamięci: {}. Utworzono buforów: {}
Использовать папку для...,Użyj folderu do...
Используется USB{},Używanie USB{}
Итальянский,Włoski
Ищется control для ProgramId {},Wyszukiwanie control dla ProgramId {}
Ищется exefs/romfs для ProgramId {},Wyszukiwanie exefs/romfs dla ProgramId {}
Ищется exefs/romfs/logo для ProgramId {},Wyszukiwanie exefs/romfs/logo dla ProgramId {}
Ищется {},Wyszukiwanie {}
Июль,Lipiec
Июнь,Czerwiec
Канадский французский,Francuski kanadyjski
"Когда ваше устройство подключится, нажмите любую кнопку","Naciśnij dowolny przycisk, gdy urządzenie się połączy"
Код партии батареи    : {} ({}),Kod partii baterii           : {} ({})
Кодировка,Kodowanie
Конец игры            : -,Koniec gry           : -
Конец игры            : {},Koniec gry           : {}
Контент уже на месте,Zawartość jest już na miejscu
Копирование IVFC слой {} в nca: {},Kopiowanie warstwy IVFC {} do nca: {}
Копирование PFS0 в nca,Kopiowanie PFS0 do nca
Копирование PFS0 хэш таблицы в nca,Kopiowanie tabeli skrótów PFS0 do nca
Копирование SDK {} в файл: {}...,Kopiowanie SDK {} do pliku: {}...
Копировать,Kopiuj
Корейский,Koreański
Корень не найден,Nie znaleziono roota
Корень сохранения не существует,Katalog główny zapisu nie istnieje
Корея,Korea
Латиноамериканский испанский,Hiszpański latynoamerykański
Май,Maj
Март,Marzec
Масштаб: По ширине,Skala: Dopasuj do szerokości
Масштаб: По экрану,Skala: Dopasuj do ekranu
Масштаб: Точка в точку,Skala: Piksel w piksel
Масштаб: Увеличение x2,Skala: Powiększenie x2
Место в  NAND         : {},Miejsce w NAND       : {}
Место на SD карте     : {},Miejsce na karcie SD : {}
Место на приставке не занято,Brak zajętego miejsca na konsoli
Мета контент отсутствует,Brak zawartości meta
Миссия провалена\n\nНажмите А для выхода,"Misja nieudana\n\nNaciśnij A, aby wyjść"
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,"Misja zakończona sukcesem\n\nPozostało ruchów: {}\n\nNaciśnij A, aby wyjść"
Модификация файла не удалась,Modyfikacja pliku nie powiodła się
На выбранном устройстве нет достаточного свободного места для установки,Na wybranym urządzeniu nie ma wystarczającej ilości wolnego miejsca do instalacji
На месте нет достаточно свободного места,Brak wystarczającej ilości wolnego miejsca
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,"Naciśnij (+), aby nadpisać konfigurację zaktualizowaną\n\nDowolny inny przycisk, aby pominąć"
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","Naciśnij (+), aby usunąć, dowolny inny przycisk, aby pominąć...\n (-) Usuń wszystko, nie pytaj więcej"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","Naciśnij A, aby kontynuować, inny przycisk, aby wyjść"
"Нажмите B, чтобы вернуться","Naciśnij B, aby wrócić"
Нажмите любую кнопку,Naciśnij dowolny przycisk
Найден SDK: {},Znaleziono SDK: {}
Найден {} зарегистрированный контент-файл,Znaleziono {} zarejestrowany plik zawartości
Найден {} контент-файл,Znaleziono {} plik zawartości
Найден {} пользователь,Znaleziono {} użytkownika
Найден {} потерянный контент-файл,Znaleziono {} osierocony plik zawartości
Найден {} файл,Znaleziono {} plik
Найден {} файл с ошибками,Znaleziono {} plik z błędami
Найден и удалён {} неиспользуемый тикет,Znaleziono i usunięto {} nieużywany bilet
Найдена {} запись об игре,Znaleziono {} wpis gry
Найдена {} запись об ошибках,Znaleziono {} rekord błędu
Найдена {} установленная игра,Znaleziono {} zainstalowaną grę
Найдено {} записей об играх,Znaleziono {} rekordów gier
Найдено {} записей об ошибках,Znaleziono {} raportów o błędach
Найдено {} записи об играх,Znaleziono {} wpisów gier
({}/{}) Устанавливается {},({}/{}) Instalowanie {}
Найдено {} записи об ошибках,Znaleziono {} raportów o błędach
Найдено {} зарегистрированных контент-файла,Znaleziono {} zarejestrowanych plików zawartości
Найдено {} зарегистрированных контент-файлов,Znaleziono {} zarejestrowanych plików zawartości
Найдено {} контент-файла,Znaleziono {} plików zawartości
Найдено {} контент-файлов,Znaleziono {} plików zawartości
Найдено {} обновление,Znaleziono {} aktualizację
Найдено {} обновлений,Znaleziono {} aktualizacji
Найдено {} обновления,Znaleziono {} aktualizacji
Найдено {} пользователей,Znaleziono {} użytkowników
Найдено {} пользователя,Znaleziono {} użytkownika
Найдено {} потерянных контент-файла,Znaleziono {} utraconych plików zawartości
Найдено {} потерянных контент-файлов,Znaleziono {} osieroconych plików zawartości
Найдено {} сохранение,Znaleziono {} zapis
Найдено {} сохранение...,Znaleziono {} zapis...
Найдено {} сохранений,Znaleziono {} zapisów
Найдено {} сохранений...,Znaleziono {} zapisów...
Найдено {} сохранения,Znaleziono {} zapisów
Найдено {} сохранения...,Znaleziono {} zapisów...
Найдено {} установленные игры,Znaleziono {} zainstalowanych gier
Найдено {} установленных игр,Znaleziono {} zainstalowanych gier
Найдено {} файла,Znaleziono {} plik
Найдено {} файла с ошибками,Znaleziono {} plików z błędami
Найдено {} файлов,Znaleziono {} plików
Найдено {} файлов с ошибками,Znaleziono {} plików z błędami
Найдено и удалено {} неиспользуемых тикета,Znaleziono i usunięto {} nieużywanych biletów
Найдено и удалено {} неиспользуемых тикетов,Znaleziono i usunięto {} nieużywanych biletów
Найдено существующее сохранение. Восстанавливаю бекап в него...,Znaleziono istniejący zapis. Przywracanie kopii zapasowej...
Настройки,Ustawienia
Настройки DBI,Ustawienia DBI
Настройки FB2,Ustawienia FB2
Начало игры           : -,Początek gry         : -
Начало игры           : {},Początek gry         : {}
Начало создания Control.nca,Rozpoczęcie tworzenia Control.nca
Начало создания Program.nca,Rozpoczęcie tworzenia Program.nca
Начать установку,Rozpocznij instalację
Не доступно,Niedostępne
Не известно,Nieznane
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.","Nie znaleziono dysku USB, który mógłby pomieścić powstały zrzut. Upewnij się, że jest sformatowany w ExFAT."
Не найдены требуемые тикеты,Nie znaleziono wymaganych biletów
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. Czas bezczynności \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,Nie udało się utworzyć NSP
Не удалось получить список,Nie udało się pobrać listy
Не удалось установить аватар\n{},Nie udało się ustawić awatara\n{}
Не установлен,Nie zainstalowano
Невозможно найти путь,Nie można znaleźć ścieżki
Невозможно открыть папку журналов ошибок,Nie można otworzyć folderu dzienników błędów
Невозможно переименовать '{}' в '{}':,Nie można zmienić nazwy '{}' na '{}':
Невозможно получить список LFS,Nie można pobrać listy LFS
Невозможно получить список пользователей,Nie można pobrać listy użytkowników
Невозможно получить статус связи с Nintendo Account,Nie można pobrać statusu połączenia z kontem Nintendo
...готово,...gotowe
Невозможно получить число записей об ошибках,Nie można pobrać liczby rekordów błędów
Невозможно прочитать общие тикеты,Nie można odczytać wspólnych biletów
Невозможно прочитать персонализированные тикеты,Nie można odczytać spersonalizowanych biletów
Невозможно разобрать content meta,Nie można przeanalizować content meta
Невозможно разобрать content meta. Неожиданная ошибка,Nie można przeanalizować content meta. Nieoczekiwany błąd
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Nie można przeanalizować content meta. PRZESTARZAŁE OPROGRAMOWANIE. Wymagana aktualizacja HOS
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Nie można przeanalizować nca. PRZESTARZAŁE OPROGRAMOWANIE. Wymagana aktualizacja HOS
Невозможно разобрать индекс кеша,Nie można przeanalizować indeksu pamięci podręcznej
Невозможно распаковать '{}':,Nie można rozpakować '{}':
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,Nie można skopiować pliku\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,Nie można zamontować zapisu
Невозможно смонтировать устройство сохраниения,Nie można zamontować urządzenia zapisu
Невозможно создать каталог,Nie można utworzyć katalogu
Невозможно создать каталог '{}':,Nie można utworzyć katalogu '{}':
Невозможно создать файл,Nie można utworzyć pliku
Невозможно создать файл '{}':,Nie można utworzyć pliku '{}':
Недопустимый идентификатор,Nieprawidłowy identyfikator
Неизвестная игра [{:016x}],Nieznana gra [{:016x}]
: {:>4} сохранение,: {:>4} zapis
Неизвестно,Nieznane
Неизвестный тайтл,Nieznany tytuł
Немецкий,Niemiecki
Неправильное хранилище,Nieprawidłowa pamięć
Неправильный родительский объект,Nieprawidłowy obiekt nadrzędny
Нет,Nie
Нет VFS. Прекращение работы,Brak VFS. Kończenie pracy
Нет exefs VFS. Прекращение работы,Brak exefs VFS. Kończenie
: {:>4} сохранений,: {:>4} zapisów
Нет logo VFS. Прекращение работы,Brak logo VFS. Kończenie pracy
Нет romfs VFS. Прекращение работы,Brak romfs VFS. Kończenie
Нет лого,Brak logo
Нечего устанавливать,Nic do zainstalowania
Новое имя для '{}',Nowa nazwa dla '{}'
Новый каталог,Nowy katalog
Новый размер сохранения в МБ,Nowy rozmiar zapisu w MB
Новый рейтинг (-1 для удаления),Nowa ocena (-1 aby usunąć)
: {:>4} сохранения,: {:>4} zapisów
Номер страницы,Numer strony
Ночь,Noc
Нужен связанный аккаунт,Wymagane połączone konto
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,BŁĄD POBIERANIA DODATKOWYCH DANYCH
Обнаружены недопустимые символы,Wykryto niedozwolone znaki
Обновить DBI,Zaktualizuj DBI
Обновить DBI из этого файла,Zaktualizuj DBI z tego pliku
Обновить TitleDB,Zaktualizuj TitleDB
Обновление TitleDB,Aktualizacja TitleDB
Обновление базы данных...,Aktualizacja bazy danych...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,Aktualizacja wersji do {} {}\n\nNaciśnij (+) aby kontynuować\nDowolny inny przycisk aby anulować
Обновление времени...,Aktualizacja czasu...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,Aktualizacja zakończona\n\nNaciśnij dowolny przycisk\naby zrestartować DBI
Обновление фейковой записи {} ➡ [v{}],Aktualizacja fałszywego wpisu {} ➡ [v{}]
Обновление. Пожалуйста подождите...,Aktualizacja. Proszę czekać...
Обновляется запись об игре...,Aktualizowanie rekordu gry...
Обрабатывается запись {:016X},Przetwarzanie rekordu {:016X}
Обратный альбом (180°),Odwrócony album (180°)
Обратный портрет (270°),Odwrócony portret (270°)
Общее время активной игры     : {} часов,Całkowity czas aktywnej gry        : {} godzin
Общее время дампа {:d}:{:02d}:{:02d},Całkowity czas zrzutu {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,Całkowity czas gry                 : {} godzin
Общее время игры      : -,Całkowity czas gry   : -
Общее время игры      : {:d} часов {:02d} минут,Całkowity czas gry   : {:d} godzin {:02d} minut
Общее время установки: {:d}:{:02d}:{:02d},Całkowity czas instalacji: {:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},Całkowity czas: {:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},Całkowite zajęte miejsce: N:{} + S:{} = {}
Общее число запусков  : -,Całkowita liczba uruchomień : -
Общие,Ogólne
Общий размер установки: {},Całkowity rozmiar instalacji: {}
Объединение списков,Scal listy
Объект {} не допустим,Obiekt {} jest niedozwolony
Объект {} не может быть создан,Obiekt {} nie może zostać utworzony
Объект не открыт для редактирования,Obiekt nie jest otwarty do edycji
Объект удалён,Obiekt usunięty
Объект уже открыт для редактирования,Obiekt jest już otwarty do edycji
Огибка получения адреса сокета: {} {},Błąd pobierania adresu gniazda: {} {}
Ожидаемый размер: {},Oczekiwany rozmiar: {}
Ожидается большой (>4GB) файл,Oczekiwany duży (>4GB) plik
Ожидается запуск dbibackend на стороне ПК...,Oczekiwanie na uruchomienie dbibackend po stronie PC...
Ожидание: {} секунд,Oczekiwanie: {} sekund
Ожидание: {} секунда,Oczekiwanie: {} sekunda
Ожидание: {} секунды,Oczekiwanie: {} sekundy
Ориентация,Orientacja
Ориентация...,Orientacja...
Основной SDK не найден. Пробуем мультипрограмный вариант,Główny SDK nie znaleziony. Próbuję wariantu wieloprogramowego
Оставить сохранения,Zachowaj dane zapisu
Осталось ходов:    {:>3},Pozostało ruchów:    {:>3}
Остаток файла пропускается,Reszta pliku jest pomijana
Отключение связи с мобильным приложением...,Rozłączanie z aplikacją mobilną...
Открываем папку прошивки...,Otwieranie folderu firmware...
Открыть,Otwórz
Открыть вторую панель,Otwórz drugi panel
Открыть как 7Z,Otwórz jako 7Z
Открыть как RAR,Otwórz jako RAR
Открыть как ZIP,Otwórz jako ZIP
Открыть как hex,Otwórz jako hex
Открыть как текст,Otwórz jako tekst
Открыть контент по MTP,Otwórz zawartość przez MTP
Открыть папку LFS,Otwórz folder LFS
Content meta не найден. Установка прервана,Nie znaleziono meta zawartości. Instalacja przerwana
Отослано {}/{} байт,Wysłano {}/{} bajtów
Отсутствуют ES сигпатчи!,Brak sigpatchy ES!
Очистка /atmosphere/contents,Czyszczenie /atmosphere/contents
Очистка кеша rightsId...,Czyszczenie pamięci podręcznej rightsId...
Очистка папки...,Czyszczenie folderu...
Очистка плейсхолдеров...,Czyszczenie symboli zastępczych...
Очистка системы от мусора,Czyszczenie systemu ze śmieci
Очистка сохранений,Czyszczenie zapisów
Очистка...,Czyszczenie...
Ошибка FTP сервера,Błąd serwera FTP
DBI Просмотр альбома,DBI Widok albumu
Ошибка во время копирования файла,Błąd podczas kopiowania pliku
Ошибка во время обновления тайтла,Błąd podczas aktualizacji tytułu
Ошибка выделения сокета: {},Błąd alokacji gniazda: {}
Ошибка завершения соединения: {},Błąd zakończenia połączenia: {}
Ошибка загрузки картинки,Błąd ładowania obrazu
Ошибка загрузки файла из альбома: {},Błąd wczytywania pliku z albumu: {}
Ошибка закрытия сокета: {},Błąd zamykania gniazda: {}
Ошибка записи файла: {},Błąd zapisu pliku: {}
Ошибка изменения размера файла,Błąd zmiany rozmiaru pliku
Ошибка инициализации {}: {},Błąd inicjalizacji {}: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","DPAD i gałki - przewijanie, L - strona w górę, R - strona w dół"
Ошибка опроса сокета: {},Błąd odpytywania gniazda: {}
Ошибка открытия каталога: {},Błąd otwierania katalogu: {}
Ошибка открытия сокета: {},Błąd otwierania gniazda: {}
Ошибка открытия файла,Błąd otwierania pliku
Ошибка открытия файла '{}': {},Błąd otwierania pliku '{}': {}
Ошибка открытия файла: {},Błąd otwierania pliku: {}
Ошибка отсылки: {},Błąd wysyłania: {}
Ошибка переименования: {},Błąd zmiany nazwy: {}
Ошибка подключения: {},Błąd połączenia: {}
Ошибка подмены SDK: {},Błąd podmiany SDK: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","DPAD i drążki - przewijanie, L - str. w górę, R - str. w dół, R3 - Tekst/Hex"
Ошибка получения адреса узла: {},Błąd pobierania adresu węzła: {}
Ошибка получения внеочередных данных: {},Błąd pobierania danych pozapasmowych: {}
Ошибка получения имени сокета: {} {},Błąd pobierania nazwy gniazda: {} {}
Ошибка получения информаци о файле: {},Błąd pobierania informacji o pliku: {}
Ошибка получения размера файла: {},Błąd pobierania rozmiaru pliku: {}
Ошибка получения флагов сокета: {},Błąd pobierania flag gniazda: {}
Ошибка получения хранилища {},Błąd pobierania pamięci {}
Ошибка получения: {},Błąd pobierania: {}
Ошибка получения: {} {},Błąd pobierania: {} {}
Ошибка посылки файла: {},Błąd wysyłania pliku: {}
Ошибка привязки сокета к порту {}: {},Błąd wiązania gniazda z portem {}: {}
Ошибка привязки: {},Błąd wiązania: {}
Ошибка принятия соединения: {} {},Błąd akceptacji połączenia: {} {}
Ошибка приёма соединения: {},Błąd odbierania połączenia: {}
Ошибка проверси метки сокета: {},Błąd weryfikacji etykiety gniazda: {}
Ошибка прослушивания: {},Błąd nasłuchiwania: {}
Ошибка прослушки сокета: {},Błąd nasłuchiwania gniazda: {}
Ошибка сжатия,Błąd kompresji
Ошибка создания каталога: {},Błąd tworzenia katalogu: {}
Ошибка создания сокета: {},Błąd tworzenia gniazda: {}
Ошибка создания сохранения,Błąd tworzenia zapisu
Ошибка удаления каталога: {},Błąd usuwania katalogu: {}
Ошибка удаления файла: {},Błąd usuwania pliku: {}
Ошибка установки флагов сокета: {},Błąd ustawiania flag gniazda: {}
Ошибка чтения записи об игре: {},Błąd odczytu rekordu gry: {}
Ошибка чтения каталога: {},Błąd odczytu katalogu: {}
Ошибка чтения файла: {},Błąd odczytu pliku: {}
Ошибок не найдено,Nie znaleziono błędów
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Nieprawidłowy numer DLC (Musi być w zakresie 0x001-0x7FF)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Nieprawidłowy numer DLC (Musi być w zakresie 1-2047)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Nieprawidłowy bilet {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,Folder LFS nie został znaleziony
Папка обновления очищена,Folder aktualizacji wyczyszczony
Параметры FTP,Ustawienia FTP
Параметры MTP,Ustawienia MTP
Параметры установки,Opcje instalacji
Передача окончена,Przesyłanie zakończone
Переименование объекта,Zmiana nazwy obiektu
Переименовать,Zmień nazwę
Перейти к первой странице,Przejdź do pierwszej strony
Перейти к последней странице,Przejdź do ostatniej strony
Перейти к странице...,Przejdź do strony...
Переместить,Przenieś
Переместить в NAND,Przenieś do NAND
Переместить на SD карту,Przenieś na kartę SD
"Перемещение {} ({}, {}) в {}","Przenoszenie {} ({}, {}) do {}"
Перемещение {} записей,Przenoszenie {} wpisów
Перемещение {} записи,Przenoszenie {} wpisu
Перемещение {} игр,Przenoszenie {} gier
Перемещение {} игры,Przenoszenie {} gry
FTP сервер (нажмите B для остановки),"Serwer FTP (naciśnij B, aby zatrzymać)"
Перемещение контента,Przenoszenie zawartości
Перенос строк,Łamanie wierszy
Переоткрытие ФС сохранения: {},Ponowne otwieranie FS zapisu: {}
Пишется новая запись о контенте...,Zapisywanie nowego rekordu zawartości...
Пишется новый cnmt.nca...,Zapisywanie nowego cnmt.nca...
Подготовка...,Przygotowywanie...
Подключаемся к {}...,Łączenie z {}...
Подключено к {}:{},Połączono z {}:{}
Подмена SDK,Podmiana SDK
Подменить SDK,Zastąp SDK
Подсчитывается размер установки...,Obliczanie rozmiaru instalacji...
Подсчитывается размер установки...{}%,Obliczanie rozmiaru instalacji...{}%
Подсчитываются объекты в альбоме в NAND,Liczenie obiektów w albumie w NAND
Подсчитываются объекты в альбоме на SD карте,Liczenie obiektów w albumie na karcie SD
Подсчёт метаданных...,Liczenie metadanych...
Подсчёт основного хэша,Obliczanie głównego skrótu
Подсчёт хэша секции,Obliczanie skrótu sekcji
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",Podłącz konsolę do PC kablem USB Type-C lub naciśnij B
"Пожалуйста, подождите...",Proszę czekać...
Поиск записей об ошибках,Wyszukiwanie dzienników błędów
Поиск неиспользуемых тикетов,Wyszukiwanie nieużywanych biletów
Поиск подготовленного системного обновления,Wyszukiwanie przygotowanej aktualizacji systemu
Поиск потерянных тайтлов,Wyszukiwanie utraconych tytułów
Поиск потерянных файлов в NAND,Wyszukiwanie utraconych plików w NAND
Поиск потерянных файлов на SD,Wyszukiwanie utraconych plików na SD
Поиск сохранений удалённых пользователей...,Wyszukiwanie zapisów usuniętych użytkowników...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Получен список из {} записей,Otrzymano listę {} wpisów
Получен список из {} записи,Otrzymano listę {} wpisów
Получение версий установленных игр,Pobieranie wersji zainstalowanych gier
Получение информации из hac_versionlist...,Pobieranie informacji z hac_versionlist...
Получение информации из системы...,Pobieranie informacji o systemie...
Получение информации об играх...,Pobieranie informacji o grach...
Получение списка тикетов...,Pobieranie listy biletów...
Получение файла: {} МБ ({:.2f} МБ/сек),Pobieranie pliku: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Pobieranie pliku: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/sek)
Полученное время: {},Otrzymany czas: {}
Полученный размер: {},Otrzymany rozmiar: {}
"Получено: {}, ({:.2f} МБ/сек)","Odebrano: {}, ({:.2f} MB/s)"
Пользователь {} не найден. Создание сохранения невозможно,Użytkownik {} nie znaleziony. Utworzenie zapisu niemożliwe
Пользователь не найден,Nie znaleziono użytkownika
Попытаться разобрать,Spróbuj przeanalizować
Попытка исправить,Próba naprawy
Портрет (90°),Pionowo (90°)
Португальский,Portugalski
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Początek, L+➡-Koniec, ZL-Wielkie/małe, ZR-Enter, Y-Spacja, X-Backspace, R3-Język"
После удаления игры не будут запускаться,Po usunięciu gry nie będą się uruchamiać
Посылается файл: {},Wysyłanie pliku: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Wysyłanie pliku: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Przekroczono rozmiar bufora poleceń
LFS мод.: -,Tryb LFS : -
Предоставить по FTP,Udostępnij przez FTP
Прекращение прослушивания на {}:{},Zatrzymywanie nasłuchiwania na {}:{}
Прервано пользователем,Przerwane przez użytkownika
Привязка к {}:{},Wiązanie z {}:{}
Принято соединение от {}:{},Zaakceptowano połączenie z {}:{}
Проверить целостность,Sprawdź integralność
Проверка magic...,Sprawdzanie magic...
"Проверка {} ({}, {}), {}","Weryfikacja {} ({}, {}), {}"
Проверка картриджа...,Sprawdzanie kartridża...
Проверка на наличие  {}...,Sprawdzanie {}...
Проверка обновлений,Sprawdzanie aktualizacji
Проверка обновлений игр,Sprawdzanie aktualizacji gier
Проверка сохранений,Sprawdzanie zapisów
Проверка целостности ({}),Sprawdzanie integralności ({})
Проверяется: {},Sprawdzanie: {}
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","Mod LFS  : Obecny, Rozmiar: obliczanie wyłączone w ustawieniach"
Проверяются бекапы...,Sprawdzanie kopii zapasowych...
Проверяются сохранения,Sprawdzanie zapisów
Программа {}. Control не найдена,Aplikacja {}. Control nie znaleziono
Программа {}. Exefs не найдена,Program {}. Exefs nie znaleziono
Программа {}. Romfs не найдена,Aplikacja {}. Nie znaleziono Romfs
Произошла неизвестная ошибка,Wystąpił nieznany błąd
Произошла ошибка:,Wystąpił błąd:
Произошла ошибка: {},Wystąpił błąd: {}
LFS папка игры,Folder LFS gry
Пропускается: {}          \r,Pomijanie: {}          \r
Прослушивание на {}:{},Nasłuchiwanie na {}:{}
Просмотр альбома по HTTP,Przeglądaj album przez HTTP
MTP Респондер (нажмите B для остановки),"Responder MTP (naciśnij B, aby zatrzymać)"
Просмотреть игры,Wyświetl gry
Просто запуск,Po prostu uruchom
Разбор,Analiza
Раздел secure не найден,Nie znaleziono sekcji secure
"Размер  : {}, {} файл","Rozmiar  : {}, {} plik"
"Размер  : {}, {} файла","Rozmiar  : {}, {} plik"
"Размер  : {}, {} файлов","Rozmiar  : {}, {} plików"
Размер посылаемого файла   : {},Rozmiar wysyłanego pliku: {}
Размер сохранений     : {},Rozmiar zapisów      : {}
Размер: {},Rozmiar: {}
Разрешено,Dozwolone
Распаковать в подкаталог,Rozpakuj do podkatalogu
Распаковать сюда,Rozpakuj tutaj
Распаковка файла,Rozpakowywanie pliku
Растущие цветы:     {},Rosnące kwiaty:     {}
Nintendo Account задан и связан,Konto Nintendo ustawione i połączone
Регистрация контента {}...,Rejestrowanie zawartości {}...
Регистрация файла {}...,Rejestrowanie pliku {}...
Регистры котроллера MAX17050,Rejestry kontrolera MAX17050
Редактирование возрастного рейтинга...,Edytowanie klasyfikacji wiekowej...
Редактирование запретов,Edytuj ograniczenia
Рендеринг FB2,Renderowanie FB2
"Nintendo Account задан, но не связан","Konto Nintendo ustawione, ale nie połączone"
Сброс требуемой версии,Resetuj wymaganą wersję
Сбросить требуемую версию,Zresetuj wymaganą wersję
Сведения,Informacje
Сведения...,Informacje...
Свободное место в хранилище: {},Wolne miejsce w pamięci: {}
Свободное место: {},Wolne miejsce: {}
Сгенерировать и установить,Wygeneruj i zainstaluj
Nintendo Account не задан,Konto Nintendo nie zostało ustawione
