original,translation
Для выхода нажмите любую кнопку,Шығу үшін кез келген батырманы басыңыз
Для дампов,Дамптар үшін
Для логов,Логтар үшін
Добавить в любимые,Таңдаулыларға қосу
Европа,Еуропа
"Есть несохранёные изменения.\nВы хотите их сохранить?\n\n(+) - Да, сохранить\n\n(-) - Выйти без сохранения\n\nДругая кнопка - Отмена","Сақталмаған өзгерістер бар.\nОларды сақтағыңыз келе ме?\n\n(+) - Иә, сақтау\n\n(-) - Сақтамай шығу\n\nБасқа батырма - Болдырмау"
Желаемая версия: {},Қалаған нұсқа: {}
Журнал активности,Белсенділік журналы
Завершено,Аяқталды
Загружается список обновлений...,Жаңарту тізімі жүктелуде...
Загрузка изображения...,Сурет жүктелуде...
Загрузка текста...{}%,Мәтінді жүктеу...{}%
Загрузка файла... {}%,Файл жүктелуде... {}%
Задать размер файла {} не удалось: {},Файл өлшемін {} орнату сәтсіз аяқталды: {}
Закончено за {:02d}:{:02d}:{:02d},Аяқталды {:02d}:{:02d}:{:02d}
Закончилась память при посылке ответа,Жауап жіберу кезінде жад жетіспеді
Закончились дополнительные буферы. Скорость записи на носитель слишком низка,Қосымша буферлер таусылды. Тасымалдағышқа жазу жылдамдығы тым төмен
Закрытие соединения,Байланысты жабу
Закрытие соединения к {}:{},{}:{} байланысын жабу
Запаковать LFS в romfs.bin,LFS-ті romfs.bin ішіне орау
Запаковать в romfs.bin,romfs.bin ішіне орау
Запаковка папки в RomFS,Қалтаны RomFS-ке орау
Записанное время конца  : {},Жазылған аяқталу уақыты  : {}
Записанное время начала : {},Жазылған бастау уақыты : {}
Запись в файл...,Файлға жазу...
Запись за пределами файла,Файлдан тыс жазу
Заполнение нулями,Нөлдермен толтыру
Заполнить свободное место на SD нулями,SD картадағы бос орынды нөлдермен толтыру
Запрет захвата видео,Бейне түсіруді тыйым салу
Запрет скриншотов,Скриншоттарды тыйым салу
Запрещено,Тыйым салынған
Запускавшиеся игры,Іске қосылған ойындар
Запустить FTP сервер...,FTP серверін іске қосу...
Запустить HTTP сервер...,HTTP серверін іске қосу...
Запустить МТР соединение,МТР қосылымын бастау
Запустить случайную игру,Кездейсоқ ойынды іске қосу
Заряд батареи                  : {},Батарея заряды                 : {}
Здесь пусто,Мұнда ештеңе жоқ
Игра анонсирует SDK {},Ойын SDK {} жариялайды
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})",Ойын ағымдағы микробағдарламадан ({}) жаңа SDK ({}) талап етеді
Игра использует titleId от дополнения,Ойын қосымшадан titleId пайдаланады
Игра использует titleId от обновления,Ойын жаңартудан titleId пайдаланады
Извлечь в LFS,LFS-ке шығару
Изменение размера сохранения на {} [{}]...,Сақтауды {} [{}] өлшеміне өзгерту...
Изменить версию DLC (десятичную),DLC нұсқасын өзгерту (ондық)
Изменить номер DLC (десятичный),DLC нөмірін өзгерту (ондық)
Изменить номер DLC (шестнадцатеричный),DLC нөмірін өзгерту (он алтылық)
Изменён размер SaveFS,SaveFS өлшемі өзгертілді
Импорт исправленного тикета...,Түзетілген билетті импорттау...
Импорт тикета...,Билетті импорттау...
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Каталог атауы\n'{}'\nжарамсыз таңбаларды қамтиды.\nОны жасау мүмкін емес.\n\nA басыңыз - тоқтату, B - өткізіп жіберу, X - атын өзгерту"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Файл аты\n'{}'\nжарамсыз таңбаларды қамтиды.\nОл жасалмайды.\n\nA басыңыз - тоқтату, B - өткізу, X - атын өзгерту"
Инсталлируется romfs.bin,romfs.bin орнатылуда
Информация о зарядке батареи,Батарея зарядтау туралы ақпарат
Информация о контенте,Мазмұн туралы ақпарат
Информация о контенте ({}),Мазмұн туралы ақпарат ({})
Информация о прошивке,Бағдарлама қамтамасыз ету туралы ақпарат
Информация о системе,Жүйе туралы ақпарат
Информация о сохранении,Сақтау туралы ақпарат
Информация о сохранении...,Сақтау туралы ақпарат...
Информация о тикете,Тикет туралы ақпарат
Информация о тикете...,Билет туралы ақпарат...
Информация об NSP,NSP туралы ақпарат
Информация об атмосфере,Atmosphere туралы ақпарат
Информация об игровой активности,Ойын белсенділігі туралы ақпарат
Информация об источние питания,Қуат көзі туралы ақпарат
Информация об оборудовании,Жабдық туралы ақпарат
Информация...,Ақпарат...
Испанский,Испан
Использовано дополнительной памяти: {}. Создано буферов: {},Қосымша жад пайдаланылды: {}. Буферлер жасалды: {}
Использовать папку для...,Қалтаны пайдалану...
Используется USB{},USB{} пайдаланылуда
Итальянский,Итальян
Ищется control для ProgramId {},ProgramId {} үшін control ізделуде
Ищется exefs/romfs для ProgramId {},ProgramId {} үшін exefs/romfs ізделуде
Ищется exefs/romfs/logo для ProgramId {},ProgramId {} үшін exefs/romfs/logo ізделуде
Ищется {},{} ізделуде
Июль,Шілде
Июнь,Маусым
Канадский французский,Канадалық француз
"Когда ваше устройство подключится, нажмите любую кнопку",Құрылғыңыз қосылғанда кез келген батырманы басыңыз
Код партии батареи    : {} ({}),Батарея партиясының коды   : {} ({})
Кодировка,Кодтау
Конец игры            : -,Ойын соңы         : -
Конец игры            : {},Ойын соңы         : {}
Контент уже на месте,Мазмұн әлдеқашан орнында
Копирование IVFC слой {} в nca: {},IVFC қабаты {} nca-ға көшірілуде: {}
Копирование PFS0 в nca,PFS0-ті nca-ға көшіру
Копирование PFS0 хэш таблицы в nca,PFS0 хэш кестесін nca-ға көшіру
Копирование SDK {} в файл: {}...,SDK {} файлға көшіру: {}...
Копировать,Көшіру
Корейский,Корей
Корень не найден,Түбір табылмады
Корень сохранения не существует,Сақтау түбірі жоқ
Корея,Корея
Латиноамериканский испанский,Латын Америкасының испан тілі
Май,Мамыр
Март,Наурыз
Масштаб: По ширине,Масштаб: Ені бойынша
Масштаб: По экрану,Масштаб: Экранға сыйдыру
Масштаб: Точка в точку,Масштаб: Нүкте нүктеге
Масштаб: Увеличение x2,Масштаб: x2 үлкейту
Место в  NAND         : {},NAND-тағы орын       : {}
Место на SD карте     : {},SD картадағы орын : {}
Место на приставке не занято,Консольде орын алынбаған
Мета контент отсутствует,Мета мазмұн жоқ
Миссия провалена\n\nНажмите А для выхода,Миссия сәтсіз аяқталды\n\nШығу үшін А басыңыз
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,Миссия сәтті\n\nҚалған жүрістер: {}\n\nШығу үшін А басыңыз
Модификация файла не удалась,Файлды өзгерту сәтсіз аяқталды
На выбранном устройстве нет достаточного свободного места для установки,Таңдалған құрылғыда орнату үшін жеткілікті бос орын жоқ
На месте нет достаточно свободного места,Жеткілікті бос орын жоқ
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,Конфигті жаңартылғанмен қайта жазу үшін (+) басыңыз\n\nӨткізіп жіберу үшін кез келген басқа түйме
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","(+) басып жою үшін, кез келген басқа батырманы өткізіп жіберу үшін...\n (-) Барлығын жою, енді сұрамау"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","Жалғастыру үшін A басыңыз, шығу үшін басқа түймені басыңыз"
"Нажмите B, чтобы вернуться",Қайту үшін B басыңыз
Нажмите любую кнопку,Кез келген батырманы басыңыз
Найден SDK: {},SDK табылды: {}
Найден {} зарегистрированный контент-файл,{} тіркелген мазмұн файлы табылды
Найден {} контент-файл,{} мазмұн файлы табылды
Найден {} пользователь,{} пайдаланушы табылды
Найден {} потерянный контент-файл,{} жетім контент файлы табылды
Найден {} файл,{} файл табылды
Найден {} файл с ошибками,{} қате бар файл табылды
Найден и удалён {} неиспользуемый тикет,Табылды және жойылды {} пайдаланылмаған билет
Найдена {} запись об игре,{} ойын жазбасы табылды
Найдена {} запись об ошибках,{} қате жазбасы табылды
Найдена {} установленная игра,{} орнатылған ойын табылды
Найдено {} записей об играх,{} ойын жазбасы табылды
Найдено {} записей об ошибках,{} қате туралы жазба табылды
Найдено {} записи об играх,{} ойын жазбасы табылды
({}/{}) Устанавливается {},({}/{}) Орнатылуда {}
Найдено {} записи об ошибках,{} қате туралы есеп табылды
Найдено {} зарегистрированных контент-файла,{} тіркелген мазмұн файлы табылды
Найдено {} зарегистрированных контент-файлов,{} тіркелген контент файлдары табылды
Найдено {} контент-файла,{} мазмұн файлы табылды
Найдено {} контент-файлов,{} мазмұн файлы табылды
Найдено {} обновление,{} жаңарту табылды
Найдено {} обновлений,{} жаңарту табылды
Найдено {} обновления,{} жаңарту табылды
Найдено {} пользователей,{} пайдаланушы табылды
Найдено {} пользователя,{} пайдаланушы табылды
Найдено {} потерянных контент-файла,{} жоғалған мазмұн файлы табылды
Найдено {} потерянных контент-файлов,{} жетім мазмұн файлдары табылды
Найдено {} сохранение,{} сақтау табылды
Найдено {} сохранение...,{} сақтау табылды...
Найдено {} сохранений,{} сақтау табылды
Найдено {} сохранений...,{} сақтау табылды...
Найдено {} сохранения,{} сақтау табылды
Найдено {} сохранения...,{} сақтау табылды...
Найдено {} установленные игры,{} орнатылған ойындар табылды
Найдено {} установленных игр,{} орнатылған ойын табылды
Найдено {} файла,{} файл табылды
Найдено {} файла с ошибками,{} қате бар файл табылды
Найдено {} файлов,{} файл табылды
Найдено {} файлов с ошибками,{} қате файл табылды
Найдено и удалено {} неиспользуемых тикета,{} пайдаланылмаған билет табылды және жойылды
Найдено и удалено {} неиспользуемых тикетов,{} пайдаланылмаған билет табылды және жойылды
Найдено существующее сохранение. Восстанавливаю бекап в него...,Бар сақтау табылды. Сақтық көшірмені қалпына келтіру...
Настройки,Параметрлер
Настройки DBI,DBI параметрлері
Настройки FB2,FB2 параметрлері
Начало игры           : -,Ойын басталуы     : -
Начало игры           : {},Ойын басталуы     : {}
Начало создания Control.nca,Control.nca жасауды бастау
Начало создания Program.nca,Program.nca жасауды бастау
Начать установку,Орнатуды бастау
Не доступно,Қолжетімді емес
Не известно,Белгісіз
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.",Алынған дампты сыйдыра алатын USB диск табылмады. Оның ExFAT пішімінде пішімделгеніне көз жеткізіңіз.
Не найдены требуемые тикеты,Қажетті билеттер табылмады
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. Бос тұру уақыты \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,NSP жасау сәтсіз аяқталды
Не удалось получить список,Тізімді алу мүмкін болмады
Не удалось установить аватар\n{},Аватарды орнату сәтсіз аяқталды\n{}
Не установлен,Орнатылмаған
Невозможно найти путь,Жолды табу мүмкін емес
Невозможно открыть папку журналов ошибок,Қате журналдары қалтасын ашу мүмкін емес
Невозможно переименовать '{}' в '{}':,'{}' атын '{}' деп өзгерту мүмкін емес:
Невозможно получить список LFS,LFS тізімін алу мүмкін емес
Невозможно получить список пользователей,Пайдаланушылар тізімін алу мүмкін емес
Невозможно получить статус связи с Nintendo Account,Nintendo Account байланыс күйін алу мүмкін емес
...готово,...дайын
Невозможно получить число записей об ошибках,Қате жазбаларының санын алу мүмкін емес
Невозможно прочитать общие тикеты,Жалпы билеттерді оқу мүмкін емес
Невозможно прочитать персонализированные тикеты,Жекелендірілген билеттерді оқу мүмкін емес
Невозможно разобрать content meta,Content meta талдау мүмкін емес
Невозможно разобрать content meta. Неожиданная ошибка,Content meta талдау мүмкін емес. Күтпеген қате
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Content meta талдау мүмкін емес. ЕСКІРГЕН ПРОШИВКА. HOS жаңарту қажет
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,NCA талдау мүмкін емес. ЕСКІРГЕН БАҒДАРЛАМА. HOS жаңарту қажет
Невозможно разобрать индекс кеша,Кэш индексін талдау мүмкін емес
Невозможно распаковать '{}':,'{}' ашу мүмкін емес:
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,Файлды көшіру мүмкін емес\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,Сақтауды орнату мүмкін емес
Невозможно смонтировать устройство сохраниения,Сақтау құрылғысын тіркеу мүмкін емес
Невозможно создать каталог,Каталогты жасау мүмкін емес
Невозможно создать каталог '{}':,'{}' каталогын жасау мүмкін емес:
Невозможно создать файл,Файлды жасау мүмкін емес
Невозможно создать файл '{}':,'{}' файлын жасау мүмкін емес:
Недопустимый идентификатор,Жарамсыз идентификатор
Неизвестная игра [{:016x}],Белгісіз ойын [{:016x}]
: {:>4} сохранение,: {:>4} сақтау
Неизвестно,Белгісіз
Неизвестный тайтл,Белгісіз тайтл
Немецкий,Неміс
Неправильное хранилище,Жарамсыз сақтау орны
Неправильный родительский объект,Жарамсыз аталық объект
Нет,Жоқ
Нет VFS. Прекращение работы,VFS жоқ. Тоқтату
Нет exefs VFS. Прекращение работы,exefs VFS жоқ. Тоқтатылуда
: {:>4} сохранений,: {:>4} сақтау
Нет logo VFS. Прекращение работы,Logo VFS жоқ. Тоқтату
Нет romfs VFS. Прекращение работы,romfs VFS жоқ. Тоқтатылуда
Нет лого,Логотип жоқ
Нечего устанавливать,Орнатуға ештеңе жоқ
Новое имя для '{}','{}' үшін жаңа атау
Новый каталог,Жаңа каталог
Новый размер сохранения в МБ,Сақтаудың жаңа өлшемі МБ
Новый рейтинг (-1 для удаления),Жаңа рейтинг (-1 жою үшін)
: {:>4} сохранения,: {:>4} сақтау
Номер страницы,Бет нөмірі
Ночь,Түн
Нужен связанный аккаунт,Байланысқан тіркелгі қажет
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,ҚОСЫМША ДЕРЕКТЕРДІ АЛУ ҚАТЕСІ
Обнаружены недопустимые символы,Жарамсыз таңбалар анықталды
Обновить DBI,DBI жаңарту
Обновить DBI из этого файла,Осы файлдан DBI жаңарту
Обновить TitleDB,TitleDB жаңарту
Обновление TitleDB,TitleDB жаңарту
Обновление базы данных...,Дерекқорды жаңарту...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,Нұсқаны {} {} дейін жаңарту\n\nЖалғастыру үшін (+) басыңыз\nБолдырмау үшін кез келген басқа түймені басыңыз
Обновление времени...,Уақытты жаңарту...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,Жаңарту аяқталды\n\nКез келген батырманы басыңыз\nDBI қайта іске қосу үшін
Обновление фейковой записи {} ➡ [v{}],Жалған жазбаны жаңарту {} ➡ [v{}]
Обновление. Пожалуйста подождите...,Жаңарту. Күте тұрыңыз...
Обновляется запись об игре...,Ойын жазбасы жаңартылуда...
Обрабатывается запись {:016X},Жазба өңделуде {:016X}
Обратный альбом (180°),Кері альбом (180°)
Обратный портрет (270°),Кері портрет (270°)
Общее время активной игры     : {} часов,Белсенді ойын уақытының жалпы со : {} сағат
Общее время дампа {:d}:{:02d}:{:02d},Дамптың жалпы уақыты {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,Жалпы ойын уақыты                : {} сағат
Общее время игры      : -,Жалпы ойын уақыты : -
Общее время игры      : {:d} часов {:02d} минут,Жалпы ойын уақыты : {:d} сағат {:02d} минут
Общее время установки: {:d}:{:02d}:{:02d},Орнату уақытының жалпы ұзақтығы: {:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},Жалпы уақыт: {:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},Жалпы алынған орын: N:{} + S:{} = {}
Общее число запусков  : -,Іске қосулардың жалпы саны : -
Общие,Жалпы
Общий размер установки: {},Орнату жалпы өлшемі: {}
Объединение списков,Тізімдерді біріктіру
Объект {} не допустим,Объект {} рұқсат етілмейді
Объект {} не может быть создан,Объект {} жасалмайды
Объект не открыт для редактирования,Объект өңдеуге ашылмаған
Объект удалён,Объект жойылды
Объект уже открыт для редактирования,Объект редакциялау үшін әлдеқашан ашық
Огибка получения адреса сокета: {} {},Сокет мекенжайын алу қатесі: {} {}
Ожидаемый размер: {},Күтілетін өлшем: {}
Ожидается большой (>4GB) файл,Үлкен (>4GB) файл күтілуде
Ожидается запуск dbibackend на стороне ПК...,Компьютер жағында dbibackend іске қосылуын күтуде...
Ожидание: {} секунд,Күту: {} секунд
Ожидание: {} секунда,Күту: {} секунд
Ожидание: {} секунды,Күту: {} секунд
Ориентация,Бағдар
Ориентация...,Бағдар...
Основной SDK не найден. Пробуем мультипрограмный вариант,Негізгі SDK табылмады. Мультипрограммалық нұсқаны байқап көреміз
Оставить сохранения,Сақтауларды қалдыру
Осталось ходов:    {:>3},Қалған жүрістер:    {:>3}
Остаток файла пропускается,Файлдың қалған бөлігі өткізіліп жіберіледі
Отключение связи с мобильным приложением...,Мобильді қосымшадан ажырату...
Открываем папку прошивки...,Микробағдарлама қалтасын ашу...
Открыть,Ашу
Открыть вторую панель,Екінші панельді ашу
Открыть как 7Z,7Z ретінде ашу
Открыть как RAR,RAR ретінде ашу
Открыть как ZIP,ZIP ретінде ашу
Открыть как hex,Hex ретінде ашу
Открыть как текст,Мәтін ретінде ашу
Открыть контент по MTP,MTP арқылы мазмұнды ашу
Открыть папку LFS,LFS қалтасын ашу
Content meta не найден. Установка прервана,Content meta табылмады. Орнату тоқтатылды
Отослано {}/{} байт,{}/{} байт жіберілді
Отсутствуют ES сигпатчи!,ES сигпатчтары жоқ!
Очистка /atmosphere/contents,/atmosphere/contents тазалау
Очистка кеша rightsId...,RightsId кэшін тазалау...
Очистка папки...,Қалтаны тазалау...
Очистка плейсхолдеров...,Орын толтырғыштарды тазалау...
Очистка системы от мусора,Жүйені қоқыстан тазалау
Очистка сохранений,Сақтауларды тазалау
Очистка...,Тазалау...
Ошибка FTP сервера,FTP сервер қатесі
DBI Просмотр альбома,DBI Альбомды қарау
Ошибка во время копирования файла,Файлды көшіру кезінде қате
Ошибка во время обновления тайтла,Тайтлды жаңарту кезінде қате
Ошибка выделения сокета: {},Сокетті бөлу қатесі: {}
Ошибка завершения соединения: {},Қосылымды аяқтау қатесі: {}
Ошибка загрузки картинки,Суретті жүктеу қатесі
Ошибка загрузки файла из альбома: {},Альбомнан файлды жүктеу қатесі: {}
Ошибка закрытия сокета: {},Сокетті жабу қатесі: {}
Ошибка записи файла: {},Файлды жазу қатесі: {}
Ошибка изменения размера файла,Файл өлшемін өзгерту қатесі
Ошибка инициализации {}: {},Инициализация қатесі {}: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","DPAD және стиктер - айналдыру, L - бет жоғары, R - бет төмен"
Ошибка опроса сокета: {},Сокетті сұрау қатесі: {}
Ошибка открытия каталога: {},Каталогты ашу қатесі: {}
Ошибка открытия сокета: {},Сокетті ашу қатесі: {}
Ошибка открытия файла,Файлды ашу қатесі
Ошибка открытия файла '{}': {},Файлды ашу қатесі '{}': {}
Ошибка открытия файла: {},Файлды ашу қатесі: {}
Ошибка отсылки: {},Жіберу қатесі: {}
Ошибка переименования: {},Атын өзгерту қатесі: {}
Ошибка подключения: {},Қосылу қатесі: {}
Ошибка подмены SDK: {},SDK алмастыру қатесі: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","DPAD және стиктер - айналдыру, L - жоғары бет, R - төмен бет, R3 - Мәтін/Hex"
Ошибка получения адреса узла: {},Түйін мекенжайын алу қатесі: {}
Ошибка получения внеочередных данных: {},Кезектен тыс деректерді алу қатесі: {}
Ошибка получения имени сокета: {} {},Сокет атауын алу қатесі: {} {}
Ошибка получения информаци о файле: {},Файл туралы ақпарат алу қатесі: {}
Ошибка получения размера файла: {},Файл өлшемін алу қатесі: {}
Ошибка получения флагов сокета: {},Сокет жалаушаларын алу қатесі: {}
Ошибка получения хранилища {},Қойманы алу қатесі {}
Ошибка получения: {},Алу қатесі: {}
Ошибка получения: {} {},Алу қатесі: {} {}
Ошибка посылки файла: {},Файл жіберу қатесі: {}
Ошибка привязки сокета к порту {}: {},Сокетті {} портына байланыстыру қатесі: {}
Ошибка привязки: {},Байланыстыру қатесі: {}
Ошибка принятия соединения: {} {},Қосылымды қабылдау қатесі: {} {}
Ошибка приёма соединения: {},Қосылымды қабылдау қатесі: {}
Ошибка проверси метки сокета: {},Сокет белгісін тексеру қатесі: {}
Ошибка прослушивания: {},Тыңдау қатесі: {}
Ошибка прослушки сокета: {},Сокетті тыңдау қатесі: {}
Ошибка сжатия,Қысу қатесі
Ошибка создания каталога: {},Каталогты жасау қатесі: {}
Ошибка создания сокета: {},Сокет жасау қатесі: {}
Ошибка создания сохранения,Сақтауды жасау қатесі
Ошибка удаления каталога: {},Каталогты жою қатесі: {}
Ошибка удаления файла: {},Файлды жою қатесі: {}
Ошибка установки флагов сокета: {},Сокет жалаушаларын орнату қатесі: {}
Ошибка чтения записи об игре: {},Ойын жазбасын оқу қатесі: {}
Ошибка чтения каталога: {},Каталогты оқу қатесі: {}
Ошибка чтения файла: {},Файлды оқу қатесі: {}
Ошибок не найдено,Қателер табылмады
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Қате DLC нөмірі (0x001-0x7FF аралығында болуы керек)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Қате DLC нөмірі (1-2047 аралығында болуы керек)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Жарамсыз билет {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,LFS қалтасы табылмады
Папка обновления очищена,Жаңарту қалтасы тазартылды
Параметры FTP,FTP параметрлері
Параметры MTP,MTP параметрлері
Параметры установки,Орнату параметрлері
Передача окончена,Тасымалдау аяқталды
Переименование объекта,Объектіді қайта атау
Переименовать,Атын өзгерту
Перейти к первой странице,Бірінші бетке өту
Перейти к последней странице,Соңғы бетке өту
Перейти к странице...,Бетке өту...
Переместить,Жылжыту
Переместить в NAND,NAND-қа жылжыту
Переместить на SD карту,SD картаға жылжыту
"Перемещение {} ({}, {}) в {}","{} ({}, {}) дегенді {} ішіне жылжыту"
Перемещение {} записей,{} жазбаларды жылжыту
Перемещение {} записи,{} жазбаны жылжыту
Перемещение {} игр,{} ойынды жылжыту
Перемещение {} игры,{} ойынды жылжыту
FTP сервер (нажмите B для остановки),FTP сервері (тоқтату үшін B басыңыз)
Перемещение контента,Мазмұнды жылжыту
Перенос строк,Жол тасымалы
Переоткрытие ФС сохранения: {},Сақтау ФЖ қайта ашу: {}
Пишется новая запись о контенте...,Жаңа мазмұн жазбасы жазылуда...
Пишется новый cnmt.nca...,Жаңа cnmt.nca жазылуда...
Подготовка...,Дайындау...
Подключаемся к {}...,{} қосылуда...
Подключено к {}:{},{}:{} қосылды
Подмена SDK,SDK алмастыру
Подменить SDK,SDK ауыстыру
Подсчитывается размер установки...,Орнату өлшемі есептелуде...
Подсчитывается размер установки...{}%,Орнату өлшемі есептелуде...{}%
Подсчитываются объекты в альбоме в NAND,NAND-тағы альбомдағы объектілер саналуда
Подсчитываются объекты в альбоме на SD карте,SD картадағы альбомдағы объектілер саналуда
Подсчёт метаданных...,Метадеректерді санау...
Подсчёт основного хэша,Негізгі хэшті есептеу
Подсчёт хэша секции,Секция хэшін есептеу
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",Консольді USB Type-C кабелімен компьютерге қосыңыз немесе B басыңыз
"Пожалуйста, подождите...",Күте тұрыңыз...
Поиск записей об ошибках,Қате жазбаларын іздеу
Поиск неиспользуемых тикетов,Пайдаланылмаған билеттерді іздеу
Поиск подготовленного системного обновления,Дайындалған жүйе жаңартуын іздеу
Поиск потерянных тайтлов,Жоғалған тайтлдарды іздеу
Поиск потерянных файлов в NAND,NAND-та жоғалған файлдарды іздеу
Поиск потерянных файлов на SD,SD картасындағы жоғалған файлдарды іздеу
Поиск сохранений удалённых пользователей...,Жойылған пайдаланушылардың сақтау деректерін іздеу...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Получен список из {} записей,{} жазбадан тұратын тізім алынды
Получен список из {} записи,{} жазбадан тізім алынды
Получение версий установленных игр,Орнатылған ойындардың нұсқаларын алу
Получение информации из hac_versionlist...,hac_versionlist-тен ақпарат алу...
Получение информации из системы...,Жүйе туралы ақпарат алу...
Получение информации об играх...,Ойындар туралы ақпарат алу...
Получение списка тикетов...,Билеттер тізімін алу...
Получение файла: {} МБ ({:.2f} МБ/сек),Файлды алу: {} МБ ({:.2f} МБ/сек)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Файлды алу: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек)
Полученное время: {},Алынған уақыт: {}
Полученный размер: {},Алынған өлшем: {}
"Получено: {}, ({:.2f} МБ/сек)","Алынды: {}, ({:.2f} МБ/сек)"
Пользователь {} не найден. Создание сохранения невозможно,Пайдаланушы {} табылмады. Сақтауды жасау мүмкін емес
Пользователь не найден,Пайдаланушы табылмады
Попытаться разобрать,Талдауға тырысу
Попытка исправить,Жөндеуге әрекет
Портрет (90°),Тік (90°)
Португальский,Португал
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Басы, L+➡-Соңы, ZL-Регистр, ZR-Енгізу, Y-Бос орын, X-Өшіру, R3-Тіл"
После удаления игры не будут запускаться,Жойғаннан кейін ойындар іске қосылмайды
Посылается файл: {},Файл жіберілуде: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Файл жіберілуде: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек)
Превышен размер командного буфера,Команда буферінің өлшемі асып кетті
LFS мод.: -,LFS режимі : -
Предоставить по FTP,FTP арқылы беру
Прекращение прослушивания на {}:{},{}:{} тыңдауды тоқтату
Прервано пользователем,Пайдаланушы тоқтатты
Привязка к {}:{},{}:{} байланыстыру
Принято соединение от {}:{},{}:{} дегеннен қосылым қабылданды
Проверить целостность,Тұтастықты тексеру
Проверка magic...,Magic тексерілуде...
"Проверка {} ({}, {}), {}","Тексеру {} ({}, {}), {}"
Проверка картриджа...,Картридж тексерілуде...
Проверка на наличие  {}...,{} бар-жоғын тексеру...
Проверка обновлений,Жаңартуларды тексеру
Проверка обновлений игр,Ойын жаңартуларын тексеру
Проверка сохранений,Сақтауларды тексеру
Проверка целостности ({}),Тұтастықты тексеру ({})
Проверяется: {},Тексерілуде: {}
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS мод.   : Бар, Өлшемі: есептеу баптауларда өшірілген"
Проверяются бекапы...,Сақтық көшірмелер тексерілуде...
Проверяются сохранения,Сақтаулар тексерілуде
Программа {}. Control не найдена,Бағдарлама {}. Control табылмады
Программа {}. Exefs не найдена,Бағдарлама {}. Exefs табылмады
Программа {}. Romfs не найдена,Қолданба {}. Romfs табылмады
Произошла неизвестная ошибка,Белгісіз қате орын алды
Произошла ошибка:,Қате орын алды:
Произошла ошибка: {},Қате орын алды: {}
LFS папка игры,LFS ойын қалтасы
Пропускается: {}          \r,Өткізілуде: {}          \r
Прослушивание на {}:{},{}:{} тыңдау
Просмотр альбома по HTTP,HTTP арқылы альбомды көру
MTP Респондер (нажмите B для остановки),MTP Респондері (тоқтату үшін B басыңыз)
