original,translation
Закрытие соединения к {}:{},{} ile bağlantı kapatılıyor: {}
Запаковать LFS в romfs.bin,LFS'yi romfs.bin'e paketleyin
Запаковать в romfs.bin,Romfs.bin'e paketleyin
Запаковка папки в RomFS,Klasörü RomFS'ye paketleme
Записанное время конца  : {},Kaydedilen bitiş zamanı : {}
Записанное время начала : {},Kaydedilen başlangıç ​​zamanı : {}
Запись в файл...,Dosyaya yazılıyor...
Запись за пределами файла,Dosyanın ötesine yaz
Заполнение нулями,Sıfır dolum
Заполнить свободное место на SD нулями,SD'deki boş alanı sıfırlarla doldurun
Запрет захвата видео,Video yakalamayı yasakla
Запрет скриншотов,Ekran görüntüsü yasağı
Запрещено,Yasaklı
Запускавшиеся игры,Başlatılan oyunlar
Запустить FTP сервер...,FTP sunucusunu başlat...
Запустить HTTP сервер...,HTTP sunucusu başlatılıyor...
Запустить МТР соединение,MTP bağlantısını başlat
Запустить случайную игру,Rastgele oyunu başlat
Заряд батареи                  : {},Pil şarjı : {}
Здесь пусто,Burada hiçbir şey yok
Игра анонсирует SDK {},Oyun SDK'sını duyurdu {}
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})","Oyun, mevcut donanım yazılımından ({}) daha yeni SDK'yı ({}) duyurdu"
Игра использует titleId от дополнения,Oyun DLC'deki titleId'yi kullanıyor
Игра использует titleId от обновления,Oyun güncellemedeki titleId'yi kullanıyor
Извлечь в LFS,LFS'ye çıkart
Изменение размера сохранения на {} [{}]...,{} [{}] dizinine kaydetme yeniden boyutlandırılıyor...
Изменить версию DLC (десятичную),DLC sürümünü değiştir (ondalık)
Изменить номер DLC (десятичный),DLC numarasını değiştir (ondalık)
Изменить номер DLC (шестнадцатеричный),DLC numarasını değiştirin (onaltılı)
Изменён размер SaveFS,SaveFS boyutu değişti
Импорт исправленного тикета...,Sabit bilet içe aktarılıyor...
Импорт тикета...,Bilet içe aktarılıyor...
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Dizin adı \n ' {} ' \n geçersiz karakterler içeriyor. \n Oluşturulamaz. \n \n A'ya basın  -  iptal edin, B  -  atlayın, X  -  yeniden adlandırın"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Dosya adı \n ' {} ' \n geçersiz karakterler içeriyor. \n Oluşturulamaz. \n \n A'ya basın  -  iptal edin, B  -  atlayın, X  -  yeniden adlandırın"
Инсталлируется romfs.bin,Romfs.bin'i yükleme
Информация о зарядке батареи,Pil şarj bilgisi
Информация о контенте,İçerik bilgileri
Информация о контенте ({}),İçerik bilgisi ({})
Информация о прошивке,Ürün yazılımı bilgileri
Информация о системе,Sistem bilgisi
Информация о сохранении,Veri bilgilerini kaydet
Информация о сохранении...,Veri bilgilerini kaydet...
Информация о тикете,Bilet bilgileri
Информация о тикете...,Bilet bilgileri...
Информация об NSP,NSP Bilgileri
Информация об атмосфере,Atmosfer bilgisi
Информация об игровой активности,Oyun etkinliği bilgileri
Информация об источние питания,Güç kaynağı bilgileri
Информация об оборудовании,Donanım bilgileri
Информация...,Bilgi...
Испанский,İspanyol
Использовано дополнительной памяти: {}. Создано буферов: {},Kullanılan ek bellek: {} . Oluşturulan arabellekler: {}
Использовать папку для...,Klasörü aşağıdakiler için kullan...
Используется USB{},USB'yi kullanma {}
Итальянский,İtalyan
Ищется control для ProgramId {},ProgramID {} için kontrol aranıyor
Ищется exefs/romfs для ProgramId {},ProgramID {} için exefs/romfs aranıyor
Ищется exefs/romfs/logo для ProgramId {},ProgramID {} için exefs/romfs/logo aranıyor
Ищется {},{} aranıyor
Июль,Temmuz
Июнь,Haziran
Канадский французский,Kanada Fransızcası
"Когда ваше устройство подключится, нажмите любую кнопку",Cihazınız bağlandığında herhangi bir düğmeye basın
Код партии батареи    : {} ({}),Pil parti kodu          : {} ({})
Кодировка,Kodlama
Конец игры            : -,Oyunun sonu           : -
Конец игры            : {},Oyunun sonu           : {}
Контент уже на месте,İçerik zaten mevcut
Копирование IVFC слой {} в nca: {},IVFC katmanı {} nca'ya kopyalanıyor: {}
Копирование PFS0 в nca,PFS0'ı nca'ya kopyalama
Копирование PFS0 хэш таблицы в nca,PFS0 karma tablosunu nca'ya kopyalama
Копирование SDK {} в файл: {}...,{} SDK'sı şu dosyaya kopyalanıyor: {} ...
Копировать,Kopyala
Корейский,Korece
Корень не найден,Kök bulunamadı
Корень сохранения не существует,Kaydetme kökü mevcut değil
Корея,Kore
Латиноамериканский испанский,Latin Amerika İspanyolcası
Май,Mayıs
Март,Mart
Масштаб: По ширине,Ölçek: Genişliğe Sığdır
Масштаб: По экрану,Ölçek: Ekrana sığdır
Масштаб: Точка в точку,Ölçek: Mükemmel Piksel
Масштаб: Увеличение x2,Ölçek: 2x Büyütme
Место в  NAND         : {},NAND'daki alan : {}
Место на SD карте     : {},SD kart alanı         : {}
Место на приставке не занято,Konsolda yer kaplamıyor
Мета контент отсутствует,Meta içeriği eksik
Миссия провалена\n\nНажмите А для выхода,Görev başarısız oldu \n \n Çıkmak için A'ya basın
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,Görev başarılı \n \n Sola hareket eder: {} \n \n Çıkmak için A'ya basın
Модификация файла не удалась,Dosya değişikliği başarısız oldu
На выбранном устройстве нет достаточного свободного места для установки,Seçilen cihazda kurulum için yeterli boş alan yok
На месте нет достаточно свободного места,Yeterli boş alan yok
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,Güncellenen \n \n ile yapılandırmanın üzerine yazmak için (+) tuşuna basın. Atlanacak başka bir düğme
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","Silmek için (+), atlamak için başka bir tuşa basın... \n (-) Tekrar sormadan hepsini silin"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","Devam etmek için A'ya basın, çıkmak için başka bir düğmeye basın"
"Нажмите B, чтобы вернуться",Geri dönmek için B'ye basın
Нажмите любую кнопку,Herhangi bir düğmeye basın
Найден SDK: {},SDK bulundu: {}
Найден {} зарегистрированный контент-файл,{} kayıtlı içerik dosyası bulundu
Найден {} контент-файл,{} içerik dosyası bulundu
Найден {} пользователь,{} kullanıcı bulundu
Найден {} потерянный контент-файл,{} artık içerik dosyası bulundu
Найден {} файл,{} dosya bulundu
Найден {} файл с ошибками,Hatalı {} dosyası bulundu
Найден и удалён {} неиспользуемый тикет,Kullanılmayan {} bilet bulundu ve silindi
Найдена {} запись об игре,{} oyun girişi bulundu
Найдена {} запись об ошибках,{} hata kaydı bulundu
Найдена {} установленная игра,{} yüklü oyun bulundu
Найдено {} записей об играх,{} oyun kaydı bulundu
Найдено {} записей об ошибках,{} hata raporu bulundu
Найдено {} записи об играх,{} oyun girişi bulundu
({}/{}) Устанавливается {},({} / {}) {} Kuruluyor
Найдено {} записи об ошибках,{} hata raporu bulundu
Найдено {} зарегистрированных контент-файла,{} kayıtlı içerik dosyası bulundu
Найдено {} зарегистрированных контент-файлов,{} kayıtlı içerik dosyası bulundu
Найдено {} контент-файла,{} içerik dosyası bulundu
Найдено {} контент-файлов,{} içerik dosyası bulundu
Найдено {} обновление,{} güncelleme bulundu
Найдено {} обновлений,{} güncelleme bulundu
Найдено {} обновления,{} güncelleme bulundu
Найдено {} пользователей,{} kullanıcı bulundu
Найдено {} пользователя,{} kullanıcı bulundu
Найдено {} потерянных контент-файла,{} kayıp içerik dosyası bulundu
Найдено {} потерянных контент-файлов,{} artık içerik dosyası bulundu
Найдено {} сохранение,{} kaydı bulundu
Найдено {} сохранение...,{} kaydı bulundu...
Найдено {} сохранений,{} kayıt bulundu
Найдено {} сохранений...,{} kayıt bulundu...
Найдено {} сохранения,{} kayıt bulundu
Найдено {} сохранения...,{} kayıt bulundu...
Найдено {} установленные игры,{} yüklü oyun bulundu
Найдено {} установленных игр,{} yüklü oyun bulundu
Найдено {} файла,{} dosya bulundu
Найдено {} файла с ошибками,Hatalı {} dosya bulundu
Найдено {} файлов,{} dosya bulundu
Найдено {} файлов с ошибками,Hatalı {} dosya bulundu
Найдено и удалено {} неиспользуемых тикета,Kullanılmayan {} bilet bulundu ve kaldırıldı
Найдено и удалено {} неиспользуемых тикетов,Kullanılmayan {} bilet bulundu ve kaldırıldı
Найдено существующее сохранение. Восстанавливаю бекап в него...,Mevcut kayıt bulundu. Yedekleme buraya geri yükleniyor...
Настройки,Ayarlar
Настройки DBI,DBI Ayarları
Настройки FB2,FB2 Ayarları
Начало игры           : -,Oyunun başlangıcı     : -
Начало игры           : {},Oyunun başlangıcı     : {}
Начало создания Control.nca,Control.nca oluşturma işlemi başlatılıyor
Начало создания Program.nca,Program.nca oluşturma işlemi başlatılıyor
Начать установку,Kurulumu başlat
Не доступно,Müsait değil
Не известно,Bilinmiyor
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.",Ortaya çıkan döküme sığabilecek hiçbir USB sürücüsü bulunamadı. ExFAT olarak biçimlendirildiğinden emin olun.
Не найдены требуемые тикеты,Gerekli bilet bulunamadı
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. Boşta kalma süresi \x1b[33;1m {:02} : {:02} : {:02} \x1b[37;1m
Не получилось создать NSP,NSP oluşturulamadı
Не удалось получить список,Liste alınamadı
Не удалось установить аватар\n{},Avatar ayarlanamadı \n {}
Не установлен,Kurulu değil
Невозможно найти путь,Yol bulunamıyor
Невозможно открыть папку журналов ошибок,Hata günlüğü klasörü açılamıyor
Невозможно переименовать '{}' в '{}':,"' {} ', ' {} ' olarak yeniden adlandırılamıyor:"
Невозможно получить список LFS,LFS listesi alınamıyor
Невозможно получить список пользователей,Kullanıcı listesi alınamıyor
Невозможно получить статус связи с Nintendo Account,Nintendo Hesabı bağlantı durumu alınamıyor
...готово,...Tamamlandı
Невозможно получить число записей об ошибках,Hata kaydı sayısı alınamıyor
Невозможно прочитать общие тикеты,Ortak biletler okunamıyor
Невозможно прочитать персонализированные тикеты,Kişiselleştirilmiş biletler okunamıyor
Невозможно разобрать content meta,İçerik metası ayrıştırılamıyor
Невозможно разобрать content meta. Неожиданная ошибка,İçerik metası ayrıştırılamıyor. Beklenmeyen hata
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,İçerik metası ayrıştırılamıyor. ESKİ YAZILIM. HOS güncellemesi gerekli
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,nca ayrıştırılamıyor. ESKİ YAZILIM. HOS güncellemesi gerekli
Невозможно разобрать индекс кеша,Önbellek dizini ayrıştırılamıyor
Невозможно распаковать '{}':,' {} ' paketi açılamıyor:
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,\n ' {} ' \n ➡ ' {} ' \n dosyası kopyalanamıyor
Невозможно смонтировать сохранение,Kaydetme eklenemiyor
Невозможно смонтировать устройство сохраниения,Kaydetme cihazı bağlanamıyor
Невозможно создать каталог,Dizin oluşturulamıyor
Невозможно создать каталог '{}':,' {} ' dizini oluşturulamıyor:
Невозможно создать файл,Dosya oluşturulamıyor
Невозможно создать файл '{}':,' {} ' dosyası oluşturulamıyor:
Недопустимый идентификатор,Geçersiz tanımlayıcı
Неизвестная игра [{:016x}],Bilinmeyen oyun [{:016x}]
: {:>4} сохранение,: {:>4} kaydet
Неизвестно,Bilinmiyor
Неизвестный тайтл,Bilinmeyen başlık
Немецкий,Almanca
Неправильное хранилище,Geçersiz depolama
Неправильный родительский объект,Geçersiz üst nesne
Нет,HAYIR
Нет VFS. Прекращение работы,VFS yok. Fesih
Нет exefs VFS. Прекращение работы,Exef VFS yok. Fesih
: {:>4} сохранений,: {:>4} kaydeder
Нет logo VFS. Прекращение работы,Logo VFS'si yok. Fesih
Нет romfs VFS. Прекращение работы,Romf VFS yok. Fesih
Нет лого,Logo yok
Нечего устанавливать,Yüklenecek bir şey yok
Новое имя для '{}',' {} ' için yeni ad
Новый каталог,Yeni dizin
Новый размер сохранения в МБ,MB cinsinden yeni kaydetme boyutu
Новый рейтинг (-1 для удаления),Yeni derecelendirme (kaldırılacak -1)
: {:>4} сохранения,: {:>4} kaydeder
Номер страницы,Sayfa numarası
Ночь,Gece
Нужен связанный аккаунт,Bağlı hesap gerekli
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,EKSTRA VERİ ALINIRKEN HATA
Обнаружены недопустимые символы,Geçersiz karakterler algılandı
Обновить DBI,DBI'yi güncelle
Обновить DBI из этого файла,Bu dosyadan DBI'yi güncelleyin
Обновить TitleDB,TitleDB'yi Güncelle
Обновление TitleDB,TitleDB güncelleniyor
Обновление базы данных...,Veritabanı güncelleniyor...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,Sürüm {} olarak güncelleniyor {} \n \n Devam etmek için (+) tuşuna basın \n İptal etmek için başka herhangi bir tuş
Обновление времени...,Güncelleme zamanı...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,Güncelleme tamamlandı \n \n DBI'yi yeniden başlatmak için herhangi bir düğmeye \n basın
Обновление фейковой записи {} ➡ [v{}],Sahte kayıt güncelleniyor {} ➡ [v {}]
Обновление. Пожалуйста подождите...,Güncelleniyor. Lütfen bekleyin...
Обновляется запись об игре...,Oyun kaydı güncelleniyor...
Обрабатывается запись {:016X},{:016X} kaydı işleniyor
Обратный альбом (180°),Ters albüm (180°)
Обратный портрет (270°),Ters Dikey (270°)
Общее время активной игры     : {} часов,Toplam aktif oynatma süresi      : {} saat
Общее время дампа {:d}:{:02d}:{:02d},Toplam boşaltma süresi {:d} : {:02d} : {:02d}
Общее время запущенных игр    : {} часов,Toplam oynatma süresi            : {} saat
Общее время игры      : -,Toplam oyun süresi    : -
Общее время игры      : {:d} часов {:02d} минут,Toplam oynatma süresi : {:d} saat {:02d} dakika
Общее время установки: {:d}:{:02d}:{:02d},Toplam kurulum süresi: {:d} : {:02d} : {:02d}
Общее время: {:02}:{:02}:{:02},Toplam süre: {:02} : {:02} : {:02}
Общее занимаемое место: N:{} + S:{} = {},Kullanılan toplam alan: N: {} + S: {} = {}
Общее число запусков  : -,Toplam lansman sayısı : -
Общие,Genel
Общий размер установки: {},Toplam kurulum boyutu: {}
Объединение списков,Listeleri birleştir
Объект {} не допустим,{} nesnesine izin verilmiyor
Объект {} не может быть создан,{} nesnesi oluşturulamıyor
Объект не открыт для редактирования,Nesne düzenlemeye açık değil
Объект удалён,Nesne silindi
Объект уже открыт для редактирования,Nesne zaten düzenlemeye açık
Огибка получения адреса сокета: {} {},Soket adresi alınırken hata oluştu: {} {}
Ожидаемый размер: {},Beklenen boyut: {}
Ожидается большой (>4GB) файл,Büyük (>4 GB) dosya bekleniyor
Ожидается запуск dbibackend на стороне ПК...,PC tarafında dbibackend'in başlaması bekleniyor...
Ожидание: {} секунд,Bekleme: {} saniye
Ожидание: {} секунда,Bekleme: {} saniye
Ожидание: {} секунды,Bekleme: {} saniye
Ориентация,Oryantasyon
Ориентация...,Oryantasyon...
Основной SDK не найден. Пробуем мультипрограмный вариант,Ana SDK bulunamadı. Çoklu program varyantı deneniyor
Оставить сохранения,Verileri kaydetmeye devam et
Осталось ходов:    {:>3},Sola hareket eder: {:>3}
Остаток файла пропускается,Dosyanın geri kalanı atlandı
Отключение связи с мобильным приложением...,Mobil uygulamayla bağlantı kesiliyor...
Открываем папку прошивки...,Ürün yazılımı klasörü açılıyor...
Открыть,Açık
Открыть вторую панель,İkinci paneli aç
Открыть как 7Z,7Z olarak aç
Открыть как RAR,RAR olarak aç
Открыть как ZIP,ZIP olarak aç
Открыть как hex,Onaltılı olarak aç
Открыть как текст,Metin olarak aç
Открыть контент по MTP,İçeriği MTP aracılığıyla aç
Открыть папку LFS,LFS klasörünü aç
Content meta не найден. Установка прервана,İçerik metası bulunamadı. Kurulum iptal edildi
Отослано {}/{} байт,{} / {} bayt gönderildi
Отсутствуют ES сигпатчи!,ES sig yamaları eksik!
Очистка /atmosphere/contents,Temizlik /atmosfer/içerik
Очистка кеша rightsId...,RightsId önbelleği temizleniyor...
Очистка папки...,Klasör temizleniyor...
Очистка плейсхолдеров...,Yer tutucular temizleniyor...
Очистка системы от мусора,Çöpten temizleme sistemi
Очистка сохранений,Kayıt verileri temizleniyor
Очистка...,Temizlik...
Ошибка FTP сервера,FTP sunucusu hatası
DBI Просмотр альбома,DBI Albüm Görünümü
Ошибка во время копирования файла,Dosya kopyalanırken hata oluştu
Ошибка во время обновления тайтла,Başlık güncellemesi sırasında hata
Ошибка выделения сокета: {},Soket ayırma hatası: {}
Ошибка завершения соединения: {},Bağlantı sonlandırma hatası: {}
Ошибка загрузки картинки,Resim yükleme hatası
Ошибка загрузки файла из альбома: {},Albümden dosya yüklenirken hata oluştu: {}
Ошибка закрытия сокета: {},Soket kapatma hatası: {}
Ошибка записи файла: {},Dosya yazma hatası: {}
Ошибка изменения размера файла,Dosya yeniden boyutlandırılırken hata oluştu
Ошибка инициализации {}: {},Başlatma hatası {} : {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","DPAD ve çubuklar  -  kaydırma, L  -  sayfa yukarı, R  -  sayfa aşağı"
Ошибка опроса сокета: {},Soket yoklama hatası: {}
Ошибка открытия каталога: {},Dizin açılırken hata oluştu: {}
Ошибка открытия сокета: {},Soket açık hatası: {}
Ошибка открытия файла,Dosya açılırken hata oluştu
Ошибка открытия файла '{}': {},' {} ' dosyası açılırken hata oluştu: {}
Ошибка открытия файла: {},Dosya açılırken hata oluştu: {}
Ошибка отсылки: {},Gönderim hatası: {}
Ошибка переименования: {},Yeniden adlandırma hatası: {}
Ошибка подключения: {},Bağlantı hatası: {}
Ошибка подмены SDK: {},SDK değiştirme hatası: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","DPAD ve çubuklar  -  kaydırma, L  -  sayfa yukarı, R  -  sayfa aşağı, R3  -  Metin/Hex"
Ошибка получения адреса узла: {},Düğüm adresi alınırken hata oluştu: {}
Ошибка получения внеочередных данных: {},Bant dışı veriler alınırken hata oluştu: {}
Ошибка получения имени сокета: {} {},Soket adı alınırken hata oluştu: {} {}
Ошибка получения информаци о файле: {},Dosya bilgileri alınırken hata oluştu: {}
Ошибка получения размера файла: {},Dosya boyutu alınırken hata oluştu: {}
Ошибка получения флагов сокета: {},Soket bayrakları alınırken hata oluştu: {}
Ошибка получения хранилища {},Depolama alanı alınırken hata oluştu {}
Ошибка получения: {},Alma hatası: {}
Ошибка получения: {} {},Alma hatası: {} {}
Ошибка посылки файла: {},Dosya gönderme hatası: {}
Ошибка привязки сокета к порту {}: {},Soket {} bağlantı noktasına bağlanırken hata oluştu: {}
Ошибка привязки: {},Bağlama hatası: {}
Ошибка принятия соединения: {} {},Bağlantı kabul hatası: {} {}
Ошибка приёма соединения: {},Bağlantı alma hatası: {}
Ошибка проверси метки сокета: {},Soket etiketi doğrulama hatası: {}
Ошибка прослушивания: {},Dinleme hatası: {}
Ошибка прослушки сокета: {},Soket dinleme hatası: {}
Ошибка сжатия,Sıkıştırma hatası
Ошибка создания каталога: {},Dizin oluşturulurken hata oluştu: {}
Ошибка создания сокета: {},Soket oluşturma hatası: {}
Ошибка создания сохранения,Kaydetme oluşturulurken hata oluştu
Ошибка удаления каталога: {},Dizin silinirken hata oluştu: {}
Ошибка удаления файла: {},Dosya silme hatası: {}
Ошибка установки флагов сокета: {},Soket bayrakları ayarlanırken hata oluştu: {}
Ошибка чтения записи об игре: {},Oyun kaydı okunurken hata oluştu: {}
Ошибка чтения каталога: {},Dizin okuma hatası: {}
Ошибка чтения файла: {},Dosya okuma hatası: {}
Ошибок не найдено,Hata bulunamadı
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Geçersiz DLC numarası (0x001-0x7FF aralığında olmalıdır)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Geçersiz DLC numarası (1-2047 aralığında olmalıdır)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Geçersiz bilet {0} : kg {1:02X} , pm {2:02X}"
Папка LFS не найдена,LFS klasörü bulunamadı
Папка обновления очищена,Güncelleme klasörü temizlendi
Параметры FTP,FTP Ayarları
Параметры MTP,MTP Ayarları
Параметры установки,Kurulum seçenekleri
Передача окончена,Aktarım tamamlandı
Переименование объекта,Nesneyi yeniden adlandırma
Переименовать,Yeniden isimlendirmek
Перейти к первой странице,İlk sayfaya git
Перейти к последней странице,Son sayfaya git
Перейти к странице...,Sayfaya git...
Переместить,Taşınmak
Переместить в NAND,NAND'a taşın
Переместить на SD карту,SD karta taşı
"Перемещение {} ({}, {}) в {}","{} ({} , {}) {}'e taşınıyor"
Перемещение {} записей,{} girişini taşıma
Перемещение {} записи,{} girişi taşınıyor
Перемещение {} игр,{} oyunu taşıma
Перемещение {} игры,{} taşıma oyunu
FTP сервер (нажмите B для остановки),FTP sunucusu (durdurmak için B'ye basın)
Перемещение контента,İçerik taşıma
Перенос строк,Satır sonu
Переоткрытие ФС сохранения: {},FS kaydı yeniden açılıyor: {}
Пишется новая запись о контенте...,Yeni içerik kaydı yazılıyor...
Пишется новый cnmt.nca...,Yeni cnmt.nca yazılıyor...
Подготовка...,Hazırlanıyor...
Подключаемся к {}...,{}'a bağlanılıyor...
Подключено к {}:{},{}'a bağlanıldı: {}
Подмена SDK,SDK'nın Değiştirilmesi
Подменить SDK,SDK'yı değiştirin
Подсчитывается размер установки...,Kurulum boyutu hesaplanıyor...
Подсчитывается размер установки...{}%,Yükleme boyutu hesaplanıyor... {} %
Подсчитываются объекты в альбоме в NAND,NAND'da albümdeki nesneleri sayma
Подсчитываются объекты в альбоме на SD карте,SD karttaki albümdeki nesneleri sayma
Подсчёт метаданных...,Meta veriler sayılıyor...
Подсчёт основного хэша,Ana karma hesaplanıyor
Подсчёт хэша секции,Bölüm karması hesaplanıyor
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",Lütfen konsolunuzu bir USB Type-C kablosuyla PC'ye bağlayın veya B tuşuna basın
"Пожалуйста, подождите...",Lütfen bekleyin...
Поиск записей об ошибках,Hata günlüklerini arama
Поиск неиспользуемых тикетов,Kullanılmayan biletlerin aranması
Поиск подготовленного системного обновления,Hazırlanan sistem güncellemesi aranıyor
Поиск потерянных тайтлов,Kayıp başlıkların aranması
Поиск потерянных файлов в NAND,NAND'da kayıp dosyaları arama
Поиск потерянных файлов на SD,SD'de kayıp dosyaları arama
Поиск сохранений удалённых пользователей...,Silinen kullanıcıların kayıtlı verileri aranıyor...
Get chargeInfoFields : {},chargeInfoFields'ı alın: {}
Получен список из {} записей,{} girişin listesi alındı
Получен список из {} записи,{} girişin listesi alındı
Получение версий установленных игр,Yüklü oyun sürümlerini alma
Получение информации из hac_versionlist...,hac_versionlist'ten bilgi alınıyor...
Получение информации из системы...,Sistem bilgileri alınıyor...
Получение информации об играх...,Oyun bilgileri alınıyor...
Получение списка тикетов...,Bilet listesi alınıyor...
Получение файла: {} МБ ({:.2f} МБ/сек),Alma dosyası: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Alma dosyası: {} / \x1b[36;1m {} \x1b[37;1m MB (\x1b[32;1m {} % \x1b[37;1m) (\x1b[33;1m {:.2f} \x1b[37;1m MB/sn)
Полученное время: {},Alınma zamanı: {}
Полученный размер: {},Alınan boyut: {}
"Получено: {}, ({:.2f} МБ/сек)","Alınan: {} , ({:.2f} MB/sn)"
Пользователь {} не найден. Создание сохранения невозможно,Kullanıcı {} bulunamadı. Yaratılışı kurtarmak imkansız
Пользователь не найден,Kullanıcı bulunamadı
Попытаться разобрать,Ayrıştırmayı deneyin
Попытка исправить,Tamir etmeye çalışıyorum
Портрет (90°),Dikey (90°)
Португальский,Portekizce
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Home, L+➡-End, ZL-Case, ZR-Enter, Y-Space, X-Backspace, R3-Dil"
После удаления игры не будут запускаться,Oyunlar silindikten sonra başlamayacak
Посылается файл: {},Dosya gönderiliyor: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Dosya gönderiliyor: {} / \x1b[36;1m {} \x1b[37;1m MB (\x1b[32;1m {} \x1b[37;1m %) (\x1b[33;1m {:.2f} \x1b[37;1m MB/s)
Превышен размер командного буфера,Komut arabellek boyutu aşıldı
LFS мод.: -,LFS modu       : -
Предоставить по FTP,FTP yoluyla sağlayın
Прекращение прослушивания на {}:{},{} üzerinde dinleme durduruluyor: {}
Прервано пользователем,Kullanıcı tarafından iptal edildi
Привязка к {}:{},{}'a bağlanma : {}
Принято соединение от {}:{},{} tarafından kabul edilen bağlantı: {}
Проверить целостность,Bütünlüğü doğrulayın
Проверка magic...,Büyü kontrol ediliyor...
"Проверка {} ({}, {}), {}","Doğrulama {} ({} , {}), {}"
Проверка картриджа...,Kartuş kontrol ediliyor...
Проверка на наличие  {}...,{} kontrol ediliyor...
Проверка обновлений,Güncellemeler kontrol ediliyor
Проверка обновлений игр,Oyun güncellemelerini kontrol etme
Проверка сохранений,Kayıt verileri kontrol ediliyor
Проверка целостности ({}),Bütünlük kontrolü ({})
Проверяется: {},Kontrol ediliyor: {}
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS modu       : Mevcut, Boyut: ayarlarda hesaplama devre dışı bırakıldı"
Проверяются бекапы...,Yedeklemeler kontrol ediliyor...
Проверяются сохранения,Kayıtlar kontrol ediliyor
Программа {}. Control не найдена,Uygulama {} . Denetim bulunamadı
Программа {}. Exefs не найдена,Program {} . Exef bulunamadı
Программа {}. Romfs не найдена,Uygulama {} . Romf bulunamadı
Произошла неизвестная ошибка,Bilinmeyen bir hata oluştu
Произошла ошибка:,Bir hata oluştu:
Произошла ошибка: {},Bir hata oluştu: {}
LFS папка игры,LFS oyun klasörü
Пропускается: {}          \r,Atlanıyor: {} \r
Прослушивание на {}:{},{}'da dinleniyor: {}
Просмотр альбома по HTTP,Albümü HTTP aracılığıyla görüntüle
MTP Респондер (нажмите B для остановки),MTP Yanıtlayıcısı (durdurmak için B'ye basın)
Просмотреть игры,Oyunları görüntüle
Просто запуск,Sadece başlat
Разбор,Ayrıştırma
Раздел secure не найден,Güvenli bölüm bulunamadı
"Размер  : {}, {} файл","Boyut : {} , {} dosya"
"Размер  : {}, {} файла","Boyut : {} , {} dosya"
"Размер  : {}, {} файлов","Boyut : {} , {} dosyalar"
Размер посылаемого файла   : {},Gönderilen dosyanın boyutu: {}
Размер сохранений     : {},Veri boyutunu kaydet  : {}
Размер: {},Boyut: {}
Разрешено,İzin verilmiş
Распаковать в подкаталог,Alt dizine çıkart
Распаковать сюда,Buraya çıkart
Распаковка файла,Dosya paketini açma
Растущие цветы:     {},Büyüyen çiçekler: {}
Nintendo Account задан и связан,Nintendo Hesabı ayarlandı ve bağlandı
Регистрация контента {}...,İçerik kaydediliyor {} ...
Регистрация файла {}...,{} dosyası kaydediliyor...
Регистры котроллера MAX17050,MAX17050 denetleyici kayıtları
Редактирование возрастного рейтинга...,Yaş derecelendirmesi düzenleniyor...
Редактирование запретов,Kısıtlamaları düzenle
Рендеринг FB2,FB2 oluşturuluyor
"Nintendo Account задан, но не связан",Nintendo Hesabı ayarlandı ancak bağlanmadı
