original,translation
Копирование IVFC слой {} в nca: {},正在複製 IVFC 層 {} 至 nca: {}
Копирование PFS0 в nca,正在將PFS0複製到nca
Копирование PFS0 хэш таблицы в nca,正在複製PFS0雜湊表到nca
Копирование SDK {} в файл: {}...,正在複製 SDK {} 到檔案: {}...
Копировать,複製
Корейский,韓語
Корень не найден,未找到根目錄
Корень сохранения не существует,存檔根目錄不存在
Корея,韓國
Латиноамериканский испанский,拉丁美洲西班牙語
Май,五月
Март,三月
Масштаб: По ширине,縮放: 適應寬度
Масштаб: По экрану,縮放: 符合螢幕
Масштаб: Точка в точку,縮放: 像素完美
Масштаб: Увеличение x2,縮放: 2倍放大
Место в  NAND         : {},NAND 空間            : {}
Место на SD карте     : {},SD卡空間 : {}
Место на приставке не занято,主機上未佔用空間
Мета контент отсутствует,元內容缺失
Миссия провалена\n\nНажмите А для выхода,任務失敗\n\n按A退出
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,任務成功\n\n剩餘步數: {}\n\n按A鍵退出
Модификация файла не удалась,檔案修改失敗
На выбранном устройстве нет достаточного свободного места для установки,所選裝置上沒有足夠的可用空間進行安裝
На месте нет достаточно свободного места,可用空間不足
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,按 (+) 以更新的配置覆蓋\n\n按任意其他按鈕跳過
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","按 (+) 刪除,按其他按鈕跳過...\n (-) 全部刪除,不再詢問"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","按A繼續,按其他按鈕退出"
"Нажмите B, чтобы вернуться",按B返回
Нажмите любую кнопку,按任意按鈕
Найден SDK: {},找到SDK: {}
Найден {} зарегистрированный контент-файл,找到 {} 個已註冊內容檔案
Найден {} контент-файл,找到 {} 個內容檔案
Найден {} пользователь,找到 {} 個使用者
Найден {} потерянный контент-файл,找到 {} 個孤立的內容檔案
Найден {} файл,找到 {} 個檔案
Найден {} файл с ошибками,發現{}個錯誤檔案
Найден и удалён {} неиспользуемый тикет,找到並刪除了 {} 個未使用的票券
Найдена {} запись об игре,找到 {} 條遊戲記錄
Найдена {} запись об ошибках,找到 {} 筆錯誤記錄
Найдена {} установленная игра,找到 {} 個已安裝遊戲
Найдено {} записей об играх,找到 {} 筆遊戲記錄
Найдено {} записей об ошибках,找到 {} 個錯誤報告
Найдено {} записи об играх,找到 {} 個遊戲項目
({}/{}) Устанавливается {},({}/{}) 正在安裝 {}
Найдено {} записи об ошибках,找到 {} 個錯誤報告
Найдено {} зарегистрированных контент-файла,找到 {} 個已註冊的內容檔案
Найдено {} зарегистрированных контент-файлов,找到 {} 個已註冊的內容檔案
Найдено {} контент-файла,找到 {} 個內容檔案
Найдено {} контент-файлов,找到 {} 個內容檔案
Найдено {} обновление,找到 {} 個更新
Найдено {} обновлений,找到 {} 個更新
Найдено {} обновления,找到 {} 個更新
Найдено {} пользователей,找到 {} 個使用者
Найдено {} пользователя,找到 {} 個使用者
Найдено {} потерянных контент-файла,找到 {} 個遺失的內容檔案
Найдено {} потерянных контент-файлов,找到 {} 個孤立的內容檔案
Найдено {} сохранение,找到 {} 個存檔
Найдено {} сохранение...,找到 {} 個存檔...
Найдено {} сохранений,找到 {} 個存檔
Найдено {} сохранений...,找到 {} 個存檔...
Найдено {} сохранения,找到 {} 個存檔
Найдено {} сохранения...,找到 {} 個存檔...
Найдено {} установленные игры,找到 {} 個已安裝遊戲
Найдено {} установленных игр,找到 {} 個已安裝遊戲
Найдено {} файла,找到 {} 個檔案
Найдено {} файла с ошибками,發現{}個有錯誤的檔案
Найдено {} файлов,找到 {} 個檔案
Найдено {} файлов с ошибками,發現 {} 個錯誤檔案
Найдено и удалено {} неиспользуемых тикета,找到並刪除了 {} 個未使用的票券
Найдено и удалено {} неиспользуемых тикетов,找到並移除了 {} 個未使用的票券
Найдено существующее сохранение. Восстанавливаю бекап в него...,找到現有存檔。正在還原備份...
Настройки,設定
Настройки DBI,DBI設定
Настройки FB2,FB2設定
Начало игры           : -,遊戲開始  : -
Начало игры           : {},遊戲開始  : {}
Начало создания Control.nca,開始建立 Control.nca
Начало создания Program.nca,開始建立Program.nca
Начать установку,開始安裝
Не доступно,無法使用
Не известно,未知
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.",未找到可容納產生轉儲的USB磁碟。請確保其格式化為ExFAT。
Не найдены требуемые тикеты,未找到所需票券
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. 閒置時間 \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,建立NSP失敗
Не удалось получить список,無法取得清單
Не удалось установить аватар\n{},設定頭像失敗\n{}
Не установлен,未安裝
Невозможно найти путь,無法找到路徑
Невозможно открыть папку журналов ошибок,無法開啟錯誤日誌資料夾
Невозможно переименовать '{}' в '{}':,無法將'{}'重新命名為'{}':
Невозможно получить список LFS,無法取得LFS清單
Невозможно получить список пользователей,無法取得使用者清單
Невозможно получить статус связи с Nintendo Account,無法取得Nintendo Account連結狀態
...готово,...完成
Невозможно получить число записей об ошибках,無法取得錯誤記錄數
Невозможно прочитать общие тикеты,無法讀取通用票證
Невозможно прочитать персонализированные тикеты,無法讀取個人化票券
Невозможно разобрать content meta,無法解析內容中繼資料
Невозможно разобрать content meta. Неожиданная ошибка,無法解析內容中繼資料。意外錯誤
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,無法解析內容中繼資料。韌體過舊。需要更新HOS
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,無法解析nca。韌體過舊。需要更新HOS
Невозможно разобрать индекс кеша,無法解析快取索引
Невозможно распаковать '{}':,無法解壓縮'{}':
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,無法複製檔案\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,無法掛載存檔
Невозможно смонтировать устройство сохраниения,無法掛載存檔裝置
Невозможно создать каталог,無法建立目錄
Невозможно создать каталог '{}':,無法建立目錄'{}':
Невозможно создать файл,無法建立檔案
Невозможно создать файл '{}':,無法建立檔案'{}':
Недопустимый идентификатор,無效識別碼
Неизвестная игра [{:016x}],未知遊戲 [{:016x}]
: {:>4} сохранение,: {:>4} 存檔
Неизвестно,未知
Неизвестный тайтл,未知標題
Немецкий,德語
Неправильное хранилище,無效儲存空間
Неправильный родительский объект,無效的父物件
Нет,否
Нет VFS. Прекращение работы,無VFS。正在終止
Нет exefs VFS. Прекращение работы,沒有 exefs VFS。正在終止
: {:>4} сохранений,: {:>4} 存檔
Нет logo VFS. Прекращение работы,無 logo VFS。正在終止
Нет romfs VFS. Прекращение работы,沒有romfs VFS。正在終止
Нет лого,無標誌
Нечего устанавливать,無可安裝內容
Новое имя для '{}','{}'的新名稱
Новый каталог,新目錄
Новый размер сохранения в МБ,新存檔大小 MB
Новый рейтинг (-1 для удаления),新評級(-1 刪除)
: {:>4} сохранения,: {:>4} 存檔
Номер страницы,頁碼
Ночь,夜晚
Нужен связанный аккаунт,需要關聯帳戶
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,取得額外資料錯誤
Обнаружены недопустимые символы,偵測到無效字元
Обновить DBI,更新DBI
Обновить DBI из этого файла,從此檔案更新DBI
Обновить TitleDB,更新TitleDB
Обновление TitleDB,正在更新TitleDB
Обновление базы данных...,正在更新資料庫...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,更新版本至 {} {}\n\n按 (+) 繼續\n按其他按鈕取消
Обновление времени...,正在更新時間...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,更新完成\n\n按任意按鈕\n重新啟動 DBI
Обновление фейковой записи {} ➡ [v{}],更新虛假記錄 {} ➡ [v{}]
Обновление. Пожалуйста подождите...,更新中。請稍候...
Обновляется запись об игре...,正在更新遊戲記錄...
Обрабатывается запись {:016X},正在處理記錄 {:016X}
Обратный альбом (180°),反向相簿 (180°)
Обратный портрет (270°),反向縱向 (270°)
Общее время активной игры     : {} часов,總活躍遊戲時間     : {} 小時
Общее время дампа {:d}:{:02d}:{:02d},總傾印時間 {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,總遊戲時間       : {} 小時
Общее время игры      : -,總遊戲時間 : -
Общее время игры      : {:d} часов {:02d} минут,總遊戲時間 : {:d}小時{:02d}分鐘
Общее время установки: {:d}:{:02d}:{:02d},總安裝時間：{:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},總時間：{:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},總佔用空間：N:{} + S:{} = {}
Общее число запусков  : -,總啟動次數 : -
Общие,一般
Общий размер установки: {},安裝總大小: {}
Объединение списков,合併清單
Объект {} не допустим,物件 {} 不允許
Объект {} не может быть создан,無法建立物件 {}
Объект не открыт для редактирования,物件未開啟以進行編輯
Объект удалён,物件已刪除
Объект уже открыт для редактирования,物件已開啟進行編輯
Огибка получения адреса сокета: {} {},取得通訊端位址錯誤: {} {}
Ожидаемый размер: {},預期大小: {}
Ожидается большой (>4GB) файл,預計大檔案(>4GB)
Ожидается запуск dbibackend на стороне ПК...,等待PC端啟動dbibackend...
Ожидание: {} секунд,等待: {}秒
Ожидание: {} секунда,等待: {}秒
Ожидание: {} секунды,等待: {} 秒
Ориентация,方向
Ориентация...,方向...
Основной SDK не найден. Пробуем мультипрограмный вариант,未找到主SDK。嘗試多程式變體
Оставить сохранения,保留存檔
Осталось ходов:    {:>3},剩餘步數:    {:>3}
Остаток файла пропускается,跳過檔案的其餘部分
Отключение связи с мобильным приложением...,正在中斷與行動應用程式的連線...
Открываем папку прошивки...,正在開啟韌體資料夾...
Открыть,開啟
Открыть вторую панель,開啟第二個面板
Открыть как 7Z,以7Z開啟
Открыть как RAR,以RAR開啟
Открыть как ZIP,以ZIP開啟
Открыть как hex,以hex格式開啟
Открыть как текст,以文字方式開啟
Открыть контент по MTP,透過MTP開啟內容
Открыть папку LFS,開啟LFS資料夾
Content meta не найден. Установка прервана,找不到內容中繼資料。安裝已中止
Отослано {}/{} байт,已傳送 {}/{} 位元組
Отсутствуют ES сигпатчи!,缺少ES簽名修補檔!
Очистка /atmosphere/contents,清理 /atmosphere/contents
Очистка кеша rightsId...,正在清除 rightsId 快取...
Очистка папки...,正在清理資料夾...
Очистка плейсхолдеров...,正在清除佔位符...
Очистка системы от мусора,清理系統垃圾
Очистка сохранений,清除存檔資料
Очистка...,清理中...
Ошибка FTP сервера,FTP伺服器錯誤
DBI Просмотр альбома,DBI 相簿檢視
Ошибка во время копирования файла,複製檔案時發生錯誤
Ошибка во время обновления тайтла,更新標題時發生錯誤
Ошибка выделения сокета: {},通訊端配置錯誤: {}
Ошибка завершения соединения: {},連線終止錯誤: {}
Ошибка загрузки картинки,圖片載入錯誤
Ошибка загрузки файла из альбома: {},從相簿載入檔案時發生錯誤: {}
Ошибка закрытия сокета: {},通訊端關閉錯誤: {}
Ошибка записи файла: {},檔案寫入錯誤: {}
Ошибка изменения размера файла,調整檔案大小錯誤
Ошибка инициализации {}: {},初始化錯誤 {}: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз",方向鍵和搖桿 - 捲動，L - 上一頁，R - 下一頁
Ошибка опроса сокета: {},通訊端輪詢錯誤: {}
Ошибка открытия каталога: {},開啟目錄錯誤: {}
Ошибка открытия сокета: {},通訊端開啟錯誤: {}
Ошибка открытия файла,開啟檔案錯誤
Ошибка открытия файла '{}': {},開啟檔案 '{}' 時發生錯誤: {}
Ошибка открытия файла: {},開啟檔案時發生錯誤: {}
Ошибка отсылки: {},傳送錯誤: {}
Ошибка переименования: {},重新命名錯誤: {}
Ошибка подключения: {},連接錯誤: {}
Ошибка подмены SDK: {},SDK替換錯誤: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex",DPAD和搖桿 - 捲動，L - 上一頁，R - 下一頁，R3 - 文字/Hex
Ошибка получения адреса узла: {},取得節點位址時發生錯誤: {}
Ошибка получения внеочередных данных: {},獲取帶外數據時出錯: {}
Ошибка получения имени сокета: {} {},取得通訊端名稱錯誤: {} {}
Ошибка получения информаци о файле: {},取得檔案資訊時發生錯誤: {}
Ошибка получения размера файла: {},取得檔案大小時發生錯誤: {}
Ошибка получения флагов сокета: {},取得通訊端旗標時發生錯誤: {}
Ошибка получения хранилища {},取得儲存空間 {} 時發生錯誤
Ошибка получения: {},獲取錯誤: {}
Ошибка получения: {} {},取得錯誤: {} {}
Ошибка посылки файла: {},檔案傳送錯誤: {}
Ошибка привязки сокета к порту {}: {},綁定通訊端至連接埠 {} 時發生錯誤: {}
Ошибка привязки: {},綁定錯誤: {}
Ошибка принятия соединения: {} {},接受連線錯誤: {} {}
Ошибка приёма соединения: {},接收連線錯誤: {}
Ошибка проверси метки сокета: {},通訊端標籤驗證錯誤: {}
Ошибка прослушивания: {},監聽錯誤: {}
Ошибка прослушки сокета: {},通訊端監聽錯誤: {}
Ошибка сжатия,壓縮錯誤
Ошибка создания каталога: {},建立目錄錯誤: {}
Ошибка создания сокета: {},通訊端建立錯誤: {}
Ошибка создания сохранения,建立存檔時發生錯誤
Ошибка удаления каталога: {},刪除目錄錯誤: {}
Ошибка удаления файла: {},檔案刪除錯誤: {}
Ошибка установки флагов сокета: {},設定通訊端旗標錯誤: {}
Ошибка чтения записи об игре: {},讀取遊戲記錄時出錯: {}
Ошибка чтения каталога: {},讀取目錄錯誤: {}
Ошибка чтения файла: {},檔案讀取錯誤: {}
Ошибок не найдено,未發現錯誤
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),無效的DLC編號 (必須在0x001-0x7FF範圍內)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),DLC編號錯誤(必須在1-2047範圍內)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","無效票證 {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,找不到LFS資料夾
Папка обновления очищена,更新資料夾已清空
Параметры FTP,FTP設定
Параметры MTP,MTP設定
Параметры установки,安裝選項
Передача окончена,傳輸完成
Переименование объекта,重新命名物件
Переименовать,重新命名
Перейти к первой странице,前往第一頁
Перейти к последней странице,前往最後一頁
Перейти к странице...,前往頁面...
Переместить,移動
Переместить в NAND,移動到NAND
Переместить на SD карту,移動到SD卡
"Перемещение {} ({}, {}) в {}","正在移動 {} ({}, {}) 到 {}"
Перемещение {} записей,正在移動 {} 個項目
Перемещение {} записи,正在移動 {} 項目
Перемещение {} игр,正在移動 {} 個遊戲
Перемещение {} игры,正在移動 {} 遊戲
FTP сервер (нажмите B для остановки),FTP伺服器 (按B停止)
Перемещение контента,正在移動內容
Перенос строк,換行
Переоткрытие ФС сохранения: {},重新開啟存檔檔案系統: {}
Пишется новая запись о контенте...,正在寫入新內容記錄...
Пишется новый cnmt.nca...,正在寫入新的cnmt.nca...
Подготовка...,準備中...
Подключаемся к {}...,正在連接到 {}...
Подключено к {}:{},已連接到 {}:{}
Подмена SDK,SDK替換
Подменить SDK,替換SDK
Подсчитывается размер установки...,正在計算安裝大小...
Подсчитывается размер установки...{}%,正在計算安裝大小...{}%
Подсчитываются объекты в альбоме в NAND,正在計算NAND中相簿內的物件
Подсчитываются объекты в альбоме на SD карте,正在計算SD卡相簿中的物件
Подсчёт метаданных...,正在計算中繼資料...
Подсчёт основного хэша,正在計算主雜湊
Подсчёт хэша секции,正在計算區段雜湊
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",請使用USB Type-C線材將主機連接到電腦，或按B鍵
"Пожалуйста, подождите...",請稍候...
Поиск записей об ошибках,正在搜尋錯誤記錄
Поиск неиспользуемых тикетов,搜尋未使用的票券
Поиск подготовленного системного обновления,搜尋已準備的系統更新
Поиск потерянных тайтлов,搜尋遺失的標題
Поиск потерянных файлов в NAND,正在NAND中搜尋遺失的檔案
Поиск потерянных файлов на SD,正在搜尋SD卡上遺失的檔案
Поиск сохранений удалённых пользователей...,正在搜尋已刪除使用者的存檔資料...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Получен список из {} записей,已接收包含 {} 條記錄的清單
Получен список из {} записи,已接收 {} 筆記錄清單
Получение версий установленных игр,正在取得已安裝遊戲版本
Получение информации из hac_versionlist...,正在從 hac_versionlist 取得資訊...
Получение информации из системы...,正在取得系統資訊...
Получение информации об играх...,正在取得遊戲資訊...
Получение списка тикетов...,正在取得票券清單...
Получение файла: {} МБ ({:.2f} МБ/сек),正在接收檔案：{} MB ({:.2f} MB/秒)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),正在接收檔案：{}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/秒)
Полученное время: {},接收時間: {}
Полученный размер: {},接收大小: {}
"Получено: {}, ({:.2f} МБ/сек)",已接收：{}，({:.2f} MB/秒)
Пользователь {} не найден. Создание сохранения невозможно,未找到使用者 {}。無法建立存檔
Пользователь не найден,找不到使用者
Попытаться разобрать,嘗試解析
Попытка исправить,嘗試修復
Портрет (90°),直向 (90°)
Португальский,葡萄牙語
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-開頭, L+➡-結尾, ZL-大小寫, ZR-輸入, Y-空格, X-退格, R3-語言"
После удаления игры не будут запускаться,刪除後遊戲將無法啟動
Посылается файл: {},正在傳送檔案: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),正在傳送檔案：{}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/秒)
Превышен размер командного буфера,命令緩衝區大小超限
LFS мод.: -,LFS模式    : -
Предоставить по FTP,透過FTP提供
Прекращение прослушивания на {}:{},停止監聽 {}:{}
Прервано пользователем,使用者中止
Привязка к {}:{},綁定到 {}:{}
Принято соединение от {}:{},已接受來自 {}:{} 的連線
Проверить целостность,驗證完整性
Проверка magic...,正在檢查magic...
"Проверка {} ({}, {}), {}","驗證 {} ({}, {}), {}"
Проверка картриджа...,正在檢查卡帶...
Проверка на наличие  {}...,正在檢查 {}...
Проверка обновлений,檢查更新
Проверка обновлений игр,正在檢查遊戲更新
Проверка сохранений,正在檢查存檔資料
Проверка целостности ({}),完整性檢查 ({})
Проверяется: {},正在檢查: {}
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS模組    : 存在,大小: 已在設定中停用計算"
Проверяются бекапы...,正在檢查備份...
Проверяются сохранения,正在檢查存檔
Программа {}. Control не найдена,應用程式 {}。找不到 Control
Программа {}. Exefs не найдена,程式 {}。找不到 Exefs
Программа {}. Romfs не найдена,應用程式 {}。找不到 Romfs
Произошла неизвестная ошибка,發生未知錯誤
Произошла ошибка:,發生錯誤:
Произошла ошибка: {},發生錯誤: {}
LFS папка игры,LFS遊戲資料夾
Пропускается: {}          \r,跳過: {}          \r
Прослушивание на {}:{},正在監聽 {}:{}
Просмотр альбома по HTTP,透過HTTP檢視相簿
MTP Респондер (нажмите B для остановки),MTP回應器(按B停止)
Просмотреть игры,查看遊戲
Просто запуск,直接啟動
Разбор,解析
Раздел secure не найден,未找到secure分區
"Размер  : {}, {} файл","大小  : {}, {} 檔案"
"Размер  : {}, {} файла",大小  : {}，{} 檔案
"Размер  : {}, {} файлов",大小  : {}，{}個檔案
Размер посылаемого файла   : {},傳送檔案大小: {}
Размер сохранений     : {},存檔大小  : {}
Размер: {},大小: {}
Разрешено,允許
Распаковать в подкаталог,解壓縮至子目錄
Распаковать сюда,解壓縮到此處
Распаковка файла,正在解壓縮檔案
Растущие цветы:     {},生長中的花朵:     {}
Nintendo Account задан и связан,任天堂帳戶已設定並連結
Регистрация контента {}...,正在註冊內容 {}...
Регистрация файла {}...,正在註冊檔案 {}...
Регистры котроллера MAX17050,MAX17050控制器暫存器
Редактирование возрастного рейтинга...,正在編輯年齡分級...
Редактирование запретов,編輯限制
Рендеринг FB2,渲染FB2
"Nintendo Account задан, но не связан",已設定任天堂帳號，但未連結
Сброс требуемой версии,重置所需版本
Сбросить требуемую версию,重置所需版本
Сведения,資訊
Сведения...,資訊...
Свободное место в хранилище: {},儲存空間剩餘: {}
Свободное место: {},可用空間: {}
Сгенерировать и установить,生成並安裝
Nintendo Account не задан,未設定Nintendo Account
Сдампить на SD карту,轉儲到SD卡
Сдампить на внешний USB,轉儲到外部USB
Сдампить текущую прошивку,轉儲目前韌體
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),已傾印：{}/{} ({}%) ({:.2f} MB/秒)
Сделать бекап,建立備份
"Сделать бекап, если новее",如果較新則備份
Северная Америка,北美洲
Сентябрь,九月
Сепия,棕褐色
Сервер запущен,伺服器已啟動
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,伺服器提供執行DBI更新\n\n按(+)確認\n按任意其他按鈕取消
Сессии,工作階段
Сессия закрыта,工作階段已關閉
Сессия открыта,工作階段已開啟
Синхронизация времени по NTP,NTP時間同步
Системные приложения,系統應用程式
Системный по умолчанию,系統預設
Сканирование директорий...,正在掃描目錄...
Сканирование игр...,正在掃描遊戲...
Скачано {}/{},已下載 {}{}
Скачивание файла не удалось,檔案下載失敗
Скорость передачи: {:.2f} МБ/сек,傳輸速度：{:.2f} MB/秒
Собираются сведения...,正在收集資訊...
Соединение сброшено,連線已重設
Создание DLC анлокера,正在建立DLC解鎖器
Создание NSP,建立NSP
Создание sdmc:/versions.txt,正在建立 sdmc:/versions.txt
Создание дампа ({}),正在建立傾印 ({})
Создание дампа: {},建立傾印: {}
Создание единого репака,建立統一重新打包
Создание записи об игре...,正在建立遊戲記錄...
Создание новой записи об игре...,正在建立新遊戲項目...
Создание плейсхолдера: {}...,正在建立佔位符: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","正在建立重新封裝 Id: {:016X}, 版本: {}, 類型: {}"
Создание строк... {}%,正在建立字串... {}%
Создание таблицы имён,正在建立名稱表
Создание тела файла,正在建立檔案主體
Создание точки доступа...,正在建立存取點...
Создание хэш таблицы,正在建立雜湊表
Создание ярлыка,正在建立捷徑
Создано новое сохранение. Восстанавливаю бекап в него...,已建立新存檔。正在還原備份...
Создать sdmc:/versions.txt,建立 sdmc:/versions.txt
Создать единый репак,建立單一重新打包
Создать новое сохранение...,建立新存檔...
Создать новый каталог...,建立新目錄...
Создать новый файл...,建立新檔案...
Создать ярлык,建立捷徑
Создать ярлык для hbmenu,為hbmenu建立捷徑
Создать ярлык на рабочий стол для DBI...,為DBI建立桌面捷徑...
Создать ярлык с аргументами...,建立帶參數的捷徑...
Создаётся обновлённая запись об игре...,正在建立更新的遊戲記錄...
Сохранение для {} уже существует,{} 的存檔資料已存在
Сохранения,存檔資料
Сохранения будут удалены!,存檔資料將被刪除!
Сохранения удалённых игр ({}),已刪除遊戲的存檔 ({})
Сохранения установленных игр ({}),已安裝遊戲的存檔 ({})
Сохранёные в системе параметры котроллера батареи,系統中儲存的電池控制器參數
Существующая запись об игре не найдена,找不到現有遊戲記錄
Существующее сохранение не найдено и новое не может быть создано,未找到現有存檔且無法建立新存檔
SDK {} уже был экспортирован: {},SDK {} 已匯出:{}
Тайтл не установлен,標題未安裝
Тайтл установлен,標題已安裝
Тайтлы с ошибками:,有錯誤的標題:
Текущее время: {},目前時間: {}
SDK на подмену не найдены,未找到用於替換的SDK
Тема,主題
Тикет исправлен,票券已修復
Тикеты,票券
Тикеты не найдены,未找到票券
864,864
881,881
"больше шансов, что оно заработает». Их","略家宣布,火箭墜落是因為無論是導航系統還是馬桶裡都缺"
быстро проникли в планы шадоков и,​
"всякий раз, когда растение расцветает",​
"выражениях: «Чем больше неудач, тем","表達中: ""失敗越多,"
"вычислили, что у них есть по крайней",。沼澤派出了一名志願者直接到鄰居那裡去取零件。那些因
заработает… И они торопятся поскорее,"好好嘲弄一番。他們允許客人進入他們的一個設備倉庫,但"
"и дает транзистор, они мчатся, чтобы",​
"и не кончилось успехом». Или, в других","個致命錯誤,好讓勝利隨之而來。» 伊·伊·屁話連篇。"
"мере один шанс из миллиона, что она","為有網路而變得狡猾的鄰居,很快就識破了秘密意圖,決定"
миллионная заработает».,​
"ничего, что бы непрерывно продолжалось",一切都會奏效……於是他們急於盡快犯下那前999999
"но окружили его со всех сторон, и",​
"опытов, чтобы быть уверенными, что",它搶走。»
осуществить 999999 первых неудачных,"從四面八方包圍了他,現在每當他看到晶片時,鄰居們就把"
"очень умные благодаря своим шляпам,",​
"планету гиби искать транзисторы. Гиби,",​
постоянно кончаясь неудачами.,不斷以失敗告終。
принципов шадокской логики: «Нет,沙多克邏輯原則:«不
"ракета еще несовершенна, но они",少晶片。而鄰居們據說直接從放在花園裡的設備中提取晶片
"растений, произрастающих на огородах.",​
решили позабавиться. Они позволили,​
собрать урожай прежде шадока.,​
"терпят неудачу потому, что не хватает",​
транзисторов в системах безопасности.,​
"шадоку забраться в один из их огородов,",​
«У шадоков ситуация удовлетворительна.,"«沼澤居民的一切都按計劃進行。歸零過程持續進行,穩定"
"Испытания ракет продолжаются,",地帶來負增長。整個秘密隱藏在他們深層邏輯的基本教條中
Но у гиби транзисторы собирают с,​
Решено послать одного из шадоков на,​
original,original
"SSID: {}, Пароль: {}","SSID: {}, 密碼: {}"
Тип оборудования        : {},設備類型     : {}
TempC0               : {:04x},TempC0      : {:04x}
Уровень заряда батареи         : {},電池電量       : {}
URL для проверки обновлений,更新檢查URL
Установка с картриджа,從卡帶安裝
Установка через DBIbackend,透過DBIbackend安裝
Форсировать UTF-8,強制UTF-8
Хэш версии              : {},版本雜湊     : {}
Читать дату файлов,讀取檔案日期
Экзосфера очищает CAL0      : {},Exosphere清除CAL0 : {}
Экран                 : ({:08X}) {},螢幕                : ({:08X}) {}
Язык                    : {},語言       : {}
"Интервал автобекапа сейвов, дни","存檔自動備份間隔,天"
Конфигурация зарядки            : {},充電配置           : {}
Режим Hi-Z включён              : {},Hi-Z模式已啟用      : {}
Зарядка батареи включена        : {},電池充電已啟用        : {}
Маршрут электропитания          : {},供電路徑           : {}
Напряжение источника            : {} mV,電源電壓           : {} mV
Ток источника                   : {} mA,源電流            : {} mA
Быстрая зарядка разрешена       : {},允許快速充電         : {}
Целевая прошивка            : {}.{}.{},目標韌體            : {}.{}.{}
Поддерживаемая версия HOS   : {},支援的HOS版本        : {}
Предел входного тока (буст)     : {} mA,輸入電流限制 (boost) : {} mA
Предел тока быстрой зарядки     : {} mA,快速充電電流限制       : {} mA
Напряжение батареи              : {} mV,電池電壓           : {} mV
Контроллер источника получен    : {},已取得來源控制器       : {}
OTG Запрошен                    : {},OTG 已請求        : {}
Производитель    : {:s} ({:02X}),製造商    : {:s} ({:02X})
OEM ID           : {:s} ({:s}),OEM ID : {:s} ({:s})
Имя продукта     : {:s},產品名稱   : {:s}
Ревизия продукта : {:s},產品版本   : {:s}
Серийный номер   : {:s},序號     : {:s}
Ёмкость с завода   : {} mAh,出廠容量     : {} mAh
Автоповтор кнопок при удержании,按住按鈕時自動重複
Версия атмосферы            : {}.{}.{},Atmosphere版本    : {}.{}.{}
Версия прошивки         : {}.{}.{}-{}.{},韌體版本     : {}.{}.{}-{}.{}
Возраст батареи                : {}%,電池老化程度     : {}%
