original,translation
Загрузка файла... {}%,Загрузка файла... {}%
Задать размер файла {} не удалось: {},Не атрымалася задаць памер файла {}: {}
Закончено за {:02d}:{:02d}:{:02d},Завершана за {:02d}:{:02d}:{:02d}
Закончилась память при посылке ответа,Скончылася памяць пры адпраўцы адказу
Закончились дополнительные буферы. Скорость записи на носитель слишком низка,Скончыліся дадатковыя буферы. Хуткасць запісу на носьбіт занадта нізкая
Закрытие соединения,Закрыццё злучэння
Закрытие соединения к {}:{},Закрыццё злучэння з {}:{}
Запаковать LFS в romfs.bin,Запакаваць LFS у romfs.bin
Запаковать в romfs.bin,Запакаваць у romfs.bin
Запаковка папки в RomFS,Упакоўка папкі ў RomFS
Записанное время конца  : {},Запісаны час заканчэння  : {}
Записанное время начала : {},Запісаны час пачатку : {}
Запись в файл...,Запіс у файл...
Запись за пределами файла,Запіс за межамі файла
Заполнение нулями,Запаўненне нулямі
Заполнить свободное место на SD нулями,Запоўніць вольнае месца на SD нулямі
Запрет захвата видео,Забарона захопу відэа
Запрет скриншотов,Забарона скрыншотаў
Запрещено,Забаронена
Запускавшиеся игры,Запускаліся гульні
Запустить FTP сервер...,Запусціць FTP сервер...
Запустить HTTP сервер...,Запусціць HTTP сервер...
Запустить МТР соединение,Запусціць МТР злучэнне
Запустить случайную игру,Запусціць выпадковую гульню
Заряд батареи                  : {},Зарад батарэі                  : {}
Здесь пусто,Тут пуста
Игра анонсирует SDK {},Гульня анансуе SDK {}
"Игра анонсирует более новый SDK ({}), чем текущая прошивка ({})","Гульня анансуе больш новы SDK ({}), чым бягучая прашыўка ({})"
Игра использует titleId от дополнения,Гульня выкарыстоўвае titleId ад дадатку
Игра использует titleId от обновления,Гульня выкарыстоўвае titleId ад абнаўлення
Извлечь в LFS,Выняць у LFS
Изменение размера сохранения на {} [{}]...,Змена памеру захавання на {} [{}]...
Изменить версию DLC (десятичную),Змяніць версію DLC (дзесятковую)
Изменить номер DLC (десятичный),Змяніць нумар DLC (дзесятковы)
Изменить номер DLC (шестнадцатеричный),Змяніць нумар DLC (шаснаццаткавы)
Изменён размер SaveFS,Зменены памер SaveFS
Импорт исправленного тикета...,Імпарт выпраўленага тыкета...
Импорт тикета...,Імпарт тыкета...
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Імя каталога\n'{}'\nутрымлівае недапушчальныя сімвалы.\nЁн не можа быць створаны.\n\nНацісніце A - перарваць, B - прапусціць, X - перайменаваць"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","Імя файла\n'{}'\nутрымлівае недапушчальныя сімвалы.\nЁн не можа быць створаны.\n\nНацісніце A - перарваць, B - прапусціць, X - перайменаваць"
Инсталлируется romfs.bin,Усталёўваецца romfs.bin
Информация о зарядке батареи,Інфармацыя аб зарадцы батарэі
Информация о контенте,Інфармацыя аб кантэнце
Информация о контенте ({}),Інфармацыя аб кантэнце ({})
Информация о прошивке,Інфармацыя аб прашыўцы
Информация о системе,Інфармацыя пра сістэму
Информация о сохранении,Інфармацыя аб захаванні
Информация о сохранении...,Інфармацыя пра захаванне...
Информация о тикете,Інфармацыя аб тыкеце
Информация о тикете...,Інфармацыя пра тыкет...
Информация об NSP,Інфармацыя аб NSP
Информация об атмосфере,Інфармацыя пра атмасферу
Информация об игровой активности,Інфармацыя аб гульнявой актыўнасці
Информация об источние питания,Інфармацыя аб крыніцы сілкавання
Информация об оборудовании,Інфармацыя аб абсталяванні
Информация...,Інфармацыя...
Испанский,Іспанская
Использовано дополнительной памяти: {}. Создано буферов: {},Выкарыстана дадатковай памяці: {}. Створана буфераў: {}
Использовать папку для...,Выкарыстоўваць папку для...
Используется USB{},Выкарыстоўваецца USB{}
Итальянский,Італьянская
Ищется control для ProgramId {},Шукаецца control для ProgramId {}
Ищется exefs/romfs для ProgramId {},Пошук exefs/romfs для ProgramId {}
Ищется exefs/romfs/logo для ProgramId {},Пошук exefs/romfs/logo для ProgramId {}
Ищется {},Шукаецца {}
Июль,Ліпень
Июнь,Чэрвень
Канадский французский,Канадская французская
"Когда ваше устройство подключится, нажмите любую кнопку","Калі ваша прылада падключыцца, націсніце любую кнопку"
Код партии батареи    : {} ({}),Код партыі батарэі     : {} ({})
Кодировка,Кадыроўка
Конец игры            : -,Канец гульні       : -
Конец игры            : {},Канец гульні       : {}
Контент уже на месте,Кантэнт ужо на месцы
Копирование IVFC слой {} в nca: {},Капіяванне IVFC слой {} у nca: {}
Копирование PFS0 в nca,Капіяванне PFS0 у nca
Копирование PFS0 хэш таблицы в nca,Капіяванне PFS0 хэш табліцы ў nca
Копирование SDK {} в файл: {}...,Капіяванне SDK {} у файл: {}...
Копировать,Капіяваць
Корейский,Карэйская
Корень не найден,Корань не знойдзены
Корень сохранения не существует,Корань захавання не існуе
Корея,Карэя
Латиноамериканский испанский,Лацінаамерыканская іспанская
Май,Май
Март,Сакавік
Масштаб: По ширине,Маштаб: Па шырыні
Масштаб: По экрану,Маштаб: Па экране
Масштаб: Точка в точку,Маштаб: Кропка ў кропку
Масштаб: Увеличение x2,Маштаб: Павелічэнне x2
Место в  NAND         : {},Месца ў NAND         : {}
Место на SD карте     : {},Месца на SD-карце  : {}
Место на приставке не занято,Месца на прыстаўцы не занята
Мета контент отсутствует,Мета кантэнт адсутнічае
Миссия провалена\n\nНажмите А для выхода,Місія правалена\n\nНацісніце А для выхаду
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,Місія паспяхова\n\nЗасталося хадоў: {}\n\nНацісніце А для выхаду
Модификация файла не удалась,Змяненне файла не атрымалася
На выбранном устройстве нет достаточного свободного места для установки,На выбранай прыладзе няма дастатковай вольнай прасторы для ўстаноўкі
На месте нет достаточно свободного места,На прыладзе недастаткова вольнага месца
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,"Націсніце (+), каб перазапісаць канфіг абноўленым\n\nЛюбую іншую кнопку для пропуску"
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","Націсніце (+) для выдалення, любую іншую кнопку для пропуску...\n (-) Выдаляць усё, больш не пытаючы"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","Націсніце A, каб працягнуць, іншую кнопку, каб выйсці"
"Нажмите B, чтобы вернуться","Націсніце B, каб вярнуцца"
Нажмите любую кнопку,Націсніце любую кнопку
Найден SDK: {},Знойдзены SDK: {}
Найден {} зарегистрированный контент-файл,Знойдзены {} зарэгістраваны кантэнт-файл
Найден {} контент-файл,Знойдзены {} кантэнт-файл
Найден {} пользователь,Знойдзены {} карыстальнік
Найден {} потерянный контент-файл,Знойдзены {} страчаны файл кантэнту
Найден {} файл,Знойдзены {} файл
Найден {} файл с ошибками,Знойдзены {} файл з памылкамі
Найден и удалён {} неиспользуемый тикет,Знойдзены і выдалены {} невыкарыстаны тыкет
Найдена {} запись об игре,Знойдзены {} запіс аб гульні
Найдена {} запись об ошибках,Знойдзены {} запіс аб памылках
Найдена {} установленная игра,Знойдзена {} усталяваная гульня
Найдено {} записей об играх,Знойдзена {} запісаў аб гульнях
Найдено {} записей об ошибках,Знойдзена {} запісаў аб памылках
Найдено {} записи об играх,Знойдзена {} запісаў аб гульнях
({}/{}) Устанавливается {},({}/{}) Усталёўваецца {}
Найдено {} записи об ошибках,Знойдзена {} запісаў аб памылках
Найдено {} зарегистрированных контент-файла,Знойдзена {} зарэгістраваных файлаў кантэнту
Найдено {} зарегистрированных контент-файлов,Знойдзена {} зарэгістраваных кантэнт-файлаў
Найдено {} контент-файла,Знойдзена {} файла кантэнту
Найдено {} контент-файлов,Знойдзена {} кантэнт-файлаў
Найдено {} обновление,Знойдзена {} абнаўленне
Найдено {} обновлений,Знойдзена {} абнаўленняў
Найдено {} обновления,Знойдзена {} абнаўленняў
Найдено {} пользователей,Знойдзена {} карыстальнікаў
Найдено {} пользователя,Знойдзена {} карыстальніка
Найдено {} потерянных контент-файла,Знойдзена {} страчаных файлаў кантэнту
Найдено {} потерянных контент-файлов,Знойдзена {} страчаных файлаў кантэнту
Найдено {} сохранение,Знойдзена {} захаванне
Найдено {} сохранение...,Знойдзена {} захаванне...
Найдено {} сохранений,Знойдзена {} захаванняў
Найдено {} сохранений...,Знойдзена {} захаванняў...
Найдено {} сохранения,Знойдзена {} захаванняў
Найдено {} сохранения...,Знойдзена {} захаванняў...
Найдено {} установленные игры,Знойдзена {} усталяваныя гульні
Найдено {} установленных игр,Знойдзена {} усталяваных гульняў
Найдено {} файла,Знойдзена {} файла
Найдено {} файла с ошибками,Знойдзена {} файла з памылкамі
Найдено {} файлов,Знойдзена {} файлаў
Найдено {} файлов с ошибками,Знойдзена {} файлаў з памылкамі
Найдено и удалено {} неиспользуемых тикета,Знойдзена і выдалена {} невыкарыстаных тыкета
Найдено и удалено {} неиспользуемых тикетов,Знойдзена і выдалена {} невыкарыстаных білетаў
Найдено существующее сохранение. Восстанавливаю бекап в него...,Знойдзена існуючае захаванне. Аднаўляю бэкап у яго...
Настройки,Налады
Настройки DBI,Налады DBI
Настройки FB2,Налады FB2
Начало игры           : -,Пачатак гульні     : -
Начало игры           : {},Пачатак гульні     : {}
Начало создания Control.nca,Пачатак стварэння Control.nca
Начало создания Program.nca,Пачатак стварэння Program.nca
Начать установку,Пачаць усталяванне
Не доступно,Не даступна
Не известно,Невядома
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.","Не знойдзены USB дыск, які змог бы змясціць атрыманы дамп. Пераканайцеся, што ён адфарматаваны ў ExFAT."
Не найдены требуемые тикеты,Не знойдзены патрэбныя тыкеты
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. Час прастою \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,Не атрымалася стварыць NSP
Не удалось получить список,Не атрымалася атрымаць спіс
Не удалось установить аватар\n{},Не ўдалося ўсталяваць аватар\n{}
Не установлен,Не ўстаноўлены
Невозможно найти путь,Немагчыма знайсці шлях
Невозможно открыть папку журналов ошибок,Немагчыма адкрыць папку журналаў памылак
Невозможно переименовать '{}' в '{}':,Немагчыма перайменаваць '{}' у '{}':
Невозможно получить список LFS,Немагчыма атрымаць спіс LFS
Невозможно получить список пользователей,Немагчыма атрымаць спіс карыстальнікаў
Невозможно получить статус связи с Nintendo Account,Немагчыма атрымаць статус сувязі з Nintendo Account
...готово,...гатова
Невозможно получить число записей об ошибках,Немагчыма атрымаць колькасць запісаў пра памылкі
Невозможно прочитать общие тикеты,Немагчыма прачытаць агульныя тыкеты
Невозможно прочитать персонализированные тикеты,Немагчыма прачытаць персаналізаваныя тыкеты
Невозможно разобрать content meta,Немагчыма разабраць content meta
Невозможно разобрать content meta. Неожиданная ошибка,Немагчыма разабраць content meta. Нечаканая памылка
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Немагчыма разабраць content meta. САСТАРЭЛАЯ ПРАШЫЎКА. Патрабуецца абнаўленне HOS
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Немагчыма разабраць nca. САСТАРЭЛАЯ ПРАШЫЎКА. Патрабуецца абнаўленне HOS
Невозможно разобрать индекс кеша,Немагчыма разабраць індэкс кэша
Невозможно распаковать '{}':,Немагчыма распакаваць '{}':
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,Немагчыма скапіяваць файл\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,Немагчыма змантаваць захаванне
Невозможно смонтировать устройство сохраниения,Немагчыма змантаваць прыладу захавання
Невозможно создать каталог,Немагчыма стварыць каталог
Невозможно создать каталог '{}':,Немагчыма стварыць каталог '{}':
Невозможно создать файл,Немагчыма стварыць файл
Невозможно создать файл '{}':,Немагчыма стварыць файл '{}':
Недопустимый идентификатор,Недапушчальны ідэнтыфікатар
Неизвестная игра [{:016x}],Невядомая гульня [{:016x}]
: {:>4} сохранение,: {:>4} захаванне
Неизвестно,Невядома
Неизвестный тайтл,Невядомы тайтл
Немецкий,Нямецкая
Неправильное хранилище,Няправільнае сховішча
Неправильный родительский объект,Няправільны бацькоўскі аб'ект
Нет,Не
Нет VFS. Прекращение работы,Няма VFS. Спыненне працы
Нет exefs VFS. Прекращение работы,Няма exefs VFS. Спыненне працы
: {:>4} сохранений,: {:>4} захаванняў
Нет logo VFS. Прекращение работы,Няма logo VFS. Спыненне працы
Нет romfs VFS. Прекращение работы,Няма romfs VFS. Спыненне працы
Нет лого,Няма лага
Нечего устанавливать,Няма чаго ўсталёўваць
Новое имя для '{}',Новае імя для '{}'
Новый каталог,Новы каталог
Новый размер сохранения в МБ,Новы памер захавання ў МБ
Новый рейтинг (-1 для удаления),Новы рэйтынг (-1 для выдалення)
: {:>4} сохранения,: {:>4} захаванні
Номер страницы,Нумар старонкі
Ночь,Ноч
Нужен связанный аккаунт,Патрэбны звязаны акаўнт
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,ПАМЫЛКА АТРЫМАННЯ ДАДАТКОВЫХ ДАНЫХ
Обнаружены недопустимые символы,Выяўлены недапушчальныя сімвалы
Обновить DBI,Абнавіць DBI
Обновить DBI из этого файла,Абнавіць DBI з гэтага файла
Обновить TitleDB,Абнавіць TitleDB
Обновление TitleDB,Абнаўленне TitleDB
Обновление базы данных...,Абнаўленне базы даных...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,Абнаўленне версіі да {} {}\n\nНацісніце (+) для працягу\nЛюбую іншую кнопку для адмены
Обновление времени...,Абнаўленне часу...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,Абнаўленне завершана\n\nНацісніце любую кнопку\nдля перазапуску DBI
Обновление фейковой записи {} ➡ [v{}],Абнаўленне фейкавага запісу {} ➡ [v{}]
Обновление. Пожалуйста подождите...,"Абнаўленне. Калі ласка, пачакайце..."
Обновляется запись об игре...,Абнаўляецца запіс аб гульні...
Обрабатывается запись {:016X},Апрацоўваецца запіс {:016X}
Обратный альбом (180°),Адваротны альбом (180°)
Обратный портрет (270°),Адваротны партрэт (270°)
Общее время активной игры     : {} часов,Агульны час актыўнай гульні           : {} гадзін
Общее время дампа {:d}:{:02d}:{:02d},Агульны час дампа {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,Агульны час запушчаных гульняў        : {} гадзін
Общее время игры      : -,Агульны час гульні : -
Общее время игры      : {:d} часов {:02d} минут,Агульны час гульні : {:d} гадзін {:02d} хвілін
Общее время установки: {:d}:{:02d}:{:02d},Агульны час усталявання: {:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},Агульны час: {:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},Агульнае занятае месца: N:{} + S:{} = {}
Общее число запусков  : -,Агульная колькасць запускаў : -
Общие,Агульныя
Общий размер установки: {},Агульны памер усталявання: {}
Объединение списков,Аб'яднанне спісаў
Объект {} не допустим,Аб'ект {} не дапушчальны
Объект {} не может быть создан,Аб'ект {} не можа быць створаны
Объект не открыт для редактирования,Аб'ект не адкрыты для рэдагавання
Объект удалён,Аб'ект выдалены
Объект уже открыт для редактирования,Аб'ект ужо адкрыты для рэдагавання
Огибка получения адреса сокета: {} {},Памылка атрымання адраса сокета: {} {}
Ожидаемый размер: {},Чаканы памер: {}
Ожидается большой (>4GB) файл,Чакаецца вялікі (>4GB) файл
Ожидается запуск dbibackend на стороне ПК...,Чакаецца запуск dbibackend на баку ПК...
Ожидание: {} секунд,Чаканне: {} секунд
Ожидание: {} секунда,Чаканне: {} секунда
Ожидание: {} секунды,Чаканне: {} секунды
Ориентация,Арыентацыя
Ориентация...,Арыентацыя...
Основной SDK не найден. Пробуем мультипрограмный вариант,Асноўны SDK не знойдзены. Спрабуем мультыпраграмны варыянт
Оставить сохранения,Пакінуць захаванні
Осталось ходов:    {:>3},Засталося хадоў:    {:>3}
Остаток файла пропускается,Астатак файла прапускаецца
Отключение связи с мобильным приложением...,Адключэнне сувязі з мабільным дадаткам...
Открываем папку прошивки...,Адкрываем папку прашыўкі...
Открыть,Адкрыць
Открыть вторую панель,Адкрыць другую панэль
Открыть как 7Z,Адкрыць як 7Z
Открыть как RAR,Адкрыць як RAR
Открыть как ZIP,Адкрыць як ZIP
Открыть как hex,Адкрыць як hex
Открыть как текст,Адкрыць як текст
Открыть контент по MTP,Адкрыць кантэнт па MTP
Открыть папку LFS,Адкрыць папку LFS
Content meta не найден. Установка прервана,Content meta не знойдзены. Усталяванне перапынена
Отослано {}/{} байт,Адпраўлена {}/{} байт
Отсутствуют ES сигпатчи!,Адсутнічаюць ES сігпатчы!
Очистка /atmosphere/contents,Ачыстка /atmosphere/contents
Очистка кеша rightsId...,Ачыстка кэша rightsId...
Очистка папки...,Ачыстка папкі...
Очистка плейсхолдеров...,Ачыстка плэйсхолдэраў...
Очистка системы от мусора,Ачыстка сістэмы ад смецця
Очистка сохранений,Ачыстка захаванняў
Очистка...,Ачыстка...
Ошибка FTP сервера,Памылка FTP сервера
DBI Просмотр альбома,DBI Прагляд альбома
Ошибка во время копирования файла,Памылка падчас капіявання файла
Ошибка во время обновления тайтла,Памылка падчас абнаўлення тайтла
Ошибка выделения сокета: {},Памылка вылучэння сокета: {}
Ошибка завершения соединения: {},Памылка завяршэння злучэння: {}
Ошибка загрузки картинки,Памылка загрузкі выявы
Ошибка загрузки файла из альбома: {},Памылка загрузкі файла з альбома: {}
Ошибка закрытия сокета: {},Памылка закрыцця сокета: {}
Ошибка записи файла: {},Памылка запісу файла: {}
Ошибка изменения размера файла,Памылка змены памеру файла
Ошибка инициализации {}: {},Памылка ініціялізацыі {}: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","DPAD і стыкі - пракрутка, L - стар. уверх, R - стар. уніз"
Ошибка опроса сокета: {},Памылка апытання сокета: {}
Ошибка открытия каталога: {},Памылка адкрыцця каталога: {}
Ошибка открытия сокета: {},Памылка адкрыцця сокета: {}
Ошибка открытия файла,Памылка адкрыцця файла
Ошибка открытия файла '{}': {},Памылка адкрыцця файла '{}': {}
Ошибка открытия файла: {},Памылка адкрыцця файла: {}
Ошибка отсылки: {},Памылка адпраўкі: {}
Ошибка переименования: {},Памылка пераназвання: {}
Ошибка подключения: {},Памылка падключэння: {}
Ошибка подмены SDK: {},Памылка падмены SDK: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","DPAD і стыкі - пракрутка, L - стар. уверх, R - стар. уніз, R3 - Тэкст/Hex"
Ошибка получения адреса узла: {},Памылка атрымання адраса вузла: {}
Ошибка получения внеочередных данных: {},Памылка атрымання пазачарговых даных: {}
Ошибка получения имени сокета: {} {},Памылка атрымання імя сокета: {} {}
Ошибка получения информаци о файле: {},Памылка атрымання інфармацыі аб файле: {}
Ошибка получения размера файла: {},Памылка атрымання памеру файла: {}
Ошибка получения флагов сокета: {},Памылка атрымання сцягоў сокета: {}
Ошибка получения хранилища {},Памылка атрымання сховішча {}
Ошибка получения: {},Памылка атрымання: {}
Ошибка получения: {} {},Памылка атрымання: {} {}
Ошибка посылки файла: {},Памылка адпраўкі файла: {}
Ошибка привязки сокета к порту {}: {},Памылка прывязкі сокета да порта {}: {}
Ошибка привязки: {},Памылка прывязкі: {}
Ошибка принятия соединения: {} {},Памылка прыняцця злучэння: {} {}
Ошибка приёма соединения: {},Памылка прыняцця злучэння: {}
Ошибка проверси метки сокета: {},Памылка праверкі меткі сокета: {}
Ошибка прослушивания: {},Памылка праслухоўвання: {}
Ошибка прослушки сокета: {},Памылка праслухоўвання сокета: {}
Ошибка сжатия,Памылка сціску
Ошибка создания каталога: {},Памылка стварэння каталога: {}
Ошибка создания сокета: {},Памылка стварэння сокета: {}
Ошибка создания сохранения,Памылка стварэння захавання
Ошибка удаления каталога: {},Памылка выдалення каталога: {}
Ошибка удаления файла: {},Памылка выдалення файла: {}
Ошибка установки флагов сокета: {},Памылка ўстаноўкі флагаў сокета: {}
Ошибка чтения записи об игре: {},Памылка чытання запісу аб гульні: {}
Ошибка чтения каталога: {},Памылка чытання каталога: {}
Ошибка чтения файла: {},Памылка чытання файла: {}
Ошибок не найдено,Памылак не знойдзена
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Памылковы нумар DLC (Павінен быць у дыяпазоне 0x001-0x7FF)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Памылковы нумар DLC (Павінен быць у дыяпазоне 1-2047)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Памылковы тыкет {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,Папка LFS не знойдзена
Папка обновления очищена,Папка абнаўлення ачышчана
Параметры FTP,Параметры FTP
Параметры MTP,Параметры MTP
Параметры установки,Параметры ўстаноўкі
Передача окончена,Перадача скончана
Переименование объекта,Пераназванне аб'екта
Переименовать,Перайменаваць
Перейти к первой странице,Перайсці да першай старонкі
Перейти к последней странице,Перайсці да апошняй старонкі
Перейти к странице...,Перайсці на старонку...
Переместить,Перамясціць
Переместить в NAND,Перамясціць у NAND
Переместить на SD карту,Перамясціць на SD-карту
"Перемещение {} ({}, {}) в {}","Перамяшчэнне {} ({}, {}) у {}"
Перемещение {} записей,Перамяшчэнне {} запісаў
Перемещение {} записи,Перамяшчэнне {} запісу
Перемещение {} игр,Перамяшчэнне {} гульняў
Перемещение {} игры,Перамяшчэнне {} гульні
FTP сервер (нажмите B для остановки),FTP сервер (націсніце B для спынення)
Перемещение контента,Перамяшчэнне кантэнту
Перенос строк,Перанос радкоў
Переоткрытие ФС сохранения: {},Пераадкрыццё ФС захавання: {}
Пишется новая запись о контенте...,Запісваецца новы запіс аб кантэнце...
Пишется новый cnmt.nca...,Запісваецца новы cnmt.nca...
Подготовка...,Падрыхтоўка...
Подключаемся к {}...,Падключаемся да {}...
Подключено к {}:{},Падключана да {}:{}
Подмена SDK,Падмена SDK
Подменить SDK,Падмяніць SDK
Подсчитывается размер установки...,Падлічваецца памер усталявання...
Подсчитывается размер установки...{}%,Падлічваецца памер усталявання...{}%
Подсчитываются объекты в альбоме в NAND,Падлічваюцца аб'екты ў альбоме ў NAND
Подсчитываются объекты в альбоме на SD карте,Падлічваюцца аб'екты ў альбоме на SD картцы
Подсчёт метаданных...,Падлік метададзеных...
Подсчёт основного хэша,Падлік асноўнага хэша
Подсчёт хэша секции,Падлік хэша секцыі
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B","Калі ласка, падключыце вашу кансоль да ПК кабелем USB Type-C або націсніце B"
"Пожалуйста, подождите...","Калі ласка, пачакайце..."
Поиск записей об ошибках,Пошук запісаў пра памылкі
Поиск неиспользуемых тикетов,Пошук невыкарыстаных тыкетаў
Поиск подготовленного системного обновления,Пошук падрыхтаванага сістэмнага абнаўлення
Поиск потерянных тайтлов,Пошук страчаных тайтлаў
Поиск потерянных файлов в NAND,Пошук страчаных файлаў у NAND
Поиск потерянных файлов на SD,Пошук страчаных файлаў на SD
Поиск сохранений удалённых пользователей...,Пошук захаванняў выдаленых карыстальнікаў...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Получен список из {} записей,Атрыманы спіс з {} запісаў
Получен список из {} записи,Атрыманы спіс з {} запісаў
Получение версий установленных игр,Атрыманне версій усталяваных гульняў
Получение информации из hac_versionlist...,Атрыманне інфармацыі з hac_versionlist...
Получение информации из системы...,Атрыманне інфармацыі з сістэмы...
Получение информации об играх...,Атрыманне інфармацыі аб гульнях...
Получение списка тикетов...,Атрыманне спісу тыкетаў...
Получение файла: {} МБ ({:.2f} МБ/сек),Атрыманне файла: {} МБ ({:.2f} МБ/сек)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Атрыманне файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек)
Полученное время: {},Атрыманы час: {}
Полученный размер: {},Атрыманы памер: {}
"Получено: {}, ({:.2f} МБ/сек)","Атрымана: {}, ({:.2f} МБ/сек)"
Пользователь {} не найден. Создание сохранения невозможно,Карыстальнік {} не знойдзены. Стварэнне захавання немагчыма
Пользователь не найден,Карыстальнік не знойдзены
Попытаться разобрать,Паспрабаваць разабраць
Попытка исправить,Спроба выправіць
Портрет (90°),Партрэт (90°)
Португальский,Партугальская
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Пачатак, L+➡-Канец, ZL-Рэгістр, ZR-Увод, Y-Прабел, X-Забой, R3-Мова"
После удаления игры не будут запускаться,Пасля выдалення гульні не будуць запускацца
Посылается файл: {},Адпраўляецца файл: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Адпраўляецца файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек)
Превышен размер командного буфера,Перавышаны памер камандны буфер
LFS мод.: -,LFS рэж. : -
Предоставить по FTP,Даць па FTP
Прекращение прослушивания на {}:{},Спыненне праслухоўвання на {}:{}
Прервано пользователем,Перарвана карыстальнікам
Привязка к {}:{},Прывязка да {}:{}
Принято соединение от {}:{},Прынята злучэнне ад {}:{}
Проверить целостность,Праверыць цэласнасць
Проверка magic...,Праверка magic...
"Проверка {} ({}, {}), {}","Праверка {} ({}, {}), {}"
Проверка картриджа...,Праверка картрыджа...
Проверка на наличие  {}...,Праверка на наяўнасць {}...
Проверка обновлений,Праверка абнаўленняў
Проверка обновлений игр,Праверка абнаўленняў гульняў
Проверка сохранений,Праверка захаванняў
Проверка целостности ({}),Праверка цэласнасці ({})
Проверяется: {},Правяраецца: {}
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS мод. : Прысутнічае, Памер: падлік адключаны ў наладах"
Проверяются бекапы...,Праверка рэзервовых копій...
Проверяются сохранения,Праверка захаванняў
Программа {}. Control не найдена,Праграма {}. Control не знойдзена
Программа {}. Exefs не найдена,Праграма {}. Exefs не знойдзена
Программа {}. Romfs не найдена,Праграма {}. Romfs не знойдзена
Произошла неизвестная ошибка,Адбылася невядомая памылка
Произошла ошибка:,Адбылася памылка:
Произошла ошибка: {},Адбылася памылка: {}
LFS папка игры,LFS папка гульні
Пропускается: {}          \r,Прапускаецца: {}          \r
Прослушивание на {}:{},Праслухоўванне на {}:{}
Просмотр альбома по HTTP,Прагляд альбома па HTTP
MTP Респондер (нажмите B для остановки),MTP Рэспандэр (націсніце B для спынення)
Просмотреть игры,Прагледзець гульні
Просто запуск,Проста запуск
Разбор,Разбор
Раздел secure не найден,Раздзел secure не знойдзены
"Размер  : {}, {} файл","Памер  : {}, {} файл"
"Размер  : {}, {} файла","Памер  : {}, {} файла"
"Размер  : {}, {} файлов","Памер  : {}, {} файлаў"
Размер посылаемого файла   : {},"Памер файла, які адпраўляецца: {}"
Размер сохранений     : {},Памер захаванняў   : {}
Размер: {},Памер: {}
Разрешено,Дазволена
Распаковать в подкаталог,Распакаваць у падкаталог
Распаковать сюда,Распакаваць сюды
Распаковка файла,Распакоўка файла
Растущие цветы:     {},Расце кветкі:     {}
Nintendo Account задан и связан,Nintendo Account зададзены і звязаны
