original,translation
"Имя каталога\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","O nome do diretório\n'{}'\ncontém caracteres inválidos.\nNão pode ser criado.\n\nPressione A - cancelar, B - pular, X - renomear"
"Имя файла\n'{}'\nсодержит недопустимые символы.\nОн не может быть создан.\n\nНажмите A - прервать, B - пропустить, X - переименовать","O nome do arquivo\n'{}'\ncontém caracteres inválidos.\nNão pode ser criado.\n\nPressione A - cancelar, B - pular, X - renomear"
Инсталлируется romfs.bin,Instalando romfs.bin
Информация о зарядке батареи,Informações sobre carregamento da bateria
Информация о контенте,Informações do conteúdo
Информация о контенте ({}),Informações do conteúdo ({})
Информация о прошивке,Informações do firmware
Информация о системе,Informações do sistema
Информация о сохранении,Informações de salvamento
Информация о сохранении...,Informações de salvamento...
Информация о тикете,Informações do ticket
Информация о тикете...,Informações do ticket...
Информация об NSP,Informações NSP
Информация об атмосфере,Informações do Atmosphere
Информация об игровой активности,Informações sobre atividade de jogo
Информация об источние питания,Informações sobre a fonte de alimentação
Информация об оборудовании,Informações do hardware
Информация...,Informação...
Испанский,Espanhol
Использовано дополнительной памяти: {}. Создано буферов: {},Memória adicional utilizada: {}. Buffers criados: {}
Использовать папку для...,Usar pasta para...
Используется USB{},Usando USB{}
Итальянский,Italiano
Ищется control для ProgramId {},Procurando control para ProgramId {}
Ищется exefs/romfs для ProgramId {},Procurando exefs/romfs para ProgramId {}
Ищется exefs/romfs/logo для ProgramId {},Procurando exefs/romfs/logo para ProgramId {}
Ищется {},Procurando {}
Июль,Julho
Июнь,Junho
Канадский французский,Francês canadense
"Когда ваше устройство подключится, нажмите любую кнопку",Pressione qualquer botão quando o dispositivo se conectar
Код партии батареи    : {} ({}),Código de lote bateria   : {} ({})
Кодировка,Codificação
Конец игры            : -,Fim do jogo              : -
Конец игры            : {},Fim do jogo              : {}
Контент уже на месте,O conteúdo já está no lugar
Копирование IVFC слой {} в nca: {},Copiando camada IVFC {} para nca: {}
Копирование PFS0 в nca,Copiando PFS0 para nca
Копирование PFS0 хэш таблицы в nca,Copiando tabela hash PFS0 para nca
Копирование SDK {} в файл: {}...,Copiando SDK {} para o arquivo: {}...
Копировать,Copiar
Корейский,Coreano
Корень не найден,Raiz não encontrada
Корень сохранения не существует,A raiz de salvamento não existe
Корея,Coreia
Латиноамериканский испанский,Espanhol latino-americano
Май,Maio
Март,Março
Масштаб: По ширине,Escala: Ajustar à largura
Масштаб: По экрану,Escala: Ajustar à tela
Масштаб: Точка в точку,Escala: Pixel perfeito
Масштаб: Увеличение x2,Escala: Ampliação x2
Место в  NAND         : {},Espaço em NAND       : {}
Место на SD карте     : {},Espaço no cartão SD      : {}
Место на приставке не занято,Nenhum espaço ocupado no console
Мета контент отсутствует,Conteúdo meta ausente
Миссия провалена\n\nНажмите А для выхода,Missão falhou\n\nPressione A para sair
Миссия успешна\n\nОсталось ходов: {}\n\nНажмите А для выхода,Missão bem-sucedida\n\nMovimentos restantes: {}\n\nPressione A para sair
Модификация файла не удалась,Falha na modificação do arquivo
На выбранном устройстве нет достаточного свободного места для установки,Não há espaço livre suficiente no dispositivo selecionado para a instalação
На месте нет достаточно свободного места,Espaço livre insuficiente
Нажмите (+) для перезаписи конфига обновлённым\n\nЛюбую другую кнопку для пропуска,Pressione (+) para sobrescrever a configuração com a atualizada\n\nQualquer outro botão para pular
"Нажмите (+) для удаления, любую другую кнопку для пропуска...\n (-) Удалять все, больше не спрашивая","Pressione (+) para excluir, qualquer outro botão para pular...\n (-) Excluir tudo sem perguntar novamente"
"Нажмите A, чтобы продолжить, другую кнопку, чтобы выйти","Pressione A para continuar, outro botão para sair"
"Нажмите B, чтобы вернуться",Pressione B para voltar
Нажмите любую кнопку,Pressione qualquer botão
Найден SDK: {},SDK encontrado: {}
Найден {} зарегистрированный контент-файл,Encontrado {} arquivo de conteúdo registrado
Найден {} контент-файл,Encontrado {} arquivo de conteúdo
Найден {} пользователь,Encontrado {} usuário
Найден {} потерянный контент-файл,Encontrado {} arquivo de conteúdo órfão
Найден {} файл,{} arquivo encontrado
Найден {} файл с ошибками,Encontrado {} arquivo com erros
Найден и удалён {} неиспользуемый тикет,Encontrado e excluído {} ticket não utilizado
Найдена {} запись об игре,Encontrada {} entrada de jogo
Найдена {} запись об ошибках,Encontrado {} registro de erro
Найдена {} установленная игра,Encontrado {} jogo instalado
Найдено {} записей об играх,Encontrados {} registros de jogos
Найдено {} записей об ошибках,Encontrados {} relatórios de erros
Найдено {} записи об играх,Encontradas {} entradas de jogos
({}/{}) Устанавливается {},({}/{}) Instalando {}
Найдено {} записи об ошибках,Encontrados {} relatórios de erros
Найдено {} зарегистрированных контент-файла,Encontrados {} arquivos de conteúdo registrados
Найдено {} зарегистрированных контент-файлов,Encontrados {} arquivos de conteúdo registrados
Найдено {} контент-файла,Encontrados {} arquivos de conteúdo
Найдено {} контент-файлов,{} arquivos de conteúdo encontrados
Найдено {} обновление,{} atualização encontrada
Найдено {} обновлений,Encontradas {} atualizações
Найдено {} обновления,Encontradas {} atualizações
Найдено {} пользователей,{} usuários encontrados
Найдено {} пользователя,{} usuário encontrado
Найдено {} потерянных контент-файла,Encontrados {} arquivos de conteúdo perdidos
Найдено {} потерянных контент-файлов,Encontrados {} arquivos de conteúdo órfãos
Найдено {} сохранение,Encontrado {} salvamento
Найдено {} сохранение...,Encontrado {} arquivo salvo...
Найдено {} сохранений,Encontrados {} saves
Найдено {} сохранений...,Encontrados {} salvamentos...
Найдено {} сохранения,Encontrados {} salvamentos
Найдено {} сохранения...,Encontrados {} salvamentos...
Найдено {} установленные игры,Encontrados {} jogos instalados
Найдено {} установленных игр,Encontrados {} jogos instalados
Найдено {} файла,{} arquivo encontrado
Найдено {} файла с ошибками,Encontrados {} arquivos com erros
Найдено {} файлов,{} arquivos encontrados
Найдено {} файлов с ошибками,Encontrados {} arquivos com erros
Найдено и удалено {} неиспользуемых тикета,Encontrados e removidos {} tickets não utilizados
Найдено и удалено {} неиспользуемых тикетов,Encontrados e removidos {} tickets não utilizados
Найдено существующее сохранение. Восстанавливаю бекап в него...,Salvamento existente encontrado. Restaurando backup...
Настройки,Configurações
Настройки DBI,Configurações DBI
Настройки FB2,Configurações FB2
Начало игры           : -,Início do jogo           : -
Начало игры           : {},Início do jogo           : {}
Начало создания Control.nca,Iniciando criação de Control.nca
Начало создания Program.nca,Início da criação de Program.nca
Начать установку,Iniciar instalação
Не доступно,Não disponível
Не известно,Desconhecido
"Не найден USB диск, который смог бы вместить получившийся дамп. Убедитесь, что он отформатирован в ExFAT.",Nenhuma unidade USB encontrada que possa conter o dump resultante. Certifique-se de que está formatada em ExFAT.
Не найдены требуемые тикеты,Tickets necessários não encontrados
. Время простоя \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m,. Tempo ocioso \x1b[33;1m{:02}:{:02}:{:02}\x1b[37;1m
Не получилось создать NSP,Falha ao criar NSP
Не удалось получить список,Falha ao obter lista
Не удалось установить аватар\n{},Falha ao definir avatar\n{}
Не установлен,Não instalado
Невозможно найти путь,Não foi possível encontrar o caminho
Невозможно открыть папку журналов ошибок,Não é possível abrir a pasta de logs de erros
Невозможно переименовать '{}' в '{}':,Não é possível renomear '{}' para '{}':
Невозможно получить список LFS,Não foi possível obter a lista LFS
Невозможно получить список пользователей,Não foi possível obter a lista de usuários
Невозможно получить статус связи с Nintendo Account,Não foi possível obter o status de vinculação da conta Nintendo
...готово,...concluído
Невозможно получить число записей об ошибках,Não foi possível obter o número de registros de erros
Невозможно прочитать общие тикеты,Não é possível ler os tickets comuns
Невозможно прочитать персонализированные тикеты,Não foi possível ler os tickets personalizados
Невозможно разобрать content meta,Não foi possível analisar content meta
Невозможно разобрать content meta. Неожиданная ошибка,Não foi possível analisar o content meta. Erro inesperado
Невозможно разобрать content meta. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Não foi possível analisar o content meta. FIRMWARE DESATUALIZADO. Atualização do HOS necessária
Невозможно разобрать nca. УСТАРЕВШАЯ ПРОШИВКА. Требуется обновление HOS,Não foi possível analisar nca. FIRMWARE DESATUALIZADO. Atualização do HOS necessária
Невозможно разобрать индекс кеша,Não foi possível analisar o índice de cache
Невозможно распаковать '{}':,Não é possível descompactar '{}':
Невозможно скопировать файл\n   '{}'\n➡ '{}'\n,Não é possível copiar o arquivo\n   '{}'\n➡ '{}'\n
Невозможно смонтировать сохранение,Não foi possível montar o save
Невозможно смонтировать устройство сохраниения,Não foi possível montar o dispositivo de salvamento
Невозможно создать каталог,Não foi possível criar o diretório
Невозможно создать каталог '{}':,Não é possível criar o diretório '{}':
Невозможно создать файл,Não é possível criar o arquivo
Невозможно создать файл '{}':,Não é possível criar o arquivo '{}':
Недопустимый идентификатор,Identificador inválido
Неизвестная игра [{:016x}],Jogo desconhecido [{:016x}]
: {:>4} сохранение,: {:>4} salvamento
Неизвестно,Desconhecido
Неизвестный тайтл,Título desconhecido
Немецкий,Alemão
Неправильное хранилище,Armazenamento inválido
Неправильный родительский объект,Objeto pai inválido
Нет,Não
Нет VFS. Прекращение работы,Sem VFS. Encerrando
Нет exefs VFS. Прекращение работы,Sem exefs VFS. Encerrando
: {:>4} сохранений,: {:>4} salvamentos
Нет logo VFS. Прекращение работы,Sem logo VFS. Encerrando
Нет romfs VFS. Прекращение работы,Sem romfs VFS. Encerrando
Нет лого,Sem logo
Нечего устанавливать,Nada para instalar
Новое имя для '{}',Novo nome para '{}'
Новый каталог,Novo diretório
Новый размер сохранения в МБ,Novo tamanho de salvamento em MB
Новый рейтинг (-1 для удаления),Nova classificação (-1 para remover)
: {:>4} сохранения,: {:>4} salvamentos
Номер страницы,Número da página
Ночь,Noite
Нужен связанный аккаунт,Conta vinculada necessária
ОШИБКА ПОЛУЧЕНИЯ ЭКСТРА ДАННЫХ,ERRO AO OBTER DADOS EXTRAS
Обнаружены недопустимые символы,Caracteres inválidos detectados
Обновить DBI,Atualizar DBI
Обновить DBI из этого файла,Atualizar DBI a partir deste arquivo
Обновить TitleDB,Atualizar TitleDB
Обновление TitleDB,Atualizando TitleDB
Обновление базы данных...,Atualizando banco de dados...
Обновление версии до {} {}\n\nНажмите (+) для продолжения\nЛюбую другую кнопку для отмены,Atualizando versão para {} {}\n\nPressione (+) para continuar\nQualquer outro botão para cancelar
Обновление времени...,Atualizando horário...
Обновление закончено\n\nНажмите любую кнопку\nдля перезапуска DBI,Atualização concluída\n\nPressione qualquer botão\npara reiniciar o DBI
Обновление фейковой записи {} ➡ [v{}],Atualizando registro falso {} ➡ [v{}]
Обновление. Пожалуйста подождите...,"Atualizando. Por favor, aguarde..."
Обновляется запись об игре...,Atualizando registro do jogo...
Обрабатывается запись {:016X},Processando registro {:016X}
Обратный альбом (180°),Álbum invertido (180°)
Обратный портрет (270°),Retrato invertido (270°)
Общее время активной игры     : {} часов,Tempo total de jogo ativo       : {} horas
Общее время дампа {:d}:{:02d}:{:02d},Tempo total de dump {:d}:{:02d}:{:02d}
Общее время запущенных игр    : {} часов,Tempo total de jogo             : {} horas
Общее время игры      : -,Tempo total de jogo      : -
Общее время игры      : {:d} часов {:02d} минут,Tempo total de jogo      : {:d} horas {:02d} minutos
Общее время установки: {:d}:{:02d}:{:02d},Tempo total de instalação: {:d}:{:02d}:{:02d}
Общее время: {:02}:{:02}:{:02},Tempo total: {:02}:{:02}:{:02}
Общее занимаемое место: N:{} + S:{} = {},Espaço total ocupado: N:{} + S:{} = {}
Общее число запусков  : -,Número total de execuções : -
Общие,Geral
Общий размер установки: {},Tamanho total da instalação: {}
Объединение списков,Mesclar listas
Объект {} не допустим,O objeto {} não é permitido
Объект {} не может быть создан,O objeto {} não pode ser criado
Объект не открыт для редактирования,O objeto não está aberto para edição
Объект удалён,Objeto excluído
Объект уже открыт для редактирования,O objeto já está aberto para edição
Огибка получения адреса сокета: {} {},Erro ao obter endereço do socket: {} {}
Ожидаемый размер: {},Tamanho esperado: {}
Ожидается большой (>4GB) файл,Arquivo grande (>4GB) esperado
Ожидается запуск dbibackend на стороне ПК...,Aguardando início do dbibackend no PC...
Ожидание: {} секунд,Aguardando: {} segundos
Ожидание: {} секунда,Aguardando: {} segundo
Ожидание: {} секунды,Aguardando: {} segundos
Ориентация,Orientação
Ориентация...,Orientação...
Основной SDK не найден. Пробуем мультипрограмный вариант,SDK principal não encontrado. Tentando variante multiprograma
Оставить сохранения,Manter dados salvos
Осталось ходов:    {:>3},Jogadas restantes:    {:>3}
Остаток файла пропускается,O restante do arquivo é ignorado
Отключение связи с мобильным приложением...,Desconectando do aplicativo móvel...
Открываем папку прошивки...,Abrindo pasta de firmware...
Открыть,Abrir
Открыть вторую панель,Abrir segundo painel
Открыть как 7Z,Abrir como 7Z
Открыть как RAR,Abrir como RAR
Открыть как ZIP,Abrir como ZIP
Открыть как hex,Abrir como hex
Открыть как текст,Abrir como texto
Открыть контент по MTP,Abrir conteúdo via MTP
Открыть папку LFS,Abrir pasta LFS
Content meta не найден. Установка прервана,Meta de conteúdo não encontrado. Instalação abortada
Отослано {}/{} байт,Enviados {}/{} bytes
Отсутствуют ES сигпатчи!,Faltam os sigpatches ES!
Очистка /atmosphere/contents,Limpando /atmosphere/contents
Очистка кеша rightsId...,Limpando cache de rightsId...
Очистка папки...,Limpando pasta...
Очистка плейсхолдеров...,Limpando espaços reservados...
Очистка системы от мусора,Limpeza do sistema de lixo
Очистка сохранений,Limpando dados salvos
Очистка...,Limpando...
Ошибка FTP сервера,Erro do servidor FTP
DBI Просмотр альбома,DBI Visualização de álbum
Ошибка во время копирования файла,Erro ao copiar o arquivo
Ошибка во время обновления тайтла,Erro durante a atualização do título
Ошибка выделения сокета: {},Erro de alocação de socket: {}
Ошибка завершения соединения: {},Erro ao encerrar conexão: {}
Ошибка загрузки картинки,Erro ao carregar imagem
Ошибка загрузки файла из альбома: {},Erro ao carregar arquivo do álbum: {}
Ошибка закрытия сокета: {},Erro ao fechar socket: {}
Ошибка записи файла: {},Erro ao escrever o arquivo: {}
Ошибка изменения размера файла,Erro ao redimensionar arquivo
Ошибка инициализации {}: {},Erro de inicialização {}: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз","DPAD e sticks - rolar, L - página acima, R - página abaixo"
Ошибка опроса сокета: {},Erro de sondagem de socket: {}
Ошибка открытия каталога: {},Erro ao abrir diretório: {}
Ошибка открытия сокета: {},Erro ao abrir socket: {}
Ошибка открытия файла,Erro ao abrir o arquivo
Ошибка открытия файла '{}': {},Erro ao abrir o arquivo '{}': {}
Ошибка открытия файла: {},Erro ao abrir o arquivo: {}
Ошибка отсылки: {},Erro de envio: {}
Ошибка переименования: {},Erro ao renomear: {}
Ошибка подключения: {},Erro de conexão: {}
Ошибка подмены SDK: {},Erro de substituição do SDK: {}
"DPAD и стики - прокрутка, L - стр. вверх, R - стр. вниз, R3 - Текст/Hex","DPAD e sticks - rolar, L - pág. acima, R - pág. abaixo, R3 - Texto/Hex"
Ошибка получения адреса узла: {},Erro ao obter o endereço do nó: {}
Ошибка получения внеочередных данных: {},Erro ao obter dados fora de banda: {}
Ошибка получения имени сокета: {} {},Erro ao obter o nome do socket: {} {}
Ошибка получения информаци о файле: {},Erro ao obter informações do arquivo: {}
Ошибка получения размера файла: {},Erro ao obter o tamanho do arquivo: {}
Ошибка получения флагов сокета: {},Erro ao obter as flags do socket: {}
Ошибка получения хранилища {},Erro ao obter armazenamento {}
Ошибка получения: {},Erro de obtenção: {}
Ошибка получения: {} {},Erro ao obter: {} {}
Ошибка посылки файла: {},Erro ao enviar arquivo: {}
Ошибка привязки сокета к порту {}: {},Erro ao vincular socket à porta {}: {}
Ошибка привязки: {},Erro de vinculação: {}
Ошибка принятия соединения: {} {},Erro ao aceitar conexão: {} {}
Ошибка приёма соединения: {},Erro ao receber conexão: {}
Ошибка проверси метки сокета: {},Erro de verificação da etiqueta do socket: {}
Ошибка прослушивания: {},Erro de escuta: {}
Ошибка прослушки сокета: {},Erro de escuta do socket: {}
Ошибка сжатия,Erro de compressão
Ошибка создания каталога: {},Erro ao criar diretório: {}
Ошибка создания сокета: {},Erro ao criar socket: {}
Ошибка создания сохранения,Erro ao criar dados salvos
Ошибка удаления каталога: {},Erro ao excluir diretório: {}
Ошибка удаления файла: {},Erro ao excluir o arquivo: {}
Ошибка установки флагов сокета: {},Erro ao definir sinalizadores de socket: {}
Ошибка чтения записи об игре: {},Erro ao ler o registro do jogo: {}
Ошибка чтения каталога: {},Erro ao ler diretório: {}
Ошибка чтения файла: {},Erro ao ler o arquivo: {}
Ошибок не найдено,Nenhum erro encontrado
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Número de DLC inválido (Deve estar no intervalo 0x001-0x7FF)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Número de DLC inválido (Deve estar no intervalo 1-2047)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Ticket inválido {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,Pasta LFS não encontrada
Папка обновления очищена,Pasta de atualização limpa
Параметры FTP,Configurações de FTP
Параметры MTP,Configurações de MTP
Параметры установки,Opções de instalação
Передача окончена,Transferência concluída
Переименование объекта,Renomeando objeto
Переименовать,Renomear
Перейти к первой странице,Ir para a primeira página
Перейти к последней странице,Ir para a última página
Перейти к странице...,Ir para a página...
Переместить,Mover
Переместить в NAND,Mover para NAND
Переместить на SD карту,Mover para cartão SD
"Перемещение {} ({}, {}) в {}","Movendo {} ({}, {}) para {}"
Перемещение {} записей,Movendo {} entradas
Перемещение {} записи,Movendo {} entrada
Перемещение {} игр,Movendo {} jogos
Перемещение {} игры,Movendo {} jogo
FTP сервер (нажмите B для остановки),Servidor FTP (pressione B para parar)
Перемещение контента,Movendo conteúdo
Перенос строк,Quebra de linha
Переоткрытие ФС сохранения: {},Reabrindo FS de salvamento: {}
Пишется новая запись о контенте...,Escrevendo novo registro de conteúdo...
Пишется новый cnmt.nca...,Escrevendo novo cnmt.nca...
Подготовка...,Preparando...
Подключаемся к {}...,Conectando a {}...
Подключено к {}:{},Conectado a {}:{}
Подмена SDK,Substituição de SDK
Подменить SDK,Substituir SDK
Подсчитывается размер установки...,Calculando tamanho da instalação...
Подсчитывается размер установки...{}%,Calculando tamanho da instalação...{}%
Подсчитываются объекты в альбоме в NAND,Contando objetos no álbum na NAND
Подсчитываются объекты в альбоме на SD карте,Contando objetos no álbum no cartão SD
Подсчёт метаданных...,Contando metadados...
Подсчёт основного хэша,Calculando hash principal
Подсчёт хэша секции,Calculando hash da seção
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B","Por favor, conecte seu console ao PC com um cabo USB Type-C ou pressione B"
"Пожалуйста, подождите...","Por favor, aguarde..."
Поиск записей об ошибках,Procurando registros de erros
Поиск неиспользуемых тикетов,Procurando tickets não utilizados
Поиск подготовленного системного обновления,Procurando atualização de sistema preparada
Поиск потерянных тайтлов,Procurando títulos perdidos
Поиск потерянных файлов в NAND,Procurando arquivos perdidos na NAND
Поиск потерянных файлов на SD,Procurando arquivos perdidos no SD
Поиск сохранений удалённых пользователей...,Procurando dados salvos de usuários excluídos...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Получен список из {} записей,Lista de {} entradas recebida
Получен список из {} записи,Lista recebida de {} entradas
Получение версий установленных игр,Obtendo versões de jogos instalados
Получение информации из hac_versionlist...,Obtendo informações de hac_versionlist...
Получение информации из системы...,Obtendo informações do sistema...
Получение информации об играх...,Obtendo informações de jogos...
Получение списка тикетов...,Obtendo lista de tickets...
Получение файла: {} МБ ({:.2f} МБ/сек),Recebendo arquivo: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Recebendo arquivo: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/seg)
Полученное время: {},Hora recebida: {}
Полученный размер: {},Tamanho recebido: {}
"Получено: {}, ({:.2f} МБ/сек)","Recebido: {}, ({:.2f} MB/s)"
Пользователь {} не найден. Создание сохранения невозможно,Usuário {} não encontrado. Criação de salvamento impossível
Пользователь не найден,Usuário não encontrado
Попытаться разобрать,Tentar analisar
Попытка исправить,Tentando reparar
Портрет (90°),Retrato (90°)
Португальский,Português
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Início, L+➡-Fim, ZL-Maiúsc, ZR-Enter, Y-Espaço, X-Apagar, R3-Idioma"
После удаления игры не будут запускаться,Os jogos não serão iniciados após a exclusão
Посылается файл: {},Enviando arquivo: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Enviando arquivo: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Tamanho do buffer de comandos excedido
LFS мод.: -,Modo LFS : -
Предоставить по FTP,Fornecer por FTP
Прекращение прослушивания на {}:{},Parando escuta em {}:{}
Прервано пользователем,Cancelado pelo usuário
Привязка к {}:{},Vinculando a {}:{}
Принято соединение от {}:{},Conexão aceita de {}:{}
Проверить целостность,Verificar integridade
Проверка magic...,Verificando magic...
"Проверка {} ({}, {}), {}","Verificação {} ({}, {}), {}"
Проверка картриджа...,Verificando cartucho...
Проверка на наличие  {}...,Verificando {}...
Проверка обновлений,Verificando atualizações
Проверка обновлений игр,Verificando atualizações de jogos
Проверка сохранений,Verificando dados salvos
Проверка целостности ({}),Verificação de integridade ({})
Проверяется: {},Verificando: {}
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","Mod LFS  : Presente, Tamanho: cálculo desativado nas configurações"
Проверяются бекапы...,Verificando backups...
Проверяются сохранения,Verificando salvamentos
Программа {}. Control не найдена,Aplicativo {}. Control não encontrado
Программа {}. Exefs не найдена,Programa {}. Exefs não encontrado
Программа {}. Romfs не найдена,Aplicativo {}. Romfs não encontrado
Произошла неизвестная ошибка,Ocorreu um erro desconhecido
Произошла ошибка:,Ocorreu um erro:
Произошла ошибка: {},Ocorreu um erro: {}
LFS папка игры,Pasta LFS do jogo
Пропускается: {}          \r,Pulando: {}          \r
Прослушивание на {}:{},Ouvindo em {}:{}
Просмотр альбома по HTTP,Ver álbum via HTTP
MTP Респондер (нажмите B для остановки),Respondedor MTP (pressione B para parar)
Просмотреть игры,Ver jogos
Просто запуск,Apenas iniciar
Разбор,Análise
Раздел secure не найден,Seção secure não encontrada
"Размер  : {}, {} файл","Tamanho  : {}, {} arquivo"
"Размер  : {}, {} файла","Tamanho  : {}, {} arquivo"
"Размер  : {}, {} файлов","Tamanho  : {}, {} arquivos"
Размер посылаемого файла   : {},Tamanho do arquivo enviado: {}
Размер сохранений     : {},Tamanho dos dados salvos : {}
Размер: {},Tamanho: {}
Разрешено,Permitido
Распаковать в подкаталог,Extrair para subdiretório
Распаковать сюда,Extrair aqui
Распаковка файла,Descompactando arquivo
Растущие цветы:     {},Flores crescendo:     {}
Nintendo Account задан и связан,Conta Nintendo definida e vinculada
Регистрация контента {}...,Registrando conteúdo {}...
Регистрация файла {}...,Registrando arquivo {}...
Регистры котроллера MAX17050,Registradores do controlador MAX17050
Редактирование возрастного рейтинга...,Editando classificação etária...
Редактирование запретов,Editar restrições
Рендеринг FB2,Renderizando FB2
"Nintendo Account задан, но не связан","Conta Nintendo definida, mas não vinculada"
Сброс требуемой версии,Redefinir versão necessária
Сбросить требуемую версию,Redefinir versão necessária
Сведения,Informações
Сведения...,Informações...
Свободное место в хранилище: {},Espaço livre no armazenamento: {}
Свободное место: {},Espaço livre: {}
Сгенерировать и установить,Gerar e instalar
Nintendo Account не задан,Conta Nintendo não definida
Сдампить на SD карту,Despejar para cartão SD
Сдампить на внешний USB,Despejar para USB externo
Сдампить текущую прошивку,Despejar firmware atual
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Despejado: {}/{} ({}%) ({:.2f} MB/seg)
Сделать бекап,Criar backup
"Сделать бекап, если новее",Fazer backup se mais recente
Северная Америка,América do Norte
Сентябрь,Setembro
Сепия,Sépia
Сервер запущен,Servidor iniciado
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,O servidor oferece realizar uma atualização do DBI\n\nPressione (+) para confirmar\nQualquer outro botão para cancelar
Сессии,Sessões
Сессия закрыта,Sessão encerrada
Сессия открыта,Sessão aberta
Синхронизация времени по NTP,Sincronização de hora por NTP
Системные приложения,Aplicativos do sistema
Системный по умолчанию,Padrão do sistema
Сканирование директорий...,Escaneando diretórios...
Сканирование игр...,Escaneando jogos...
Скачано {}/{},Baixado {}/{}
Скачивание файла не удалось,Falha ao baixar o arquivo
Скорость передачи: {:.2f} МБ/сек,Taxa de transferência: {:.2f} MB/seg
Собираются сведения...,Coletando informações...
Соединение сброшено,Conexão redefinida
Создание DLC анлокера,Criando desbloqueador de DLC
Создание NSP,Criando NSP
Создание sdmc:/versions.txt,Criando sdmc:/versions.txt
Создание дампа ({}),Criando dump ({})
Создание дампа: {},Criando dump: {}
Создание единого репака,Criando um repack unificado
Создание записи об игре...,Criando registro de jogo...
Создание новой записи об игре...,Criando nova entrada de jogo...
Создание плейсхолдера: {}...,Criando espaço reservado: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Criando repack Id: {:016X}, Versão: {}, Tipo: {}"
Создание строк... {}%,Criando strings... {}%
Создание таблицы имён,Criando tabela de nomes
Создание тела файла,Criando corpo do arquivo
Создание точки доступа...,Criando ponto de acesso...
Создание хэш таблицы,Criando tabela hash
Создание ярлыка,Criando atalho
Создано новое сохранение. Восстанавливаю бекап в него...,Novo save criado. Restaurando backup...
Создать sdmc:/versions.txt,Criar sdmc:/versions.txt
Создать единый репак,Criar repack único
Создать новое сохранение...,Criar novo save...
Создать новый каталог...,Criar novo diretório...
Создать новый файл...,Criar novo arquivo...
Создать ярлык,Criar atalho
Создать ярлык для hbmenu,Criar atalho para hbmenu
Создать ярлык на рабочий стол для DBI...,Criar atalho na área de trabalho para DBI...
Создать ярлык с аргументами...,Criar atalho com argumentos...
Создаётся обновлённая запись об игре...,Criando registro de jogo atualizado...
Сохранение для {} уже существует,Os dados de salvamento para {} já existem
Сохранения,Dados salvos
Сохранения будут удалены!,Os dados salvos serão excluídos!
Сохранения удалённых игр ({}),Saves de jogos excluídos ({})
Сохранения установленных игр ({}),Saves de jogos instalados ({})
Сохранёные в системе параметры котроллера батареи,Parâmetros do controlador de bateria salvos no sistema
Существующая запись об игре не найдена,Registro de jogo existente não encontrado
Существующее сохранение не найдено и новое не может быть создано,Salvamento existente não encontrado e não é possível criar um novo
SDK {} уже был экспортирован: {},SDK {} já foi exportado: {}
Тайтл не установлен,Título não instalado
Тайтл установлен,Título instalado
Тайтлы с ошибками:,Títulos com erros:
Текущее время: {},Hora atual: {}
SDK на подмену не найдены,Nenhum SDK encontrado para substituição
Тема,Tema
Тикет исправлен,Ticket corrigido
Тикеты,Tickets
Тикеты не найдены,Nenhum ticket encontrado
864,864
881,881
"больше шансов, что оно заработает». Их","mais chances de funcionar"". Seus"
быстро проникли в планы шадоков и,direto aos vizinhos atrás de peças.
"всякий раз, когда растение расцветает",vontade. Eles permitiram que o
"выражениях: «Чем больше неудач, тем","expressões: ""Quanto mais fracassos, mais"
"вычислили, что у них есть по крайней",que no final tudo dê certo'. Sua tática
